language_code,term_source,openai_translated_term,language_name,openai_completion_tokens,openai_created,openai_finish_reason,openai_model,openai_prompt_tokens,openai_total_tokens,openai_translation_rationale,coding_dh_date
bn,Humanities Data Science,মানবিক তথ্যবিজ্ঞান,Bengali,167.0,1740735709.0,stop,gpt-4o-2024-08-06,109.0,276.0,"The term 'মানবিক তথ্যবিজ্ঞান' is composed of 'মানবিক', meaning 'humanities', and 'তথ্যবিজ্ঞান', which translates to 'data science'. This translation aligns well with the academic context where 'মানবিক' reflects the study of human culture and society, and 'তথ্যবিজ্ঞান' is literally 'information science' or 'data science'. The term has been slightly modified from Google Translate's suggestion to a more compact and natural form by combining 'তথ্য' and 'বিজ্ঞান' into one compound word 'তথ্যবিজ্ঞান', which is frequently used in academic and professional contexts in Bengali to denote 'data science' comprehensively.",2025-05-31 21:15:56
bo,Humanities Data Science,མིའི་རིགས་ཀྱི་གཞི་སྒྲིག་ཚན་རིག,Tibetan,211.0,1740741078.0,stop,gpt-4o-2024-08-06,148.0,359.0,"The term ""མིའི་རིགས"" means ""of humans"" or ""related to humans,"" which is suitable for ""Humanities."" The term ""གཞི་སྒྲིག"" refers to structuring or systematic arrangement, aligning closely with ""Data"" in the concept of organizing information. Finally, ""ཚན་རིག"" means ""science,"" which is directly related to ""Science"" in the original term. This composition interprets Humanities Data Science as a discipline focused on systematically organizing and studying data related to human society, culture, and knowledge, slightly refining the Google Translate suggestion for clearer alignment with the concept.",2025-05-31 21:15:56
br,Humanities Data Science,Skiantoù roadennoù ar sevenadurioù,Breton,155.0,1740735790.0,stop,gpt-4o-2024-08-06,117.0,272.0,"The initial Google Translate suggestion 'Skiantoù roadennoù ar skiantoù mab-den' translates back to 'Data science of the human sciences', which is not quite accurate. 'Skiantoù mab-den' literally means 'human sciences', which is a slightly incorrect fit for 'Humanities'. Instead, the term 'sevenadurioù' more accurately captures the concept of 'Humanities', which encompasses culture, history, and art. Thus, 'Skiantoù roadennoù ar sevenadurioù' translates to 'Data Science of the Humanities', which better represents the interdisciplinary field of applying data science techniques to study the humanities.",2025-05-31 21:15:56
ca,Humanities Data Science,Ciència de dades en Humanitats,Catalan; Valencian,145.0,1740735826.0,stop,gpt-4o-2024-08-06,139.0,284.0,"La traducció proposada 'Ciència de dades en Humanitats' es basa en una combinació dels suggeriments proporcionats. He optat per utilitzar 'en' per mostrar una especialització o aplicació de la ciència de dades dins del camp de les humanitats, cosa que manté claredat i expressa millor l'àmbit interdisciplinari que representa aquest camp d'estudi. Aquesta formulació ajuda a emfatitzar que les humanitats són el focus d'aplicació, mentre que 'ciència de dades' és la disciplina metodològica aplicada en aquest context.",2025-05-31 21:15:56
kr,Humanities Data Science,Bayanna Ilmu Adamganafe,Kanuri,155.0,1740737663.0,stop,gpt-4o-2024-08-06,113.0,268.0,"The term ""Bayanna Ilmu Adamganafe"" is a refined version of ""Bayanna Ilmu Adamganabe,"" suggested by the Google Translate API. In Kanuri, ""Bayanna"" signifies ""knowledge"" or ""science,"" which aligns with ""Data Science."" ""Ilmu"" means ""data,"" capturing the analytical aspect of Humanities Data Science. ""Adamganafe"" relates to ""humanities,"" deriving from ""Adam,"" which can be connected to humans or mankind, and ""ganafe,"" which refers to disciplines or fields of study. This term attempts to be more precise in distinguishing the combined field of data science applied to humanities.",2025-05-31 21:15:56
ce,Humanities Data Science,Гуманитарни мотт нумерал,Chechen,134.0,1740735861.0,stop,gpt-4o-2024-08-06,124.0,258.0,"The translation ""Гуманитарни мотт нумерал"" aims to capture the essence of ""Humanities Data Science."" ""Гуманитарни"" directly translates to ""humanities,"" which refers to studies related to human culture. ""Мотт"" translates to ""data"" or ""information,"" a crucial element in data science, while ""нумерал"" refers to the numerical or analytical aspect inherent in the science of data. This combination seeks to convey a holistic understanding of the field, emphasizing both the cultural and analytical components.",2025-05-31 21:15:56
co,Humanities Data Science,Scienza di i dati umanistichi,Corsican,125.0,1740736101.0,stop,gpt-4o-2024-08-06,113.0,238.0,"The Google Translate API's suggestion 'Scienza di dati umanistiche' is close to a correct translation, but it can be refined for accuracy in Corsican grammar. 'Scienza di i dati umanistichi' is grammatically more accurate. 'Scienza' means 'Science', 'dati' means 'data', and 'umanistichi' is the Corsican word for 'humanities', correctly in agreement with 'i dati'. This translation respects the nuances of Corsican language structure.",2025-05-31 21:15:56
cr,Humanities Data Science,iyiniwak ayamihtumowin pimâcihisowin,Cree,129.0,1740736228.0,stop,gpt-4o-2024-08-06,80.0,209.0,"In Cree, ""iyiniwak"" refers to people or humans. ""Ayamihtumowin"" is a term related to data, conveying the concept of communication or data. ""Pimâcihisowin"" refers to knowledge or science. Thus, combining these elements, the phrase ""iyiniwak ayamihtumowin pimâcihisowin"" encompasses the concept of Humanities Data Science, focusing on the human-centered aspect of the discipline and its reliance on data and scientific inquiry.",2025-05-31 21:15:56
cs,Humanities Data Science,Humanitní datová věda,Czech,131.0,1740736330.0,stop,gpt-4o-2024-08-06,155.0,286.0,"I have chosen 'Humanitní datová věda' as the translation for 'Humanities Data Science' into Czech. This translation maintains the essence of the term, where 'humanitní' conveys the humanities aspect, 'datová' translates the data aspect, and 'věda' directly translates to science. The structure is concise and clear, ensuring it conveys the interdisciplinary nature of applying data science techniques to the humanities field. Other suggested translations were either too literal or did not fully encompass the broad domain integration implied by the original English term.",2025-05-31 21:15:56
cu,Humanities Data Science,Člěkъ věděniѥ o dannyѣ,Old Church Slavonic,169.0,1740739859.0,stop,gpt-4o-2024-08-06,86.0,255.0,"Translating ""Humanities Data Science"" into Old Church Slavonic requires conveying the concepts within the constraints of an ancient language that did not have direct equivalents for modern terms. ""Člěkъ"" refers to ""human"" or ""man,"" capturing the essence of ""humanities."" The word ""věděniѥ"" corresponds to ""knowledge"" or ""science,"" indicating systematic study or understanding. ""O dannyѣ"" translates to ""about data,"" where ""dannyѣ"" represents pieces of information or data. This construction captures the interdisciplinary study of data through the lens of humanistic inquiry, even though certain modern nuances may not be fully present in the ancient lexicon.",2025-05-31 21:15:56
cv,Humanities Data Science,Гуманитарий йышěмлěх науки,Chuvash,127.0,1740735897.0,stop,gpt-4o-2024-08-06,121.0,248.0,"The term ""Humanities Data Science"" is broken down into ""Гуманитарий"" for ""humanities,"" capturing the cultural and social aspects of studies, ""йышěмлěх"" for ""data,"" which reflects the idea of information or data, and ""науки"" for ""science,"" denoting the systematic study or discipline. This translation aims to convey the concept of applying scientific methods to analyze cultural and humanistic data while keeping the original structure recognizable to Chuvash speakers.",2025-05-31 21:15:56
da,Humanities Data Science,Humanistisk datavidenskab,Danish,113.0,1740736335.0,stop,gpt-4o-2024-08-06,146.0,259.0,"The term ""Humanistisk datavidenskab"" is chosen because it effectively combines the humanities and data science fields in Danish. ""Humanistisk"" reflects the aspect of humanities, aligning well with the scholarly and cultural focus associated with the humanities, while ""datavidenskab"" directly translates to ""data science,"" retaining the technical and scientific essence. This translation is clear, concise, and culturally appropriate in a Danish context, making it a suitable choice.",2025-05-31 21:15:56
de,Humanities Data Science,Geisteswissenschaftliche Datenwissenschaft,German,112.0,1740736515.0,stop,gpt-4o-2024-08-06,142.0,254.0,"The term ""Humanities Data Science"" can be effectively translated into German as ""Geisteswissenschaftliche Datenwissenschaft."" While ""Geisteswissenschaften"" translates accurately to ""humanities,"" the adjective form ""geisteswissenschaftliche"" directly modifies ""Datenwissenschaft"" (data science), creating a more fluid and grammatically correct term that precisely captures the interdisciplinary nature of applying data science specifically to the humanities, aligning more closely with common usage in German academic contexts.",2025-05-31 21:15:56
dv,Humanities Data Science,ހިއުމަނިޓީސް ޑޭޓާ ސައިންސް,Divehi; Maldivian;,201.0,1740736362.0,stop,gpt-4o-2024-08-06,197.0,398.0,"The term ""Humanities Data Science"" is clearly and directly translated into Divehi using a combination of the transliterated English terms ""ހިއުމަނިޓީސް"" for ""Humanities"" and ""ޑޭޓާ ސައިންސް"" for ""Data Science."" This translation maintains the original meaning while being readily understandable to Divehi speakers familiar with technical or academic topics. The use of transliteration is common for technical terms in many languages, including Divehi, to preserve the original context and meaning.",2025-05-31 21:15:56
av,Humanities Data Science,Гуманитариялъин абулел баяназул гьалму,Avaric,166.0,1740735303.0,stop,gpt-4o-2024-08-06,124.0,290.0,"The translation ""Гуманитариялъин абулел баяназул гьалму"" closely aligns with the structure and meaning intended in the original term ""Humanities Data Science."" ""Гуманитариялъин"" corresponds to ""humanities,"" emphasizing the academic and cultural fields that explore human experience. ""Абулел"" translates to ""data,"" acknowledging its role as the core material for analysis. ""Баяназул гьалму"" translates to ""science,"" which is the systematic approach and methodology applied to analyze and interpret this data specifically within the humanities context. The translation has been slightly adjusted to make grammatical sense in Avaric.",2025-05-31 21:15:56
as,Humanities Data Science,মানৱ বিজ্ঞান তথ্য,Assamese,102.0,1740735286.0,stop,gpt-4o-2024-08-06,109.0,211.0,"The term ""মানৱ বিজ্ঞান তথ্য"" is a rearrangement of the phrase to emphasize the aspect of ""humanities"" (মানৱ বিজ্ঞান) followed by ""data"" (তথ্য). This ensures that the focus is placed on the human-centered aspect of data science, which is crucial in understanding the interdisciplinary approach of humanities data science. The rearranged term better reflects the integration of humanistic inquiry with data analysis.",2025-05-31 21:15:56
ar,Humanities Data Science,علم بيانات الإنسانيات,Arabic,109.0,1740733324.0,stop,gpt-4o-2024-08-06,120.0,229.0,"The translation ""علم بيانات الإنسانيات"" is selected because it directly translates ""Humanities Data Science"" by combining ""علم"" (science), ""بيانات"" (data), and ""الإنسانيات"" (humanities), which appropriately reflects the interdisciplinary nature of the field. This choice maintains the distinction between general data science ""علوم البيانات"" and the specific focus on humanities applications, which is crucial for conveying the context accurately.",2025-05-31 21:15:56
an,Humanities Data Science,Zienzia de Datos en as Humanidatz,Aragonese,104.0,1740733358.0,stop,gpt-4o-2024-08-06,84.0,188.0,"In Aragonese, 'Zienzia' is used for 'Science,' 'Datos' is used for 'Data,' and 'Humanidatz' is for 'Humanities.' The construction 'de' helps to link these terms together in a way that reflects the English term 'Humanities Data Science.' The phrase is structured to maintain the original meanings while adapting to Aragonese grammatical patterns.",2025-05-31 21:15:56
ch,Humanities Data Science,,Chamorro,,,,,,,,2025-05-31 21:15:56
cy,Humanities Data Science,,Welsh,,,,,,,,2025-05-31 21:15:56
eo,Humanities Data Science,,Esperanto,,,,,,,,2025-05-31 21:15:56
fa,Humanities Data Science,,Persian,,,,,,,,2025-05-31 21:15:56
ha,Humanities Data Science,,Hausa,,,,,,,,2025-05-31 21:15:56
hi,Humanities Data Science,,Hindi,,,,,,,,2025-05-31 21:15:56
ka,Humanities Data Science,,Georgian,,,,,,,,2025-05-31 21:15:56
mk,Humanities Data Science,,Macedonian,,,,,,,,2025-05-31 21:15:56
nb,Humanities Data Science,,Norwegian Bokmål,,,,,,,,2025-05-31 21:15:56
ne,Humanities Data Science,,Nepali,,,,,,,,2025-05-31 21:15:56
ru,Humanities Data Science,,Russian,,,,,,,,2025-05-31 21:15:56
sw,Humanities Data Science,,Swahili,,,,,,,,2025-05-31 21:15:56
ug,Humanities Data Science,,"Uighur, Uyghur",,,,,,,,2025-05-31 21:15:56
aa,Humanities Data Science,Ilaaleehi sehdayti tayto,Afar,127.0,1740733263.0,stop,gpt-4o-2024-08-06,131.0,258.0,"Both suggested translations provide a useful foundation, but incorporating the concept of ""science"" more directly can enhance the clarity of the translation. In Afar, ""sehdayti"" can relate to data or the act of collecting information, while ""tayto"" refers to knowledge or science. Thus, combining these with ""Ilaaleehi,"" which suggests humanities or human-related studies, forms a term that accurately captures the essence of ""Humanities Data Science"" by emphasizing both the methodical and scholarly aspects of the field.",2025-05-31 21:15:56
ab,Humanities Data Science,Агуманитартә дыррақәа рнаука,Abkhaz,127.0,1740733242.0,stop,gpt-4o-2024-08-06,118.0,245.0,"The translation provided by the Google Translate API, ""Агуманитартә дыррақәа рҭҵаарадырра"", is quite close, but the word ""рҭҵаарадырра"" can be interpreted as ""the science of doing something"", which is a bit broad. ""Рнаука"", meaning ""science"", aligns more closely with the essence of ""data science"", which refers to a field of study or a domain of knowledge. This choice reflects a focus on the scientific aspect of handling and analyzing data within the humanities context.",2025-05-31 21:15:56
ae,Humanities Data Science,Yāsnaš Hiknī Dātā,Avestan,125.0,1740735387.0,stop,gpt-4o-2024-08-06,119.0,244.0,"In Avestan, ""Yāsnaš"" refers to learning or knowledge, ""Hiknī"" denotes human or pertaining to humanity, and ""Dātā"" relates to data or law/order. The term ""Mānawīd"" suggested by the API could imply a conceptual or spiritual understanding, which is not typically associated with the analytical aspect of data science. By using ""Dātā,"" the translation focuses on the systematic and empirical nature of data science while remaining rooted in humanity.",2025-05-31 21:15:56
af,Humanities Data Science,Geesteswetenskaplike Datawetenskap,Afrikaans,123.0,1740733268.0,stop,gpt-4o-2024-08-06,147.0,270.0,"The term ""Geesteswetenskaplike Datawetenskap"" effectively captures the essence of ""Humanities Data Science."" ""Geesteswetenskaplike"" translates to ""humanities"" and pertains to fields that study human culture, society, and behavior, aligning well with the broader scope of the humanities. ""Datawetenskap"" directly translates to ""data science,"" which accurately represents the scientific analysis and interpretation of data. This translation maintains precision and clarity, making it a suitable representation of the original English term.",2025-05-31 21:15:56
ak,Humanities Data Science,Nnipa ho Nyansapɔ a ɛfa Data ho,Akan,166.0,1740733290.0,stop,gpt-4o-2024-08-06,115.0,281.0,"The suggested translation ""Nnipa ho nimdeɛ Data Nyansahu"" is a good starting point, but it can be refined for clarity and conciseness. ""Nnipa ho"" translates to ""Humanities"" or ""related to people"", capturing the essence of humanities. ""Data"" remains as it is a widely recognized term, and ""Nyansapɔ"" translates to ""Science"", which signifies systematic study. This refined translation, ""Nnipa ho Nyansapɔ a ɛfa Data ho,"" means ""The Science regarding Data that relates to people,"" giving a more direct and understandable meaning in Akan while retaining the depth and scope of ""Humanities Data Science"".",2025-05-31 21:15:56
am,Humanities Data Science,ሰብአዊ ሳይንስ ዳታ,Amharic,144.0,1740733311.0,stop,gpt-4o-2024-08-06,138.0,282.0,"The term ""Humanities Data Science"" combines the disciplines of humanities, data, and science. ""ሰብአዊ"" represents ""humanities,"" relating to human aspects and characteristics. ""ሳይንስ"" refers to ""science,"" ensuring the scientific aspect is maintained. ""ዳታ"" is a transliteration of ""data"" which is widely used and recognized in many languages. This translation effectively preserves the components of the original term while making it comprehensible to Amharic speakers.",2025-05-31 21:15:56
dz,Humanities Data Science,མི་རིགས་གནས་སྡུད་ཚན་རིག,Dzongkha,229.0,1740736392.0,stop,gpt-4o-2024-08-06,211.0,440.0,"The term ""Humanities Data Science"" encompasses three concepts: ""Humanities,"" ""Data,"" and ""Science."" In Dzongkha, ""མི་རིགས"" (mi rigs) translates to ""Humanities"" by referring to human-related studies, ""གནས་སྡུད"" (gnas sdud) refers to ""data"" in the context of collection and compilation of information, and ""ཚན་རིག"" (tshan rig) translates to ""Science."" Modifying the suggestion slightly to ""མི་རིགས་གནས་སྡུད་ཚན་རིག"" ensures the phrase is coherent and aligns well with the context of interdisciplinary study combining the humanities and data science.",2025-05-31 21:15:56
ee,Humanities Data Science,Amegbetɔŋutinunya ƒe Nyatakakaŋutinunya,Ewe,153.0,1740736425.0,stop,gpt-4o-2024-08-06,180.0,333.0,"After evaluating the suggestions from various translation sources, I chose ""Amegbetɔŋutinunya ƒe Nyatakakaŋutinunya"" as it accurately captures the essence of ""Humanities Data Science"" by combining references to humanistic knowledge and data-centric studies. The term ""Amegbetɔŋutinunya"" refers to humanistic or cultural knowledge, which is significant in the humanities, while ""Nyatakakaŋutinunya"" captures the idea of data or information science. This translation aligns well with the interdisciplinary nature of Humanities Data Science, balancing both humanistic inquiry and scientific analysis.",2025-05-31 21:15:56
el,Humanities Data Science,Ανθρωπιστική Επιστήμη Δεδομένων,"Greek, Modern",126.0,1740736518.0,stop,gpt-4o-2024-08-06,170.0,296.0,"The translation 'Ανθρωπιστική Επιστήμη Δεδομένων' encompasses the interdisciplinary nature of Humanities Data Science, combining expertise in data science with the humanistic approach. The term 'Ανθρωπιστική' (Humanistic) is used in the singular form to reflect the broader field of study, which aligns with the singular 'Science' in Data Science. This term maintains clarity and coherence with the English original, while also aligning with the conventions in Greek for similar fields.",2025-05-31 21:15:56
hz,Humanities Data Science,Otomongongo Yihumbati ya Tjipuke,Herero,121.0,1740736704.0,stop,gpt-4o-2024-08-06,116.0,237.0,"The term ""Otomongongo"" is used to represent ""data"", as it refers to pieces of knowledge or information. ""Yihumbati"" translates to ""science,"" addressing the systematic and analytical aspects of the field. ""Tjipuke"" is used for ""humanities,"" encompassing the study of human culture and thought. The proposed translation maintains the concept of integrating data, scientific methods, and humanities, reflecting the interdisciplinary approach characteristic of Humanities Data Science.",2025-05-31 21:15:56
id,Humanities Data Science,Ilmu Data Humaniora,Indonesian,113.0,1740736973.0,stop,gpt-4o-2024-08-06,141.0,254.0,"The term ""Ilmu Data Humaniora"" aligns well with the concept of ""Humanities Data Science."" ""Ilmu"" translates to ""science"" or ""knowledge,"" ""Data"" remains the same as it is a widely understood technical term, and ""Humaniora"" is the Indonesian term for ""humanities."" This translation effectively conveys the interdisciplinary nature of applying data science within the humanities field, and is intuitive for speakers of Indonesian familiar with both academic and scientific contexts.",2025-05-31 21:15:56
ie,Humanities Data Science,Scientie de Datu de Humanitä,Interlingue,135.0,1740737020.0,stop,gpt-4o-2024-08-06,116.0,251.0,"The term 'Scientie' is used for 'Science', aligning with the root of 'scientia'. 'Datu' translates to 'Data', a direct adaptation that fits into Interlingue's vocabulary while maintaining intelligibility. 'De' functions as 'of', allowing a clear connection between the components. Finally, 'Humanitä' is used for 'Humanities', reflecting the idea of studies related to human culture and knowledge. This combination respects the structure and lexical choices typically found in Interlingue, ensuring both comprehensibility and respect for linguistic norms.",2025-05-31 21:15:56
ig,Humanities Data Science,Sayensị Data na Mmadụnke,Igbo,150.0,1740737159.0,stop,gpt-4o-2024-08-06,147.0,297.0,"The term 'Humanities Data Science' can be translated into Igbo by breaking it down into its component parts. 'Humanities' can be connected with 'Mmadụnke', which broadly relates to humanistic studies or aspects. 'Data' remains 'Data', as it is commonly used in its original form in modern languages, especially in technical contexts. 'Science' can be translated as 'Sayensị', aligning with the scientific or systematic approach. Therefore, the proposed translation 'Sayensị Data na Mmadụnke' attempts to capture the essence of data-driven scientific study in the context of humanities.",2025-05-31 21:15:56
ii,Humanities Data Science,ꊿꉙ ꊂꃅ ꀋꁧꑌ,Nuosu,138.0,1740739459.0,stop,gpt-4o-2024-08-06,113.0,251.0,"Translating 'Humanities Data Science' into Nuosu involves identifying terms that convey similar concepts in Nuosu culture and language. 'ꊿꉙ' refers to humanity or people-oriented subjects. 'ꊂꃅ' aligns with data, meaning records or information. 'ꀋꁧꑌ' is a term adapted for science or systematic knowledge fields. This preserved the essence of data science within the framework of humanistic studies, reflected in the Nuosu language.",2025-05-31 21:15:56
ik,Humanities Data Science,Uqaqsiisi Ivviaaqtuqtaaq,Inupiaq,149.0,1740737300.0,stop,gpt-4o-2024-08-06,120.0,269.0,"The term ""Humanities Data Science"" can be complex to translate directly into Inupiaq, as it involves specialized concepts. ""Uqaqsiisi"" relates to communication or language, which aligns with the humanities aspect, focusing on human culture and expression. ""Ivviaaqtuqtaaq"" incorporates the concept of methodical study or science, suitable for ""Data Science."" This term effectively combines both cultural analysis and systematic study in a way that would be meaningful in the Inupiaq context. While this suggestion from the Ollama API is straightforward, it captures the essence of what Humanities Data Science represents.",2025-05-31 21:15:56
io,Humanities Data Science,Humanistala Datuma Scienso,Ido,134.0,1740737392.0,stop,gpt-4o-2024-08-06,112.0,246.0,"The term 'Humanities Data Science' can be translated into Ido as 'Humanistala Datuma Scienso'. Here, 'Humanistala' directly relates to 'Humanities,' capturing the academic and cultural aspects of the field. 'Datuma' is used to denote 'Data', aligning with the information and numerical component of the discipline. Finally, 'Scienso' stands for 'Science,' denoting the systematic and methodological approach of the field. The translation aims to encapsulate the interdisciplinary nature of the domain, bridging humanistic inquiry with data analysis.",2025-05-31 21:15:56
is,Humanities Data Science,Mannvísindagagnafræði,Icelandic,123.0,1740737513.0,stop,gpt-4o-2024-08-06,156.0,279.0,"The term ""Mannvísindagagnafræði"" is chosen to accurately reflect ""Humanities Data Science"" in Icelandic. ""Mannvísindi"" translates to ""Human Sciences"" or ""Humanities"", encapsulating the study of human culture and society. ""Gagnafræði"" directly translates to ""Data Science"", focusing on the systematic analysis of data. This combination effectively conveys the interdisciplinary nature of blending humanities with data science, while maintaining clarity and precision in the translation.",2025-05-31 21:15:56
it,Humanities Data Science,Scienza dei dati umanistici,Italian,121.0,1740737518.0,stop,gpt-4o-2024-08-06,130.0,251.0,"The term 'Scienza dei dati umanistici' offers a balance between clarity and precision. 'Scienza dei dati' is a standard translation for 'Data Science.' 'Umanistici' is an adjective form of 'scienze umane' (humanities), which conveys the idea of applying data science methodologies to the field of humanities. This translation avoids redundancy and awkwardness found in direct translations, and it reflects a cohesive understanding that the field combines data science with humanities studies.",2025-05-31 21:15:56
iu,Humanities Data Science,ᐃᓄᓕᕆᓂᖅ ᐃᓅᔪᕿᑦ ᓇᓈᓯᒪᔭᖏᑦ,Inuktitut,258.0,1740737530.0,stop,gpt-4o-2024-08-06,228.0,486.0,"The translation aims to capture the essence of ""Humanities Data Science"" in a way that resonates with the Inuktitut language structure and cultural context. ""ᐃᓄᓕᕆᓂᖅ"" (Inuirinirmut) refers to ""humanities,"" emphasizing the study of human culture and societal phenomena. ""ᐃᓅᔪᕿᑦ"" (inuujuqit) can be interpreted as ""data,"" aligning with the idea of systematically collected information about human activities. ""ᓇᓈᓯᒪᔭᖏᑦ"" (nanasimajangit) refers to ""science,"" underscoring the analytical and systematic aspects of the discipline. This interpretation takes into account how the fields of study, data, and analytical methods come together to explore humanistic subjects.",2025-05-31 21:15:56
ja,Humanities Data Science,人文科学データサイエンス,Japanese,142.0,1740737573.0,stop,gpt-4o-2024-08-06,133.0,275.0,"The term ""人文科学データサイエンス"" is a direct translation of ""Humanities Data Science"". ""人文科学"" accurately translates to ""Humanities"", focusing on the study of human culture and experience, and ""データサイエンス"" directly translates to ""Data Science"", which involves analyzing and interpreting large amounts of complex data. The Google Translate API suggestion is accurate, as it maintains the original meaning and context of the term in Japanese. The alternative suggestion from the Ollama API appears to be a non-standard and incorrect translation, not conveying the intended meaning.",2025-05-31 21:15:56
jv,Humanities Data Science,Ilmu Data Humaniora,Javanese,145.0,1740737610.0,stop,gpt-4o-2024-08-06,131.0,276.0,"The term ""Ilmu Data Humaniora"" effectively captures the essence of ""Humanities Data Science"" in Javanese. ""Ilmu"" means ""science"" or ""knowledge,"" ""Data"" remains unchanged as it is a widely recognized term, and ""Humaniora"" refers to ""humanities."" This translation is straightforward and retains clarity without unnecessary elongation, making it accessible and easily understandable in the Javanese context. The suggestion ""Ilmu Data Humaniora Klasik"" would imply a focus on classical humanities, which might not be necessary in this context unless specifically addressing traditional or historical aspects within the humanities field.",2025-05-31 21:15:56
kg,Humanities Data Science,Siansi ya Mambu ma Bantu,Kongo,109.0,1740738115.0,stop,gpt-4o-2024-08-06,164.0,273.0,"The translation takes inspiration from the suggestions provided while aiming for clarity and brevity. ""Siansi"" captures the essence of ""Science,"" ""Mambu"" means ""matters"" or ""affairs,"" and ""Bantu"" refers to ""people."" This configuration respects the meaning of ""Humanities Data Science"" as a scientific inquiry into human-related affairs, aligning with the concept of studying humanities through a data-driven lens.",2025-05-31 21:15:56
ki,Humanities Data Science,Science ya Đata cia Ũmĩthĩreni,"Kikuyu, Gikuyu",117.0,1740737993.0,stop,gpt-4o-2024-08-06,90.0,207.0,"In Kikuyu, 'Science' can be directly used, as it's a commonly understood term. 'Đata' is a borrowing from English, reflecting the use and understanding of modern technology and concepts. 'Ŭmĩthĩreni' is a translation of 'humanities,' relating to human culture, history, and society. Therefore, combining these terms gives a sense of the study of data in the context of human society and culture.",2025-05-31 21:15:56
kj,Humanities Data Science,Edyambo lyovanhu yokwudhingifa nawa,"Kwanyama, Kuanyama",191.0,1740738174.0,stop,gpt-4o-2024-08-06,136.0,327.0,"The translation 'Edyambo lyovanhu yokwudhingifa nawa' seeks to convey the essence of 'Humanities Data Science' by combining the words for 'humanities' (ovanhu), 'data' (okuyudhingifa), and 'science' (enyanyu yena nawa). In Kwanyama, 'ovanhu' denotes aspects relating to human affairs and cultures, which aligns with the concept of 'humanities'; 'okuyudhingifa' captures the essence of 'data,' referring to systematic information gathering and analysis; and 'enyanyu yena nawa' reflects 'science,' embodying the principles of systematic knowledge and study. The phrase is crafted to express the interdisciplinary nature of 'Humanities Data Science' in a way that is accessible to speakers of Kwanyama.",2025-05-31 21:15:56
kk,Humanities Data Science,Гуманитарлық деректер ғылымы,Kazakh,114.0,1740737854.0,stop,gpt-4o-2024-08-06,122.0,236.0,"The term ""Humanities Data Science"" combines the concepts of humanities and data science. The word ""Гуманитарлық"" translates to ""humanities,"" conveying the idea of disciplines that study human culture. ""Деректер"" translates to ""data,"" maintaining the meaning of structured information. ""Ғылымы"" translates to ""science,"" indicating systematic study. This translation aligns with the components of the original English term while ensuring clarity and coherence in Kazakh.",2025-05-31 21:15:56
kl,Humanities Data Science,Inuit Ilisimatusarneq Data Ilisimatusarneq,Kalaallisut,167.0,1740737626.0,stop,gpt-4o-2024-08-06,119.0,286.0,"The term 'Humanities Data Science' is a combination of two distinct fields, 'Humanities' and 'Data Science'. In Kalaallisut, 'inuit' translates to 'human' or relates to people, which aligns with the concept of 'Humanities' as the study of human culture and society. 'Ilisimatusarneq' is the term used for 'science' or 'study', and 'data' remains as a borrowed term from English, due to its specificity and modern usage. Therefore, 'Inuit Ilisimatusarneq Data Ilisimatusarneq' effectively conveys the integrated focus on humanities through the lens of data science in a manner that respects the linguistic structure of Kalaallisut.",2025-05-31 21:15:56
km,Humanities Data Science,វិទ្យាសាស្ត្រទិន្នន័យមនុស្សសាស្ត្រ,Khmer,176.0,1740737888.0,stop,gpt-4o-2024-08-06,151.0,327.0,"The term ""វិទ្យាសាស្ត្រទិន្នន័យមនុស្សសាស្ត្រ"" directly translates to ""Data Science of Humanities"" in Khmer, which accurately represents the field that involves the application of data science techniques to humanities subjects. The term ""វិទ្យាសាស្ត្រ"" stands for ""science,"" ""ទិន្នន័យ"" for ""data,"" and ""មនុស្សសាស្ត្រ"" for ""humanities."" This translation is clear and concise, capturing the essence of both components: the technical aspect (data science) and the subject focus (humanities). Additionally, this translation follows a logical structure that aligns with how complex terms are generally constructed in Khmer.",2025-05-31 21:15:56
kn,Humanities Data Science,ಮಾನವೀಕ ದತ್ತಾಂಶ ವಿಜ್ಞಾನ,Kannada,125.0,1740737641.0,stop,gpt-4o-2024-08-06,113.0,238.0,"The Google Translate suggestion ""ಮಾನವಿಕ ದತ್ತಾಂಶ ವಿಜ್ಞಾನ"" translates directly to ""Humanities Data Science"" but the term ""ಮಾನವೀಕ"" is a more specific and fitting translation for ""humanities"" in the context of academic disciplines. It is a refined term often used in educational contexts. ""ದತ್ತಾಂಶ ವಿಜ್ಞಾನ"" accurately translates to ""Data Science,"" capturing its essence without needing alteration. Therefore, combining these gives a more precise translation for an academic or scholarly audience.",2025-05-31 21:15:56
ko,Humanities Data Science,인문학 데이터 과학,Korean,145.0,1740738136.0,stop,gpt-4o-2024-08-06,110.0,255.0,"The term ""Humanities Data Science"" can be directly translated into Korean as ""인문학 데이터 과학."" In this translation, ""인문학"" corresponds to ""Humanities,"" which refers to academic disciplines that study aspects of human society and culture. ""데이터"" is the Korean transliteration of ""data,"" used frequently in South Korean academic and professional contexts to discuss information in a digital form. Finally, ""과학"" means ""Science,"" capturing the systematic and methodical study aspect inherent in data science. This translation is straightforward and commonly accepted in discussions around the integration of data science methods with humanities disciplines.",2025-05-31 21:15:56
