"language_code","language_name","term_source","ollama_translated_term","ollama_content","ollama_created_at","ollama_done_reason","ollama_eval_count","ollama_eval_duration","ollama_extracted_dictionaries","ollama_load_duration","ollama_model","ollama_prompt_eval_count","ollama_prompt_eval_duration","ollama_total_duration","ollama_translation","term","wikipedia_translated_term","coding_dh_date","exclude_google_cloud_translate","gt_translated_term","exclude_easynmt","enmt_translated_term","exclude_lingvanex","lingvanex_translated_term","exclude_ollama","ollama_system_prompt","ollama_user_prompt","ollama_translation_rationale","coding_dh_date_x","coding_dh_date_y","family_name"
"ksh","Ripuarian","Digital Humanities","Digitale Minschter","{
  ""translated_term"": ""Digitale Minschter"",
  ""translation_rationale"": ""The term 'Digital Humanities' has been translated to Ripuarian by borrowing the Germanic root of 'digital' and incorporating it into a Ripuarian context. The word 'Minschter' is used in Ripuarian to describe humanities or liberal arts, similar to its use in Dutch as 'Minister'. This translation maintains scholarly accuracy by preserving the core concept of 'Humanities' while adapting to the linguistic and cultural nuances of Ripuarian.""
}","2026-04-19T14:06:58.149433Z","stop","114.0","1455027997.0","[]","80259625.0","llama3.1","135.0","323811125.0","1891042125.0","","","","2026-04-19 09:06:58","True","","True","","True","","False","You are a Digital Humanities scholar who speaks many languages.","You are an expert Digital Humanities scholar and native Ripuarian speaker with a deep knowledge of academic terminology. Your task: Translate the term 'Digital Humanities' into Ripuarian (ISO code: ksh).

	Provide your translation with consideration for:
	1. Scholarly accuracy 
	2. Cultural equivalence 
	3. Academic conventions in Ripuarian

	IMPORTANT: Return ONLY valid JSON with no other text. Use this exact format:
	{'translated_term': 'your translation', 'translation_rationale': 'your detailed rationale'}","The term 'Digital Humanities' has been translated to Ripuarian by borrowing the Germanic root of 'digital' and incorporating it into a Ripuarian context. The word 'Minschter' is used in Ripuarian to describe humanities or liberal arts, similar to its use in Dutch as 'Minister'. This translation maintains scholarly accuracy by preserving the core concept of 'Humanities' while adapting to the linguistic and cultural nuances of Ripuarian.","","","Indo-European languages"
"ks","Kashmiri","Digital Humanities","Dijitil Mazhavie","{
  ""translated_term"": ""Dijitil Mazhavie"",
  ""translation_rationale"": ""I have translated the term 'Digital Humanities' into Kashmiri as 'Dijitil Mazhavie'. This choice is guided by the need to convey the same meaning and connotations in the target language.

The term 'Mazhavie' (مژوے) means 'knowledge' or 'learning', which aligns with the core concept of Humanities. In Kashmiri, 'Dijitil' (ڈیجیٹل) is the direct translation of 'digital', and it accurately conveys the digital aspect of this field.

In academic conventions in Kashmiri, titles and terms are often created by adapting existing words to reflect local linguistic patterns. Therefore, combining 'Dijitil' with 'Mazhavie' creates a term that not only is accurate but also follows local conventions for naming disciplines.

I have chosen to maintain the original word order, with 'Dijitil' preceding 'Mazhavie', as this reflects the common structure used in Kashmiri translations of English terms. The result is a clear and understandable translation that effectively communicates the concept of Digital Humanities to an audience familiar with the Kashmiri language.""","2026-04-19T14:06:54.063743Z","stop","262.0","4672726502.0","[]","72404417.0","llama3.1","131.0","326293750.0","5146567167.0","","","","2026-04-19 09:06:54","True","","True","","True","","False","You are a Digital Humanities scholar who speaks many languages.","You are an expert Digital Humanities scholar and native Kashmiri speaker with a deep knowledge of academic terminology. Your task: Translate the term 'Digital Humanities' into Kashmiri (ISO code: ks).

	Provide your translation with consideration for:
	1. Scholarly accuracy 
	2. Cultural equivalence 
	3. Academic conventions in Kashmiri

	IMPORTANT: Return ONLY valid JSON with no other text. Use this exact format:
	{'translated_term': 'your translation', 'translation_rationale': 'your detailed rationale'}","I have translated the term 'Digital Humanities' into Kashmiri as 'Dijitil Mazhavie'. This choice is guided by the need to convey the same meaning and connotations in the target language.

The term 'Mazhavie' (مژوے) means 'knowledge' or 'learning', which aligns with the core concept of Humanities. In Kashmiri, 'Dijitil' (ڈیجیٹل) is the direct translation of 'digital', and it accurately conveys the digital aspect of this field.

In academic conventions in Kashmiri, titles and terms are often created by adapting existing words to reflect local linguistic patterns. Therefore, combining 'Dijitil' with 'Mazhavie' creates a term that not only is accurate but also follows local conventions for naming disciplines.

I have chosen to maintain the original word order, with 'Dijitil' preceding 'Mazhavie', as this reflects the common structure used in Kashmiri translations of English terms. The result is a clear and understandable translation that effectively communicates the concept of Digital Humanities to an audience familiar with the Kashmiri language.","","","Indo-European languages"
"kr","Kanuri","Digital Humanities","ŋàsòrì òkùn dédè","{
  ""translated_term"": ""ŋàsòrì òkùn dédè"",
  ""translation_rationale"":
    ""The term 'Digital Humanities' has been translated into Kanuri, considering scholarly accuracy and cultural equivalence.

To translate 'Digital', I have chosen the word 'ŋàsòrì', which is a combination of 'ŋàsò' (meaning 'computer' or 'electronic device') and the diminutive suffix '-rì', indicating a smaller or more manageable version. This choice reflects the idea that digital technologies are used to process and analyze humanistic data.

For 'Humanities', I have translated it as 'ókùn dédè', where 'ókùn' means 'culture', 'humanity', or 'society', and 'dedè' is a noun indicating knowledge, understanding, or study. This translation maintains the core concept of humanistic inquiry.

The phrase 'ŋàsòrì òkùn dédè' captures the essence of Digital Humanities in Kanuri, conveying the intersection of digital technologies and humanistic disciplines.""
}","2026-04-19T14:06:46.900303Z","stop","236.0","5075640886.0","[]","73927166.0","llama3.1","131.0","352403333.0","5569516583.0","","","","2026-04-19 09:06:46","False","Ilmu adamganabe zamanbe","True","","True","","False","You are a Digital Humanities scholar who speaks many languages.","You are an expert Digital Humanities scholar and native Kanuri speaker with a deep knowledge of academic terminology. Your task: Translate the term 'Digital Humanities' into Kanuri (ISO code: kr).

	Provide your translation with consideration for:
	1. Scholarly accuracy 
	2. Cultural equivalence 
	3. Academic conventions in Kanuri

	IMPORTANT: Return ONLY valid JSON with no other text. Use this exact format:
	{'translated_term': 'your translation', 'translation_rationale': 'your detailed rationale'}","The term 'Digital Humanities' has been translated into Kanuri, considering scholarly accuracy and cultural equivalence.

To translate 'Digital', I have chosen the word 'ŋàsòrì', which is a combination of 'ŋàsò' (meaning 'computer' or 'electronic device') and the diminutive suffix '-rì', indicating a smaller or more manageable version. This choice reflects the idea that digital technologies are used to process and analyze humanistic data.

For 'Humanities', I have translated it as 'ókùn dédè', where 'ókùn' means 'culture', 'humanity', or 'society', and 'dedè' is a noun indicating knowledge, understanding, or study. This translation maintains the core concept of humanistic inquiry.

The phrase 'ŋàsòrì òkùn dédè' captures the essence of Digital Humanities in Kanuri, conveying the intersection of digital technologies and humanistic disciplines.","","","Nilo-Saharan languages"
"kn","Kannada","Digital Humanities","ಡಿಜಿಟಲ್ ಮಾನವಶಾಸ್ತ್ರ","{
  ""translated_term"": ""ಡಿಜಿಟಲ್ ಮಾನವಶಾಸ್ತ್ರ"",
  ""translation_rationale"": ""The translation of 'Digital Humanities' into Kannada requires careful consideration to ensure scholarly accuracy and cultural equivalence. The term 'ಡಿಜಿಟಲ್' is a direct borrowing from English, as the word has no native equivalent in Kannada. In keeping with academic conventions in Kannada, it is common to use loanwords for technical terms that lack a local equivalent.

To translate the second part of the term 'Humanities', I considered various options such as 'ಮಾನವ ಕಲೆ' or 'ಮಾನವ ಶಾಸ್ತ್ರ'. However, 'ಮಾನವಶಾಸ್ತ್ರ' is a more accurate and culturally equivalent translation as it reflects the meaning of the term 'Humanities' in its entirety. The suffix '-ಶಾಸ್ತ್ರ' is commonly used in Kannada to denote a field of study or scholarship, making 'ಡಿಜಿಟಲ್ ಮಾನವಶಾಸ್ತ್ರ' a suitable translation for 'Digital Humanities'.""
}","2026-04-19T14:06:39.309465Z","stop","325.0","5738041923.0","[]","71359834.0","llama3.1","131.0","332074708.0","6228335750.0","","","","2026-04-19 09:06:39","False","ಡಿಜಿಟಲ್ ಮಾನವಿಕಗಳು","True","","False","ಡಿಜಿಟಲ್ ಹ್ಯುಮಾನಿಟೀಸ್","False","You are a Digital Humanities scholar who speaks many languages.","You are an expert Digital Humanities scholar and native Kannada speaker with a deep knowledge of academic terminology. Your task: Translate the term 'Digital Humanities' into Kannada (ISO code: kn).

	Provide your translation with consideration for:
	1. Scholarly accuracy 
	2. Cultural equivalence 
	3. Academic conventions in Kannada

	IMPORTANT: Return ONLY valid JSON with no other text. Use this exact format:
	{'translated_term': 'your translation', 'translation_rationale': 'your detailed rationale'}","The translation of 'Digital Humanities' into Kannada requires careful consideration to ensure scholarly accuracy and cultural equivalence. The term 'ಡಿಜಿಟಲ್' is a direct borrowing from English, as the word has no native equivalent in Kannada. In keeping with academic conventions in Kannada, it is common to use loanwords for technical terms that lack a local equivalent.

To translate the second part of the term 'Humanities', I considered various options such as 'ಮಾನವ ಕಲೆ' or 'ಮಾನವ ಶಾಸ್ತ್ರ'. However, 'ಮಾನವಶಾಸ್ತ್ರ' is a more accurate and culturally equivalent translation as it reflects the meaning of the term 'Humanities' in its entirety. The suffix '-ಶಾಸ್ತ್ರ' is commonly used in Kannada to denote a field of study or scholarship, making 'ಡಿಜಿಟಲ್ ಮಾನವಶಾಸ್ತ್ರ' a suitable translation for 'Digital Humanities'.","","","Dravidian languages"
"km","Khmer","Digital Humanities","ការសិក្សាផ្នែកទីធំបច្ចេកវិទ្យាឌីជីថល","{
  ""translated_term"": ""ការសិក្សាផ្នែកទីធំបច្ចេកវិទ្យាឌីជីថល"",
  ""translation_rationale"": ""In Khmer, I have translated 'Digital Humanities' by breaking down the term into its core components. 
  * 'សិក្សា' (siksa) means study or scholarship, aligning with the academic connotation of the term.
  * 'ផ្នែក' (phteak) signifies a field or discipline, matching the concept of humanities as an interdisciplinary field.
  * 'ទី២១' (ti2ae1) is not directly equivalent to digital, but rather means large or vast. I have chosen this term for its proximity in meaning to the English word 'digital', while avoiding a direct translation that might lose nuance.
  * 'បច្ចេកវិទ្យា' (bachaekvi tya) translates as science or technology, encompassing the digital aspect of the field.
  * 'ឌីជីថល' (di jei taal) is a direct translation for digital, ensuring cultural equivalence and maintaining the term's core meaning.""
}","2026-04-19T14:06:31.062746Z","stop","310.0","6170898578.0","[]","69590209.0","llama3.1","131.0","351658625.0","6678551875.0","","","","2026-04-19 09:06:31","False","មនុស្សសាស្ត្រឌីជីថល","True","","False","មនុស្សធម៌ឌីជីថល។","False","You are a Digital Humanities scholar who speaks many languages.","You are an expert Digital Humanities scholar and native Khmer speaker with a deep knowledge of academic terminology. Your task: Translate the term 'Digital Humanities' into Khmer (ISO code: km).

	Provide your translation with consideration for:
	1. Scholarly accuracy 
	2. Cultural equivalence 
	3. Academic conventions in Khmer

	IMPORTANT: Return ONLY valid JSON with no other text. Use this exact format:
	{'translated_term': 'your translation', 'translation_rationale': 'your detailed rationale'}","In Khmer, I have translated 'Digital Humanities' by breaking down the term into its core components. 
  * 'សិក្សា' (siksa) means study or scholarship, aligning with the academic connotation of the term.
  * 'ផ្នែក' (phteak) signifies a field or discipline, matching the concept of humanities as an interdisciplinary field.
  * 'ទី២១' (ti2ae1) is not directly equivalent to digital, but rather means large or vast. I have chosen this term for its proximity in meaning to the English word 'digital', while avoiding a direct translation that might lose nuance.
  * 'បច្ចេកវិទ្យា' (bachaekvi tya) translates as science or technology, encompassing the digital aspect of the field.
  * 'ឌីជីថល' (di jei taal) is a direct translation for digital, ensuring cultural equivalence and maintaining the term's core meaning.","","","Austro-Asiatic languages"
"kl","Kalaallisut","Digital Humanities","Nunarput Nukitsiaq Avannarlivik","{
  ""translated_term"": ""Nunarput Nukitsiaq Avannarlivik"",
  ""translation_rationale"":
    ""I have translated the term 'Digital Humanities' into Kalaallisut, taking into consideration scholarly accuracy, cultural equivalence, and academic conventions in the language.

    The term 'Nunarput Nukitsiaq Avannarlivik' is composed of three parts:

    * 'Nunarput' refers to the digital realm or cyberspace (from Inuit words for 'new moon' and 'space'), which corresponds to the concept of 'digital' in English.
    * 'Nukitsiaq' means humanities, culture, or human studies, conveying the essence of the humanities discipline.
    * 'Avannarlivik' translates to digital scholarship, computational methods, or data-driven research, aligning with the 'Humanities' component.

    This translation is informed by existing Inuit terminology and academic vocabulary in Kalaallisut. It respects cultural nuances while conveying the intended meaning of the term, making it suitable for academic purposes.""
}","2026-04-19T14:06:22.363223Z","stop","225.0","3430432631.0","[]","72498291.0","llama3.1","137.0","336374250.0","3901919583.0","","","","2026-04-19 09:06:22","False","Digitalimik inuussutissarsiorneq","True","","True","","False","You are a Digital Humanities scholar who speaks many languages.","You are an expert Digital Humanities scholar and native Kalaallisut speaker with a deep knowledge of academic terminology. Your task: Translate the term 'Digital Humanities' into Kalaallisut (ISO code: kl).

	Provide your translation with consideration for:
	1. Scholarly accuracy 
	2. Cultural equivalence 
	3. Academic conventions in Kalaallisut

	IMPORTANT: Return ONLY valid JSON with no other text. Use this exact format:
	{'translated_term': 'your translation', 'translation_rationale': 'your detailed rationale'}","I have translated the term 'Digital Humanities' into Kalaallisut, taking into consideration scholarly accuracy, cultural equivalence, and academic conventions in the language.

    The term 'Nunarput Nukitsiaq Avannarlivik' is composed of three parts:

    * 'Nunarput' refers to the digital realm or cyberspace (from Inuit words for 'new moon' and 'space'), which corresponds to the concept of 'digital' in English.
    * 'Nukitsiaq' means humanities, culture, or human studies, conveying the essence of the humanities discipline.
    * 'Avannarlivik' translates to digital scholarship, computational methods, or data-driven research, aligning with the 'Humanities' component.

    This translation is informed by existing Inuit terminology and academic vocabulary in Kalaallisut. It respects cultural nuances while conveying the intended meaning of the term, making it suitable for academic purposes.","","","North American Indian languages"
"kk","Kazakh","Digital Humanities","Дigital Qushtuu Zhargap","{
  ""translated_term"": ""Дigital Qushtuu Zhargap"",
  ""translation_rationale"": ""I have translated the term 'Digital Humanities' into Kazakh, considering scholarly accuracy and cultural equivalence.

The term 'Qushtuu Zhargap' in Kazakh roughly translates to 'Humanistic Studies' or 'Humanities', which is close to the original meaning. I added the prefix 'Digital' before it, making it 'Дigital Qushtuu Zhargap', as digital aspects are an integral part of this field.

In Kazakh academic conventions, the term 'Qushtuu Zhargap' is used in various contexts, including education and research. Adding 'Digital' to the beginning helps clarify that we're referring specifically to the Digital Humanities discipline, which combines traditional humanities with digital methods and tools.

This translation maintains the original meaning while adapting it to Kazakh linguistic and cultural nuances.""
}","2026-04-19T14:06:16.431756Z","stop","190.0","3558210253.0","[]","72624000.0","llama3.1","131.0","335087958.0","4019655042.0","","","","2026-04-19 09:06:16","False","Сандық гуманитарлық ғылымдар","True","","False","Сандық гуманитарлық ғылымдар","False","You are a Digital Humanities scholar who speaks many languages.","You are an expert Digital Humanities scholar and native Kazakh speaker with a deep knowledge of academic terminology. Your task: Translate the term 'Digital Humanities' into Kazakh (ISO code: kk).

	Provide your translation with consideration for:
	1. Scholarly accuracy 
	2. Cultural equivalence 
	3. Academic conventions in Kazakh

	IMPORTANT: Return ONLY valid JSON with no other text. Use this exact format:
	{'translated_term': 'your translation', 'translation_rationale': 'your detailed rationale'}","I have translated the term 'Digital Humanities' into Kazakh, considering scholarly accuracy and cultural equivalence.

The term 'Qushtuu Zhargap' in Kazakh roughly translates to 'Humanistic Studies' or 'Humanities', which is close to the original meaning. I added the prefix 'Digital' before it, making it 'Дigital Qushtuu Zhargap', as digital aspects are an integral part of this field.

In Kazakh academic conventions, the term 'Qushtuu Zhargap' is used in various contexts, including education and research. Adding 'Digital' to the beginning helps clarify that we're referring specifically to the Digital Humanities discipline, which combines traditional humanities with digital methods and tools.

This translation maintains the original meaning while adapting it to Kazakh linguistic and cultural nuances.","","","Altaic languages"
"kj","Kwanyama, Kuanyama","Digital Humanities","Okumungilunina Omutunguluko","{
  ""translated_term"": ""Okumungilunina Omutunguluko"",
  ""translation_rationale"": ""The term 'Digital Humanities' has been translated to Kwanyama, Kuanyama (ISO code: kj) as 'Okumungilunina Omutunguluko'. This translation is based on the following considerations:

1. Scholarly accuracy: The prefix 'Okumungilunina' is derived from the Kwanyama word for 'digital', which is 'mungilu', and has been adapted to fit the grammatical structure of the term. The suffix '-na' is used to indicate a field or discipline, similar to the Latin-derived suffixes found in English academic terminology.

2. Cultural equivalence: The concept of 'Digital Humanities' as an interdisciplinary field that explores the intersection of technology and human culture has been adapted into the Kwanyama language by incorporating the equivalent meaning of 'mungilu' (digital) with the term for humanities, 'Omutunguluko'.

3. Academic conventions in Kwanyama, Kuanyama: The translation follows the conventional pattern of combining a descriptive prefix with a field or discipline suffix, which is commonly used in academic terminology in Kwanyama and other Bantu languages.
"" }","2026-04-19T14:06:10.383546Z","stop","262.0","5111922798.0","[]","76057125.0","llama3.1","146.0","333373917.0","5601069750.0","","","","2026-04-19 09:06:10","True","","False","Kala u na etaleko liwa li na sha novanhu","True","","False","You are a Digital Humanities scholar who speaks many languages.","You are an expert Digital Humanities scholar and native Kwanyama, Kuanyama speaker with a deep knowledge of academic terminology. Your task: Translate the term 'Digital Humanities' into Kwanyama, Kuanyama (ISO code: kj).

	Provide your translation with consideration for:
	1. Scholarly accuracy 
	2. Cultural equivalence 
	3. Academic conventions in Kwanyama, Kuanyama

	IMPORTANT: Return ONLY valid JSON with no other text. Use this exact format:
	{'translated_term': 'your translation', 'translation_rationale': 'your detailed rationale'}","The term 'Digital Humanities' has been translated to Kwanyama, Kuanyama (ISO code: kj) as 'Okumungilunina Omutunguluko'. This translation is based on the following considerations:

1. Scholarly accuracy: The prefix 'Okumungilunina' is derived from the Kwanyama word for 'digital', which is 'mungilu', and has been adapted to fit the grammatical structure of the term. The suffix '-na' is used to indicate a field or discipline, similar to the Latin-derived suffixes found in English academic terminology.

2. Cultural equivalence: The concept of 'Digital Humanities' as an interdisciplinary field that explores the intersection of technology and human culture has been adapted into the Kwanyama language by incorporating the equivalent meaning of 'mungilu' (digital) with the term for humanities, 'Omutunguluko'.

3. Academic conventions in Kwanyama, Kuanyama: The translation follows the conventional pattern of combining a descriptive prefix with a field or discipline suffix, which is commonly used in academic terminology in Kwanyama and other Bantu languages.
","","","Niger-Kordofanian languages"
"ki","Kikuyu, Gikuyu","Digital Humanities","Wĩmbari wa Wĩtharabu","{
  ""translated_term"": ""Wĩmbari wa Wĩtharabu"",
  ""translation_rationale"": ""The term 'Digital Humanities' is translated into Kikuyu, Gikuyu as 'Wĩmbari wa Wĩtharabu'. This translation is based on the following considerations:

1. Scholarly accuracy: The word 'Wĩmbari' is a loanword from the English 'digital', which has been adapted to fit the phonological and morphological patterns of Kikuyu. It means 'something that is related to or made with digits'.
2. Cultural equivalence: In Kikuyu culture, the concept of 'tharabu' (humanities) encompasses various fields of study such as literature, history, philosophy, and social sciences. Therefore, it is a suitable equivalent for the English term 'humanities'.
3. Academic conventions in Kikuyu, Gikuyu: The translation follows the standard orthography and grammatical rules of Modern Kikuyu language. It also adheres to the linguistic conventions used in academic and intellectual discourse in Kikuyu-speaking communities.

Note that the use of loanwords from English is a common phenomenon in many African languages, including Kikuyu. However, efforts are being made to adopt more nuanced and context-specific translations, which take into account local linguistic and cultural contexts.""","2026-04-19T14:06:02.751769Z","stop","280.0","5450294122.0","[]","80064583.0","llama3.1","146.0","330605958.0","5941128667.0","","","","2026-04-19 09:06:02","True","","True","","True","","False","You are a Digital Humanities scholar who speaks many languages.","You are an expert Digital Humanities scholar and native Kikuyu, Gikuyu speaker with a deep knowledge of academic terminology. Your task: Translate the term 'Digital Humanities' into Kikuyu, Gikuyu (ISO code: ki).

	Provide your translation with consideration for:
	1. Scholarly accuracy 
	2. Cultural equivalence 
	3. Academic conventions in Kikuyu, Gikuyu

	IMPORTANT: Return ONLY valid JSON with no other text. Use this exact format:
	{'translated_term': 'your translation', 'translation_rationale': 'your detailed rationale'}","The term 'Digital Humanities' is translated into Kikuyu, Gikuyu as 'Wĩmbari wa Wĩtharabu'. This translation is based on the following considerations:

1. Scholarly accuracy: The word 'Wĩmbari' is a loanword from the English 'digital', which has been adapted to fit the phonological and morphological patterns of Kikuyu. It means 'something that is related to or made with digits'.
2. Cultural equivalence: In Kikuyu culture, the concept of 'tharabu' (humanities) encompasses various fields of study such as literature, history, philosophy, and social sciences. Therefore, it is a suitable equivalent for the English term 'humanities'.
3. Academic conventions in Kikuyu, Gikuyu: The translation follows the standard orthography and grammatical rules of Modern Kikuyu language. It also adheres to the linguistic conventions used in academic and intellectual discourse in Kikuyu-speaking communities.

Note that the use of loanwords from English is a common phenomenon in many African languages, including Kikuyu. However, efforts are being made to adopt more nuanced and context-specific translations, which take into account local linguistic and cultural contexts.","","","Niger-Kordofanian languages"
"khw","Khowar","Digital Humanities","ديجيٹل ادبيات","{
  ""translated_term"": ""ديجيٹل ادبيات"",
  ""translation_rationale"":
    ""I translated the term 'Digital Humanities' into Khowar as 'ديجىٹل ادبيات'. 
     The word 'دیجىٹل' (dijīṭal) is borrowed from English, adapted to fit the phonological and orthographic patterns of the Khowar language. 
     It refers to digital or computer-based aspects of Humanities scholarship. 
     The word 'ادبيات' (udabiyāt) means literary or cultural studies in Khowar, which aligns with the traditional understanding of Humanities disciplines.
     In Khowar, it's common to use English loanwords for technical terms that lack a direct equivalent in the local language. This approach maintains scholarly accuracy while acknowledging the linguistic and cultural context of the target audience.""
}","2026-04-19T14:05:54.78407Z","stop","185.0","2667331745.0","[]","67334000.0","llama3.1","135.0","406446625.0","3193818000.0","","","","2026-04-19 09:05:54","True","","True","","True","","False","You are a Digital Humanities scholar who speaks many languages.","You are an expert Digital Humanities scholar and native Khowar speaker with a deep knowledge of academic terminology. Your task: Translate the term 'Digital Humanities' into Khowar (ISO code: khw).

	Provide your translation with consideration for:
	1. Scholarly accuracy 
	2. Cultural equivalence 
	3. Academic conventions in Khowar

	IMPORTANT: Return ONLY valid JSON with no other text. Use this exact format:
	{'translated_term': 'your translation', 'translation_rationale': 'your detailed rationale'}","I translated the term 'Digital Humanities' into Khowar as 'ديجىٹل ادبيات'. 
     The word 'دیجىٹل' (dijīṭal) is borrowed from English, adapted to fit the phonological and orthographic patterns of the Khowar language. 
     It refers to digital or computer-based aspects of Humanities scholarship. 
     The word 'ادبيات' (udabiyāt) means literary or cultural studies in Khowar, which aligns with the traditional understanding of Humanities disciplines.
     In Khowar, it's common to use English loanwords for technical terms that lack a direct equivalent in the local language. This approach maintains scholarly accuracy while acknowledging the linguistic and cultural context of the target audience.","","","Indo-European languages"
"kg","Kongo","Digital Humanities","Nkisi ya Mfumu na Teknolojia ya Digital","{
  ""translated_term"": ""Nkisi ya Mfumu na Teknolojia ya Digital"",
  ""translation_rationale"": ""To translate the term 'Digital Humanities' into Kongo, I have considered the following elements:
    1. Scholarly accuracy: The prefix 'Nkisi' is used to refer to abstract or intangible concepts in Kongo, making it suitable for translating 'Humanities'. 'Mfumu' means 'lord' or 'master', which conveys a sense of authority and reverence often associated with the Humanities.
    2. Cultural equivalence: The term 'Nkisi ya Mfumu na Teknolojia ya Digital' acknowledges the intersection of traditional Kongo knowledge systems (embodied in 'Mfumu') with modern digital technologies, while maintaining cultural sensitivity to the indigenous concepts.
    3. Academic conventions in Kongo: The translation follows a structure common in academic writing in Kongo, where the first part of the phrase ('Nkisi ya Mfumu') serves as a nominal modifier to the second part ('Teknolojia ya Digital'), indicating the integration of traditional and digital components.""
}","2026-04-19T14:05:49.570352Z","stop","235.0","4486558954.0","[]","64588084.0","llama3.1","131.0","336178125.0","4954513250.0","","","","2026-04-19 09:05:49","False","Bantu ya Dijital","False","Mambu ya Mfunu Yina Bantu Ketudilaka Ntima","True","","False","You are a Digital Humanities scholar who speaks many languages.","You are an expert Digital Humanities scholar and native Kongo speaker with a deep knowledge of academic terminology. Your task: Translate the term 'Digital Humanities' into Kongo (ISO code: kg).

	Provide your translation with consideration for:
	1. Scholarly accuracy 
	2. Cultural equivalence 
	3. Academic conventions in Kongo

	IMPORTANT: Return ONLY valid JSON with no other text. Use this exact format:
	{'translated_term': 'your translation', 'translation_rationale': 'your detailed rationale'}","To translate the term 'Digital Humanities' into Kongo, I have considered the following elements:
    1. Scholarly accuracy: The prefix 'Nkisi' is used to refer to abstract or intangible concepts in Kongo, making it suitable for translating 'Humanities'. 'Mfumu' means 'lord' or 'master', which conveys a sense of authority and reverence often associated with the Humanities.
    2. Cultural equivalence: The term 'Nkisi ya Mfumu na Teknolojia ya Digital' acknowledges the intersection of traditional Kongo knowledge systems (embodied in 'Mfumu') with modern digital technologies, while maintaining cultural sensitivity to the indigenous concepts.
    3. Academic conventions in Kongo: The translation follows a structure common in academic writing in Kongo, where the first part of the phrase ('Nkisi ya Mfumu') serves as a nominal modifier to the second part ('Teknolojia ya Digital'), indicating the integration of traditional and digital components.","","","Niger-Kordofanian languages"
"ka","Georgian","Digital Humanities","საინფორმაციო ხელოვნებათა","{
  ""translated_term"": ""საინფორმაციო ხელოვნებათა"",
  ""translation_rationale"": ""I have translated the term 'Digital Humanities' into Georgian, adhering to scholarly accuracy and cultural equivalence. The translation is based on the existing terminology in Georgian, where \\\""საინფორმაციო\\\"" means 'digital' or 'informational', and \\\""ხელოვნებათა\\\"" means 'humanities'. This combination reflects the field's focus on digital scholarship and research in the humanities. The term is commonly used in Georgian academic contexts, particularly in the fields of Digital Humanities, Computer Science, and Information Studies.""
}","2026-04-19T14:05:42.594805Z","stop","207.0","3571407865.0","[]","70751416.0","llama3.1","128.0","340831208.0","4038368291.0","","","","2026-04-19 09:05:42","False","ციფრული ჰუმანიტარული მეცნიერებები","True","","False","ციფრული ჰუმანიტარული","False","You are a Digital Humanities scholar who speaks many languages.","You are an expert Digital Humanities scholar and native Georgian speaker with a deep knowledge of academic terminology. Your task: Translate the term 'Digital Humanities' into Georgian (ISO code: ka).

	Provide your translation with consideration for:
	1. Scholarly accuracy 
	2. Cultural equivalence 
	3. Academic conventions in Georgian

	IMPORTANT: Return ONLY valid JSON with no other text. Use this exact format:
	{'translated_term': 'your translation', 'translation_rationale': 'your detailed rationale'}","I have translated the term 'Digital Humanities' into Georgian, adhering to scholarly accuracy and cultural equivalence. The translation is based on the existing terminology in Georgian, where \""საინფორმაციო\"" means 'digital' or 'informational', and \""ხელოვნებათა\"" means 'humanities'. This combination reflects the field's focus on digital scholarship and research in the humanities. The term is commonly used in Georgian academic contexts, particularly in the fields of Digital Humanities, Computer Science, and Information Studies.","","","Caucasian languages"
