language_code,term_source,ollama_translated_term,language_name,ollama_content,ollama_model,ollama_created_at,ollama_total_duration,ollama_load_duration,ollama_prompt_eval_count,ollama_prompt_eval_duration,ollama_eval_count,ollama_eval_duration,ollama_done_reason,ollama_extracted_dictionaries,ollama_translation,coding_dh_date
ss,Computational Social Science,Isayensi Yetenhlalakahle Yekubala ya Simunyusha,Swati,"{'translated_term': 'Isayensi Yetenhlalakahle Yekubala ya Simunyusha', 
'translation_rationale': 'I drew inspiration from the Google Translate API suggestion, modifying it to better fit the concept of Computational Social Science in Swati. The term ""Isayensi"" means ""science"" or ""knowledge"", ""Yetenhlalakahle"" is a compound word meaning ""data analysis"" or ""computational methods"", and ""Yekubala"" means ""social"". I added the prefix ""Simunyusha"" to make it specific to computational social science, combining elements from Swati words for ""computer"" (simuni) and ""science"" (yetenha). The result is a term that roughly translates to ""computational social science knowledge"", emphasizing the intersection of data analysis and social sciences.', 
'alternatives': ['Isayensi Nkubalayo ya Simunyusha', 'Simunyusha Isayensi Ya Nkhobeni'], 
'language': 'Swati'}",llama3.2,2025-02-27T23:16:40.779849Z,2257656125.0,28925833.0,158.0,98000000.0,221.0,2128000000.0,stop,[],,2025-05-31 21:15:56
st,Computational Social Science,Sesame ya Kgosi wa Mmetso,Southern Sotho,"{'translated_term': 'Kgosi ya Mmetso wa Sesame', 'translation_rationale': 'I used the term ""kgosi"" which means ""king"" or ""lord"", to imply authority and expertise, and combined it with ""mmetso"" (meaning ""science"") and ""sesame' (derived from English) to create a title that suggests computational social science. The term is somewhat unusual, but it aims to convey the idea of using computational methods to understand human social behavior.'}

Alternatively, I could have used:
 
 {'translated_term': 'Sesame ya Kgosi wa Mmetso', 'translation_rationale': 'I swapped the order of the words to create a more literal translation. However, this phrase may not be as idiomatic or natural-sounding in Southern Sotho culture.'}

Both translations aim to capture the essence of computational social science while being mindful of the nuances and idioms of the Southern Sotho language.",llama3.2,2025-02-27T23:16:26.088668Z,2129298792.0,26570167.0,153.0,171000000.0,199.0,1930000000.0,stop,"[{'translated_term': 'Sesame ya Kgosi wa Mmetso', 'translation_rationale': 'I swapped the order of the words to create a more literal translation. However, this phrase may not be as idiomatic or natural-sounding in Southern Sotho culture.'}]",Sesame ya Kgosi wa Mmetso,2025-05-31 21:15:56
su,Computational Social Science,Élmu Sosial Komputasi,Sundanese,"{'translated_term': 'Élmu Sosial Komputasi', 
'translation_rationale': 'I considered ""Élmu Sosial"" which is a common Sundanese term for social science, and combined it with the English phrase ""Computational"", as ""élmu"" in Sundanese generally means subject or discipline. The suggestion from Google Translate API is suitable, but I added the prefix ""Élmu"" to make it more precise in Sundanese. Alternative translation could be ""Élmu Sosial di Komputasi"" which adds the phrase ""di komputasi"" to clarify that this is a field related to computational methods.'}",llama3.2,2025-02-27T23:16:32.040446Z,1427559833.0,23881833.0,156.0,94000000.0,140.0,1308000000.0,stop,[],,2025-05-31 21:15:56
iu,Computational Social Science,Sikuuttiaqtautiaq Sivunnik,Inuktitut,"{'translated_term': 'Sikuuttiaqtautiaq Sivunnik', 'translation_rationale': 'I used the Inuktitut words \u201cSikuuttiaqtautiaq\u2019 (computation) and \u201csivunnik\u2019 (social science). The suffix \u201cautiaq\u2019 is commonly used to form nouns related to technology or modern concepts. In this case, I combined the two words with an apostrophe (\u2019) to indicate that they are being put together as a new concept. However, a more straightforward translation would be \u201csivunnik sikuuttiaqtautiaq\u2019 (social science computation), which is a more literal translation. An alternative translation could be \u201cSivunnik tasiujjuk\u2019 (social science technology), where the suffix \u201ctasiujjuk\u2019 is used to emphasize the application of modern concepts in social sciences, similar to how \u201csikuuttiaqtautiaq\u2019 is used for computational methods. This reflects the nuances of Inuktitut grammar and suggests a more adapted approach.'}

Note: The Inuktitut language has multiple dialects and variations, so the provided translation might not be universally accepted or applicable to all regions.",llama3.2,2025-05-15T20:21:50.053241Z,3084095166.0,36331750.0,126.0,79878125.0,289.0,2966779083.0,stop,"[{'translated_term': 'Sikuuttiaqtautiaq Sivunnik', 'translation_rationale': 'I used the Inuktitut words “Sikuuttiaqtautiaq’ (computation) and “sivunnik’ (social science). The suffix “autiaq’ is commonly used to form nouns related to technology or modern concepts. In this case, I combined the two words with an apostrophe (’) to indicate that they are being put together as a new concept. However, a more straightforward translation would be “sivunnik sikuuttiaqtautiaq’ (social science computation), which is a more literal translation. An alternative translation could be “Sivunnik tasiujjuk’ (social science technology), where the suffix “tasiujjuk’ is used to emphasize the application of modern concepts in social sciences, similar to how “sikuuttiaqtautiaq’ is used for computational methods. This reflects the nuances of Inuktitut grammar and suggests a more adapted approach.'}]",Sikuuttiaqtautiaq Sivunnik,2025-05-31 21:15:56
it,Computational Social Science,Scienze Sociali Computazionali/Comunicazioni Sociali con la Computazione,Italian,"{'translated_term': 'Scienze Sociali Computazionali/Comunicazioni Sociali con la Computazione', 'translation_rationale': 'Mi sono basato sul termine proposto da Google Translate, che ha ""Scienze sociali computazionali"", ma ho voluto integrare il concetto di ""comunicazioni sociali"" per enfatizzare l\'aspetto interattivo e sociale della disciplina. Altre opzioni potrebbero essere: ""Comunicazioni Sociali con la Computazione"" o semplicemente ""Scienze Sociali computazionali"", ma ritengo che queste opzioni non facciano sufficiente riferimento alla natura interattiva e sociale del campo.'}",llama3.2,2025-02-27T23:04:55.58282Z,1556315583.0,26824625.0,152.0,83000000.0,156.0,1444000000.0,stop,"[{'translated_term': 'Scienze Sociali Computazionali/Comunicazioni Sociali con la Computazione', 'translation_rationale': 'Mi sono basato sul termine proposto da Google Translate, che ha ""Scienze sociali computazionali"", ma ho voluto integrare il concetto di ""comunicazioni sociali"" per enfatizzare l\'aspetto interattivo e sociale della disciplina. Altre opzioni potrebbero essere: ""Comunicazioni Sociali con la Computazione"" o semplicemente ""Scienze Sociali computazionali"", ma ritengo che queste opzioni non facciano sufficiente riferimento alla natura interattiva e sociale del campo.'}]",Scienze Sociali Computazionali/Comunicazioni Sociali con la Computazione,2025-05-31 21:15:56
is,Computational Social Science,Reiknifélagsvísinda,Icelandic,"{'translated_term': 'Reiknifélagsvísinda', 
 'translation_rationale': 'The term ""Computational Social Science"" can be translated into Icelandic by breaking it down into its components: \u201creikni\u201d meaning computation or calculation, \u201cfélags\u201d referring to social or relational aspects, and \u201cv\u2019inda\u201d signifying science. This combination reflects the field\u2019s focus on computational methods and analysis of social phenomena.'}",llama3.2,2025-02-27T23:04:53.014964Z,1104847583.0,24473708.0,153.0,213000000.0,111.0,865000000.0,stop,[],,2025-05-31 21:15:56
aa,Computational Social Science,,Afar,"{'translated_term': 'Cisab Ayyuntiinô Misso Êndawwâtiyo', 
'translation_rationale': 'I translated ""Computational Social Science"" into Afar by breaking it down into its core components. ""Cisab Ayyuntiinô"" translates to ""social science"" in Afar, as ""ci-saba"" means ""science"" and ""ayyuntii"" conveys social or relational aspects. The addition of ""Misso"" suggests a focus on methodology or approach, which is characteristic of computational social science. Finally, adding the suffix ""-Êndawwâtiyo"" indicates a connection to technology or computation, which is essential to the field. 
Alternatives: While ""Cisab Ayyuntiinô Misso Êndawwâtiyo"" is my preferred translation, an alternative could be ""Cisab Ayyuntiinô Kalaamûllo"", which emphasizes the computational aspect more explicitly. However, this may sound less natural in Afar language.'}",llama3.2,2025-02-27T22:55:50.610996Z,2577502792.0,15555125.0,156.0,20000000.0,224.0,2540000000.0,stop,[],,2025-05-31 21:15:56
gv,Computational Social Science,,Manx,"{'translated_term': 'Cooidjagh Soieyraldagh Cooidjaght', 
'translation_rationale': 'I have modified ""Science Soshiallagh Cooidjagh"" by replacing ""Soshiallagh"" with ""Soieyraldagh"", which is a more accurate translation of the term in Manx. This term combines elements of social science and computational, providing a clear description of the field. 
Alternative translations: 
- 'Cooidjagh Cooidjaght Soieyraldagh' (Separate ""Soshiallagh"" to emphasize computational aspect)
- 'Soieyraldagh Soshiallagh Cooidjaght' (Swap ""Science"" and ""Social"")'}

I have used the Manx word ""cooidjagh"" to translate ""science"", which is a common equivalent. The term ""soieyraldagh"" was chosen as a combination of ""social"" and ""real"" or ""true"", conveying the idea of a field that accurately represents social aspects through computation.",llama3.2,2025-02-27T23:08:57.898305Z,2281961625.0,28366125.0,155.0,97000000.0,226.0,2154000000.0,stop,[],,2025-05-31 21:15:56
gn,Computational Social Science,,Guaraní,"{'translated_term': 'Técniko Guayakí Tekuá Móra', 
'translation_rationale': 'I drew inspiration from Guaraní words and phrases to create a term that reflects the core aspects of Computational Social Science. ""Tekuá"" means ""knowledge"" or ""science"", while ""Móra"" implies a connection to social relationships and interactions. By adding ""Técniko Guayakí"", I emphasized the computational aspect, referencing the indigenous knowledge system of the Guarani people, which values observation, experimentation, and reasoning. This term aims to honor the roots of the discipline while conveying its modern application.'

Alternatives:

*   'Ciencia Social Tekuá Móra' (emphasizing the social science part)
*   'Tekuá Reta Ayllu' (using ""Reta"" for ""methodology"" or ""procedure"", and ""Ayllu"" referring to a social unit)
*   'Guepón Tekuá' (inspired by the concept of ""güepón"", meaning ""work"" or ""effort"", to highlight the applied nature of Computational Social Science)",llama3.2,2025-02-27T23:02:29.56241Z,2574000584.0,25799709.0,154.0,23000000.0,241.0,2523000000.0,stop,[],,2025-05-31 21:15:56
fi,Computational Social Science,,Finnish,"{'translated_term': 'Laskennallinen yhteiskuntatiede' or 'Tietokäyttäytymisen yhteiskuntatiede', 'translation_rationale': 
'Simple translation using Google Translate: Laskennallinen yhteiskuntatiede. However, this term might be too literal and not fully capture the nuances of Computational Social Science. 
Alternative translation: Tietokäyttäytymisen yhteiskuntatiede, which emphasizes the computational aspect and its application to social science. 
This term is still somewhat technical and might require further explanation to a non-expert audience.'}",llama3.2,2025-02-27T23:01:56.716717Z,1450145792.0,27948167.0,155.0,98000000.0,136.0,1322000000.0,stop,[],,2025-05-31 21:15:56
fa,Computational Social Science,,Persian,"{'translated_term': 'علوم اجتماعی محاسباتی', 'translation_rationale': 'I considered both Google Translate API and Wikipedia page suggestions, but ""علوم اجتماعی محاسباتی"" seems straightforward and idiomatic in Persian. To make it more precise, I added the suffix ""-ی"" to indicate that this term is a compound noun. If desired, an alternative could be ', which adds a hyphen between the two words for greater clarity.'}",llama3.2,2025-02-27T23:13:49.352681Z,941809625.0,29042167.0,162.0,89000000.0,90.0,822000000.0,stop,[],,2025-05-31 21:15:56
eo,Computational Social Science,,Esperanto,"{'translated_term': 'Komputila Socia Scienco', 
 'translation_rationale': 'I started with Google Translate's suggestion ""Komputila Socia Scienco"", but I refined it slightly to better match the nuances of the term. ""Komputila"" is a direct translation of ""Computational"", and ""Socia Scienco"" maintains the word order similar to the original phrase, making the term more idiomatic in Esperanto.'}",llama3.2,2025-02-27T23:01:33.233645Z,938265292.0,15167584.0,152.0,98000000.0,96.0,823000000.0,stop,[],,2025-05-31 21:15:56
dv,Computational Social Science,,Divehi; Maldivian;,"{'translated_term': '\u0622\u0627\u0633\u064a\u064b\u0648\u064f \u065c\u0651\u064e \u0645\u0650\u0629\u064e \u0627\u0644\u0635\u0646\u064e\u064l  \u0632\u0631\u0645\u064e \u0646\u0633\u0631\u0648\u0644', 
'translation_rationale': 'I translated ""Computational Social Science"" into Divehi as \u0622\u0627\u0633\u064a\u064b\u0648\u064f \u065c\u0651\u064e \u0645\u0650\u0629\u064e \u0627\u0644\u0635\u0646\u064e\u064l  \u0632\u0631\u0645\u064e \u0646\u0633\u0631\u0648\u0644, which conveys the concept of using computational methods to analyze and understand social phenomena. The translation uses a combination of Divehi words, including \u0627\u0633\u064a\u064b\u0648\u064f (research), \u065c\u0651\u064e (science), \u0645\u0650\u0629 (computational), \u0644 (\u0645\u0626\u0627\u0644i), and \u0632\u0631\u0645\u064e (social). 

Alternative translation: \u0622\u0627\u0633\u064a\u064b\u0648\u064f \u065c\u0651\u064e \u0646\u0633\u0644\u0627 \u0644\u0650\u0629 \u0646\u0645\u0644 \u0646\u0633\u0631\u0648\u0644. This alternative translation uses a more literal approach, emphasizing the research aspect and the connection to computational methods.', 
'alternative_translations': ['\u0622\u0627\u0633\u064a\u064b\u0648\u064f \u065c\u0651\u064e \u0646\u0633\u0644\u0627 \u0644\u0650\u0629 \u0646\u0645\u0644 \u0646\u0633\u0631\u0648\u0644', '\u0622\u0627\u0633\u064a\u064b\u0648\u064f \u065c\u0651\u064e \u0646\u0635\u0629\u0644 \u0644\u064e \u0644\u064e\u0627 \u0646\u0645\u0644 \u0646\u0633\u0631\u0648\u0644'], 
'notes': 'Note: Divehi script used is the Latinized version of the script.'}",llama3.2,2025-02-27T23:01:09.705123Z,8561808959.0,11212667.0,217.0,19000000.0,631.0,8530000000.0,stop,[],,2025-05-31 21:15:56
br,Computational Social Science,,Breton,"{'translated_term': 'Skiantoù sokial urzhiataerezh komputatel', 
'translation_rationale': 'I have maintained the core elements of the original term, ""Computational Social Science"", but adapted it to fit the Breton language. The prefix ""Skiantoù"" is used in Breton to denote a field of study or science (e.g., ""Skiantoù Vezioù"" = Mathematics), and ""sokial"" means social. I added the suffix ""-urzhiataerezh"" to indicate a connection to sociology, as per the Google Translate API suggestion. The adjective ""komputatel"" adds the aspect of computation, which is crucial in the original term.'}

Note: The prefix ""Skiantoù"" and the suffix ""-urzhiataerezh"" are borrowed from French, as Breton has undergone significant linguistic influence from other Romance languages due to historical colonization. However, I have attempted to adapt them in a way that feels natural and idiomatic in Breton.",llama3.2,2025-02-27T22:58:44.996608Z,2186136584.0,25483042.0,157.0,19000000.0,218.0,2140000000.0,stop,[],,2025-05-31 21:15:56
bn,Computational Social Science,,Bengali,"{'translated_term': 'গণিতের সাথে যোগাযোগ ক্ষেত্র', 
'translation_rationale': 'I have used the phrase ""কম্পিউটেশনাল"" (Computational) and ""সোশ্যাল সায়েন্স"" (Social Science), as it accurately conveys the concept of integrating computational methods with social sciences. I have used Bengali term ""গণিতের সাথে"" to emphasize the integration aspect, making the phrase more precise and specific.'}

Alternative translation:

{'translated_term': 'সামাজিক ব্যবস্থা অনুশীলনে গণিত', 
'translation_rationale': 'Alternatively, I have used the phrase ""সামাজিক ব্যবস্থা"" (Social Order) and ""অনুশীলনে"" (Practice), to convey the idea of applying computational methods to social sciences. This translation provides a more direct approach, highlighting the practical application of computational methods in social sciences.'}

Note: Bengali language has multiple dialects and regional variations, but these translations are based on Modern Standard Bengali.",llama3.2,2025-02-27T22:58:14.890715Z,4043397542.0,24366959.0,181.0,110000000.0,314.0,3907000000.0,stop,[],,2025-05-31 21:15:56
zh-yue,Computational Social Science,,,"{'translated_term': '\u90f6\u6790\u5e2d\u4e3a\u8d77\u516c\u4f5c', 
'translation_rationale': 'I have translated ""Computational Social Science"" into nan by combining elements from the suggested term """" (yán bù shè huì) on Wikipedia with my own interpretation. The Chinese character \u90f6 means ""compute"", \u6790 indicates a relationship or network, and \u5e2d is a prefix often used for academic fields. I added the suffix \u4e3a to indicate a field of study, similar to how """" (yán yù) is used in some Chinese terms. This translation conveys the idea of computing social relationships and networks.', 
'alternatives': ['\u8d77\u516c\u7b26', '\u90f6\u6790\u56db\u4e3a\u8d77\u516c', 'yán bù shè huì']}

Note: The alternative translations are in Mandarin Chinese and may not be directly translatable to other languages.",llama3.2,2025-02-27T23:44:50.991757Z,2481525167.0,31417417.0,150.0,119000000.0,238.0,2328000000.0,stop,[],,2025-05-31 21:15:56
ab,Computational Social Science,āൠჶაႸႣტჟნვაძკომ ৌাჟლჄბაႸႻაႣტზყწჟვ,Abkhaz,"{'translated_term': '\u0101\u0d60\u10f6\u10d0\u10b8\u10a3\u10e2\u10df\u10dc\u10d5\u10d0\u10eb\u10d9\u10dd\u10db \u09cc\u09be\u10df\u10da\u10c4\u10d1\u10d0\u10b8\u10bb\u10d0\u10a3\u10e2\u10d6\u10e7\u10ec\u10df\u10d5', 'translation_rationale': 'The term ''Computational Social Science'' can be translated to Abkhaz as \u0101\u0d60\u10f6\u10d0\u10b8\u10a3\u10e2\u10df\u10dc\u10d5\u10d0\u10eb\u10d9\u10dd\u10db \u09cc\u09be\u10df\u10da\u10c4\u10d1\u10d0\u10b8\u10bb\u10d0\u10a3\u10e2\u10d6\u10e7\u10ec\u10df\u10d5, which roughly translates to ''Computational Sociology'', emphasizing the computational aspect. Alternatively, one could use \u0101\u0d60\u10f6\u10d0\u10b8\u10a3\u10e2\u10df\u10dc\u10d5\u10d0\u10eb\u10d9\u10dd\u10db \u09cc\u09be\u10e2\u10da\u10c4\u10d1\u10bb\u10d0\u10a3\u10e2\u10d6\u10e7\u10ec, which means ''Computational Social Studies'', giving more emphasis on the studies aspect.'}

Note: The ISO code for Abkhaz is `ab`, but it's worth mentioning that there are different scripts used in Abkhaz language (Latin and Cyrillic), so the translation may vary depending on the script. However, I provided the Latin script translation here as it is more widely used.",llama3.2,2025-02-27T22:55:40.493968Z,6351071291.0,24492500.0,170.0,105000000.0,464.0,6219000000.0,stop,"[{'translated_term': 'āൠჶაႸႣტჟნვაძკომ ৌাჟლჄბაႸႻაႣტზყწჟვ', 'translation_rationale': 'The term Computational Social Science can be translated to Abkhaz as āൠჶაႸႣტჟნვაძკომ ৌাჟლჄბაႸႻაႣტზყწჟვ, which roughly translates to Computational Sociology, emphasizing the computational aspect. Alternatively, one could use āൠჶაႸႣტჟნვაძკომ ৌাტლჄბႻაႣტზყწ, which means Computational Social Studies, giving more emphasis on the studies aspect.'}]",āൠჶაႸႣტჟნვაძკომ ৌাჟლჄბაႸႻაႣტზყწჟვ,2025-05-31 21:15:56
ik,Computational Social Science,Igini Sikuqsaakkuq Naneritsiaq,Inupiaq,"{'translated_term': 'Igini Sikuqsaakkuq Naneritsiaq', 'translation_rationale': 'This translation combines ""Igini"" (meaning ""computing"" or ""mathematical reasoning"") with ""Sikuqsaakkuq"" (derived from Inupiaq words for ""science"" and ""thinking""), and adds ""-Naneritsiaq"", a suffix implying the integration of social aspects. Alternative translations could include using ""Igini Sikuqsaakkuq Qanaaq"" (emphasizing ""social"" aspect), or ""Sikuqsaakkuq Naneritsiaq Igini"" (reversing the order for different emphasis).'}",llama3.2,2025-05-15T20:21:41.401175Z,1397391584.0,33239584.0,125.0,24250459.0,151.0,1338827333.0,stop,"[{'translated_term': 'Igini Sikuqsaakkuq Naneritsiaq', 'translation_rationale': 'This translation combines ""Igini"" (meaning ""computing"" or ""mathematical reasoning"") with ""Sikuqsaakkuq"" (derived from Inupiaq words for ""science"" and ""thinking""), and adds ""-Naneritsiaq"", a suffix implying the integration of social aspects. Alternative translations could include using ""Igini Sikuqsaakkuq Qanaaq"" (emphasizing ""social"" aspect), or ""Sikuqsaakkuq Naneritsiaq Igini"" (reversing the order for different emphasis).'}]",Igini Sikuqsaakkuq Naneritsiaq,2025-05-31 21:15:56
ae,Computational Social Science,fravahi-maynu,Avestan,"{'translated_term': 'fravahi-maynu', 'translation_rationale': 'The term ""Computational Social Science"" can be broken down into its constituent parts. ""Fravahi"" (, meaning ""science"" or ""knowledge"") is derived from the Old Persian root ""fra-"" ( ) which means ""to know"". Adding the suffix ""-vahi"" (-ā-), which is a nominal form indicating the subject of knowledge, makes ""fravahi"" mean ""science"" or ""knowledge"". The second part ""maynu"" (-nū), meaning ""compute"" or ""calculate"", comes from the Old Persian root ""*may-"" ( ) meaning ""to measure"" and ""-nu"" (-nū) a nominal form indicating quantity. Therefore, ""fravahi-maynu"" combines elements of science/knowledge with calculation/measurement to convey the concept of computational social science.', 'alternative_translations': ['fravahi-mardasi', 'mardasi maynu', 'maynu fravahi']}

Please note that Avestan is an ancient language and there are not many texts available for direct translation. The provided solution takes into account some aspects of the Old Persian roots which may be similar to Avestan roots, but it should be taken as a rough approximation.

Alternative translations:
- 'fravahi-mardasi' (science-mind) which would imply that computational social science relies on mind or reasoning.
- 'mardasi maynu' (mind-calculation) which would highlight the role of calculation in computational social science.
- 'maynu fravahi' (calculation-science) which would put more emphasis on the scientific aspect, but also leaves room for interpretation.",llama3.2,2025-02-27T22:57:28.152865Z,4393861167.0,26429500.0,123.0,19000000.0,352.0,4347000000.0,stop,"[{'translated_term': 'fravahi-maynu', 'translation_rationale': 'The term ""Computational Social Science"" can be broken down into its constituent parts. ""Fravahi"" (, meaning ""science"" or ""knowledge"") is derived from the Old Persian root ""fra-"" ( ) which means ""to know"". Adding the suffix ""-vahi"" (-ā-), which is a nominal form indicating the subject of knowledge, makes ""fravahi"" mean ""science"" or ""knowledge"". The second part ""maynu"" (-nū), meaning ""compute"" or ""calculate"", comes from the Old Persian root ""*may-"" ( ) meaning ""to measure"" and ""-nu"" (-nū) a nominal form indicating quantity. Therefore, ""fravahi-maynu"" combines elements of science/knowledge with calculation/measurement to convey the concept of computational social science.', 'alternative_translations': ['fravahi-mardasi', 'mardasi maynu', 'maynu fravahi']}]",fravahi-maynu,2025-05-31 21:15:56
af,Computational Social Science,Kompuisasiale Soosiale Wetenskap,Afrikaans,"{'translated_term': 'Kompuisasiale Soosiale Wetenskap', 'translation_rationale': 'Die term ""Computational Social Science"" kan met die Afrikaanse woord ""kompuisasial"" vertaal word, wat van komputasie en soosaalafaktes afkomstig is. Die bokstawe ""C"" word gesoosiesert met ""kompuisasie"", terwyl ""Social Science"" geëgaliseer word met ""soosaalafaktes"". '}

Note: In Afrikaans, the translation of ""Computational Social Science"" could also be written as ""Kompuisasiale soosaalskunde"". However, I chose to use ""soosaalafaktes"" to provide a more literal translation, while still being cognate with ""Social Science"".",llama3.2,2025-05-15T20:17:26.937421Z,1972952042.0,35119625.0,121.0,97451416.0,178.0,1839300542.0,stop,"[{'translated_term': 'Kompuisasiale Soosiale Wetenskap', 'translation_rationale': 'Die term ""Computational Social Science"" kan met die Afrikaanse woord ""kompuisasial"" vertaal word, wat van komputasie en soosaalafaktes afkomstig is. Die bokstawe ""C"" word gesoosiesert met ""kompuisasie"", terwyl ""Social Science"" geëgaliseer word met ""soosaalafaktes"". '}]",Kompuisasiale Soosiale Wetenskap,2025-05-31 21:15:56
ak,Computational Social Science,Nsua Akwasia Afehyɛ,Akan,"{'translated_term': 'Nsua Akwasia Afehyɛ', 
 'translation_rationale': 'In Akan, ""Nsua"" refers to knowledge or understanding, ""Akwasia"" means science or study, and ""Afehyɛ"" signifies computation. This translation captures the essence of ""Computational Social Science"" as a field that combines analytical tools with social sciences.',
 
 'alternative_translations': ['Nsumo Nsua', 'Nsua Osi Nkakrasi'],
 'note': 'The phrase ""Nsumo"" could be used to represent ""computer"" or technology, which is also essential in the concept of Computational Social Science. However, since it directly implies a tool or method rather than an entity, I opted for using ""Nsua Afehyɛ"" instead.'}",llama3.2,2025-05-15T20:17:29.623631Z,1654216042.0,28830709.0,121.0,73870333.0,172.0,1550083250.0,stop,[],,2025-05-31 21:15:56
am,Computational Social Science,,Amharic,"{'translated_term': ብጣሻ ማይካልት ሳይንስ, 'translation_rationale': 
 በከፂኪሚሽኪሽ ምጥህቃሴ (Computational Social Science) ውዳህ ሳይንስ, በየሂሳብማህበራዊ ሳይንስነት፣ ኢንግዝች (Information and Communication Technologies) ሰፓትስቶች, ሃህትኩልጎጭ (Hypothesis testing), እስቴያሳሪ (Modeling) ከድነት ሆኖ, የምጣሁት ልጣሹ (Social Science), እንጥቅስቶች (Statistics) አካሄማጃ (and Methodologies) ደረጃ ለምጣሁት፣  ዘሪይህዶ (Social Science) የኮንኩሞችሾች (Concepts), እንጥቅስቶች (Theories)  ሁሏኛ (and Methods) ደረጃ. 

Note: ብጣሻ ማይካልት (Computational Social Science) is a combination of the term 'computational' with 'social science', while አንጎሳሽ (Computing) + ሚሰራዊ (Science). የሂሳብ (Social Science) is translated to ምጥህቃሴ, which is a direct translation of 'science' in Amharic. 

Alternative translation: 
አካሄማጃሽ ሳይንስ (Methodologies) + ምጥህቃሴ (Science), or ከድነት (Concepts) + ምጥህቃሴ (Science).",llama3.2,2025-02-27T22:56:14.406653Z,9516340792.0,24332542.0,186.0,109000000.0,696.0,9380000000.0,stop,[],,2025-05-31 21:15:56
an,Computational Social Science,Sciencia Social Computacional,Aragonese,"{'translated_term': 'Sciencia Social Computacional', 'translation_rationale': 'Using the root word ""sciencia"" (knowledge, science) and adding the Aragonese suffix ""-ical"" (-like, similar) to describe a computational aspect. The term is translated in a way that maintains its original meaning while adapting it to the Aragonese language.'}",llama3.2,2025-02-27T22:56:27.675158Z,725631000.0,31627958.0,123.0,82000000.0,75.0,609000000.0,stop,"[{'translated_term': 'Sciencia Social Computacional', 'translation_rationale': 'Using the root word ""sciencia"" (knowledge, science) and adding the Aragonese suffix ""-ical"" (-like, similar) to describe a computational aspect. The term is translated in a way that maintains its original meaning while adapting it to the Aragonese language.'}]",Sciencia Social Computacional,2025-05-31 21:15:56
ar,Computational Social Science,طَبيد زید سلنو جدفعم,Arabic,"{'translated_term': '\u0637\u064e\u0628\u064a\u062f \u0632\u06cc\u062f \u0633\u0644\u0646\u0648 \u062c\u062f\u0641\u0639\u0645', 
 'translation_rationale': 'Using the prefix \u0637\u064e\u0628\u064a\u062f (computational) and combining it with \u0632\u06cc\u062f (social science), which is a common term in many languages to refer to this field. Alternatively, I could have used \u062f\u0644\u0639 \u0646\u0648\u0633\u06cc\u062f (sociological computing) as an alternative translation.', 
 'alternatives': ['\u0637\u064e\u062b\u0644 \u0645\u0646\u0646\u0627\u0628\u0649', '\u062d\u0644\u062f \u0646\u0648\u0633\u06cc\u062f']}",llama3.2,2025-05-15T20:17:45.571018Z,2467968792.0,26593958.0,119.0,80647125.0,232.0,2359010625.0,stop,[],,2025-05-31 21:15:56
as,Computational Social Science,ব्ैि बेलोम गेतोि,Assamese,"{'translated_term': '\u09ac\u094d\u0948\u093f \u092c\u0947\u0932\u094b\u092e \u0917\u0947\u0924\u094b\u093f', 'translation_rationale': 'The translation of ""Computational Social Science"" into Assamese is derived from the words """" (Bāg) meaning ""science"" or ""knowledge"", """" (Pṣīc) meaning ""computational"" or ""calculated"", and """" (Jñān) meaning ""science"" or ""knowledge"". The word """" is often used to describe a field of study that combines social science with computational methods. The term \u09ac\u094d\u0948\u093f \u092c\u0947\u0932\u094b\u092e \u0917\u0947\u0924\u094b\u093f can be translated to ""Computational Social Science"" in Assamese.'}

Note: The translation uses the Latin script as a representation of the Assamese script, which is the standard for online communication.

Alternatively, the term could also be translated as '\u09ac\u094d\u0948\u093f \u092c\u0947\u0932\u094b\u092e \u0917\u0947\u0924\u094b\u093f' (Bāgī Pṣīc Jñān), which is a more literal translation of the words used to describe the field. However, '\u09ac\u094d\u0948\u093f \u092c\u0947\u0932\u094b\u092e \u0917\u0947\u0924\u094b\u093f' is a more commonly used term in Assamese academic and research circles.",llama3.2,2025-05-15T20:17:56.764942Z,4018814625.0,35099000.0,123.0,84177583.0,378.0,3898279417.0,stop,"[{'translated_term': 'ব्ैि बेलोम गेतोि', 'translation_rationale': 'The translation of ""Computational Social Science"" into Assamese is derived from the words """" (Bāg) meaning ""science"" or ""knowledge"", """" (Pṣīc) meaning ""computational"" or ""calculated"", and """" (Jñān) meaning ""science"" or ""knowledge"". The word """" is often used to describe a field of study that combines social science with computational methods. The term ব्ैि बेलोम गेतोि can be translated to ""Computational Social Science"" in Assamese.'}]",ব्ैि बेलोम गेतोि,2025-05-31 21:15:56
