coding_dh_date,language_code,language_name,term_source,ollama_translated_term,ollama_content,ollama_created_at,ollama_done_reason,ollama_eval_count,ollama_eval_duration,ollama_extracted_dictionaries,ollama_load_duration,ollama_model,ollama_prompt_eval_count,ollama_prompt_eval_duration,ollama_total_duration,ollama_translation,exclude_google_cloud_translate_x,gt_translated_term_x,exclude_easynmt,enmt_translated_term,exclude_google_cloud_translate_y,gt_translated_term_y,exclude_ollama,first_ollama_translated_term,first_ollama_content,first_ollama_created_at,first_ollama_done_reason,first_ollama_eval_count,first_ollama_eval_duration,first_ollama_extracted_dictionaries,first_ollama_load_duration,first_ollama_model,first_ollama_prompt_eval_count,first_ollama_prompt_eval_duration,first_ollama_total_duration,first_ollama_translation,first_ollama_translation_rationale,exclude_openai,openai_translated_term,openai_completion_tokens,openai_created,openai_finish_reason,openai_model,openai_prompt_tokens,openai_total_tokens,openai_translation_rationale,openai_translation,exclude_claude,claude_translated_term,claude_output_tokens,claude_created,claude_stop_reason,claude_model,claude_input_tokens,claude_total_tokens,claude_translation_rationale,claude_translation,exclude_ollama_second_pass,ollama_translation_rationale
2026-04-16 19:50:57,lb,Luxembourgish,Computational Humanities,,,,,,,,,,,,,,False,Berechnungsgeisteswëssenschaften,True,,False,Berechnungsgeisteswëssenschaften,True,,,,,,,,,,,,,,,False,Rechneresch Geeschterwëssenschaften,67.0,1773621538.0,stop,gpt-4o-2024-08-06,65.0,132.0,"The term 'Rechneresch' is used to denote 'Computational' in Luxembourgish and 'Geeschterwëssenschaften' represents 'Humanities', reflecting the interdisciplinary field combining computing and humanistic study.",,False,,,,,,,,,,True,
2026-04-16 19:50:57,lg,Luganda,Computational Humanities,,,,,,,,,,,,,,False,Eby’obuntubulamu eby’okubalirira,False,Engeri y'Okukozesaamu Amaanyi g'Abantu,,,True,,,,,,,,,,,,,,,False,Enganda za Nnamukalakalukuta,68.0,1773621540.0,stop,gpt-4o-2024-08-06,65.0,133.0,"The term 'Enganda za Nnamukalakalukuta' is a crafted translation reflecting the interdisciplinary study involving computing technologies in the study of human culture, which aligns with the meaning of Computational Humanities.",,False,,,,,,,,,,True,
2026-04-16 19:50:57,li,Limburgish,Computational Humanities,,,,,,,,,,,,,,False,Rekenkundige geisteswetensjappe,True,,False,Rekenkundige geisteswetensjappe,True,,,,,,,,,,,,,,,False,Rekenkundige Geesteswetenschappe,87.0,1773621542.0,stop,gpt-4o-2024-08-06,65.0,152.0,"The term 'Computational Humanities' can be translated to Limburgish as 'Rekenkundige Geesteswetenschappe', where 'Rekenkundige' refers to 'computational' or related to calculations, and 'Geesteswetenschappe' refers to 'humanities', encompassing the study of human culture.",,False,,,,,,,,,,True,
2026-04-16 19:50:57,ln,Lingala,Computational Humanities,,,,,,,,,,,,,,False,Humanités ya ba calculs,False,Makambo matali bomoi ya bato,,,True,,,,,,,,,,,,,,,False,Liyangani ya bato mpe komputa,85.0,1773621544.0,stop,gpt-4o-2024-08-06,65.0,150.0,"The term 'Computational Humanities' can be translated to Lingala by combining 'Liyangani' meaning 'humanities', 'ya bato' referring to 'of people', and 'komputa' for 'computer', to reflect the interdisciplinary fusion of computational methods with the study of humanities.",,False,,,,,,,,,,True,
2026-04-16 19:50:57,lo,Lao,Computational Humanities,,,,,,,,,,,,,,False,ມະນຸດສາດຄອມພິວເຕີ,True,,False,ມະນຸດສາດຄອມພິວເຕີ,True,,,,,,,,,,,,,,,False,ມະນຸດສາດຄອມພິວເຕີ,102.0,1773621546.0,stop,gpt-4o-2024-08-06,64.0,166.0,The term combines 'ມະນຸດສາດ' meaning 'humanities' with 'ຄອມພິວເຕີ' meaning 'computational' to accurately reflect the interdisciplinary field.,,False,,,,,,,,,,True,
2026-04-16 19:50:57,lt,Lithuanian,Computational Humanities,,,,,,,,,,,,,,False,Skaičiavimo humanitariniai mokslai,True,,False,Skaičiavimo humanitariniai mokslai,True,,,,,,,,,,,,,,,False,Skaitmeniniai humanitariniai mokslai,105.0,1773621548.0,stop,gpt-4o-2024-08-06,65.0,170.0,"The English term 'Computational Humanities' is translated to 'Skaitmeniniai humanitariniai mokslai' in Lithuanian. 'Skaitmeniniai' means 'digital' or 'computational', indicating the use of computational methods, and 'humanitariniai mokslai' translates to 'humanities', referring to the academic disciplines that study aspects of human society and culture.",,False,,,,,,,,,,True,
2026-04-16 19:50:57,lu,Luba-Katanga,Computational Humanities,,,,,,,,,,,,,,True,,False,MADINGI a Bantu,,,True,,,,,,,,,,,,,,,False,Tulinga wa Bitabu bya Binani,88.0,1773621550.0,stop,gpt-4o-2024-08-06,67.0,155.0,"The term 'Computational Humanities' is translated to reflect the study and application of computational methods within the humanities context in Luba-Katanga. 'Tulinga' refers to computation, 'Bitabu' refers to fields of study or humanities, and 'Binani' implies the exploration within these fields using computational techniques.",,False,,,,,,,,,,True,
2026-04-16 19:50:57,lv,Latvian,Computational Humanities,,,,,,,,,,,,,,False,Skaitļošanas humanitārās zinātnes,True,,False,Skaitļošanas humanitārās zinātnes,True,,,,,,,,,,,,,,,False,Skaitļošanas humanitārās zinātnes,78.0,1773621552.0,stop,gpt-4o-2024-08-06,65.0,143.0,"In Latvian, 'Skaitļošanas' corresponds to 'Computational', and 'humanitārās zinātnes' refers to 'Humanities', which includes various academic disciplines that study aspects of human society and culture.",,False,,,,,,,,,,True,
2026-04-16 19:50:57,mg,Malagasy,Computational Humanities,,,,,,,,,,,,,,False,Siansa momba ny kajy,False,Zon'olombelona tsy ara-dalàna,,,True,,,,,,,,,,,,,,,False,Siansa Rakitry ny Maha-olombelona amin'ny Solosaina,105.0,1773621558.0,stop,gpt-4o-2024-08-06,64.0,169.0,"The term 'Computational Humanities' can be translated into Malagasy by breaking it down to 'Siansa' meaning science, 'Rakitry' suggesting data or information processing, 'ny Maha-olombelona' relating to humanities, and 'amin'ny Solosaina' indicating the use of computers. This captures the essence of applying computational methods to humanities research.",,False,,,,,,,,,,True,
2026-04-16 19:50:57,mh,Marshallese,Computational Humanities,,,,,,,,,,,,,,False,Computational Humanities,False,Men ko Armej Rej Kõm̦m̦ani Rem̦m̦an,,,True,,,,,,,,,,,,,,,False,Humani dankin,59.0,1773621570.0,stop,gpt-4o-2024-08-06,65.0,124.0,"The word 'Humani' is adapted from the English 'Humanities', and 'dankin' generally relates to computation or computer, capturing the essence of combining humanities with computational methods.",,False,,,,,,,,,,True,
2026-04-16 19:50:57,mi,Māori,Computational Humanities,,,,,,,,,,,,,,False,Ngā Tikanga Tātaitanga Tangata,True,,False,Ngā Tikanga Tātaitanga Tangata,True,,,,,,,,,,,,,,,False,Hangarau Tāngata,72.0,1773621566.0,stop,gpt-4o-2024-08-06,64.0,136.0,"The term 'Computational Humanities' focuses on the intersection of technology and humanistic studies. 'Hangarau' means technology or computational, and 'Tāngata' translates to humanities or people, capturing the essence of looking at human culture and society through technological means.",,False,,,,,,,,,,True,
2026-04-16 19:50:57,mk,Macedonian,Computational Humanities,,,,,,,,,,,,,,False,Компјутерски хуманистички науки,False,Компутативни хуманистички науки,,,True,,,,,,,,,,,,,,,False,Компјутерски хуманистички науки,74.0,1773621557.0,stop,gpt-4o-2024-08-06,65.0,139.0,"The translation is based on accurately swapping 'Computational' with 'Компјутерски' and 'Humanities' with 'хуманистички науки', which is the common phrase used in Macedonian for academic fields related to humanities.",,False,,,,,,,,,,True,
2026-04-16 19:50:57,ml,Malayalam,Computational Humanities,,,,,,,,,,,,,,False,കമ്പ്യൂട്ടേഷണൽ ഹ്യുമാനിറ്റീസ്,False,മാനവരാശി,,,True,,,,,,,,,,,,,,,False,കമ്പ്യൂട്ടേഷണൽ മാനവികശാസ്ത്രം,97.0,1773621562.0,stop,gpt-4o-2024-08-06,64.0,161.0,"The term 'Computational Humanities' is translated by directly adapting the words 'Computational' and 'Humanities' to Malayalam, where 'കമ്പ്യൂട്ടേഷണൽ' represents 'Computational' and 'മാനവികശാസ്ത്രം' stands for 'Humanities'. This is consistent with standard translations of academic fields.",,False,,,,,,,,,,True,
2026-04-16 19:50:57,mn,Mongolian,Computational Humanities,,,,,,,,,,,,,,False,Тооцооллын хүмүүнлэг,True,,False,Тооцооллын хүмүүнлэг,True,,,,,,,,,,,,,,,False,Тооцооллын хүмүүнлэгийн ухаан,49.0,1773621572.0,stop,gpt-4o-2024-08-06,65.0,114.0,"The translation directly reflects the concept of applying computational methods to humanities, retaining the core meaning of both words in the term.",,False,,,,,,,,,,True,
2026-04-16 19:50:57,ms,Malay,Computational Humanities,,,,,,,,,,,,,,False,Kemanusiaan Komputasi,True,,False,Kemanusiaan Komputasi,True,,,,,,,,,,,,,,,False,Kemanusiaan Komputasi,69.0,1773621560.0,stop,gpt-4o-2024-08-06,64.0,133.0,"The term 'Computational Humanities' is translated directly where 'Computational' becomes 'Komputasi' and 'Humanities' is translated as 'Kemanusiaan', reflecting the field's focus on using computational methods to study human culture.",,False,,,,,,,,,,True,
2026-04-16 19:50:57,mt,Maltese,Computational Humanities,,,,,,,,,,,,,,False,Umanistika Komputazzjonali,False,L-Umanistika tal-Komputazzjoni,,,True,,,,,,,,,,,,,,,False,Umanistika Komputazzjonali,74.0,1773621564.0,stop,gpt-4o-2024-08-06,65.0,139.0,"The term 'Umanistika Komputazzjonali' retains the direct translation of both components: 'Umanistika' for 'Humanities' and 'Komputazzjonali' for 'Computational', ensuring clarity and consistency with the original meaning.",,False,,,,,,,,,,True,
2026-04-16 19:50:57,my,Burmese,Computational Humanities,,,,,,,,,,,,,,False,တွက်ချက်မှုဆိုင်ရာ လူသားပညာ,True,,False,တွက်ချက်မှုဆိုင်ရာ လူသားပညာ,True,,,,,,,,,,,,,,,False,ကွန်ပျူတာဇာတ်လမ်း,94.0,1773621398.0,stop,gpt-4o-2024-08-06,64.0,158.0,"The term 'Computational Humanities' refers to the application of computing technology to the study of human culture and history. 'ကွန်ပျူတာ' translates to 'computer' and captures the technological aspect, while 'ဇာတ်လမ်း' translates to 'narrative or storyline,' representing the cultural and historical components.",,False,,,,,,,,,,True,
2026-04-16 19:50:57,na,Nauru,Computational Humanities,,,,,,,,,,,,,,True,,True,,True,,True,,,,,,,,,,,,,,,False,Kompiuta Aomami,52.0,1773621574.0,stop,gpt-4o-2024-08-06,66.0,118.0,"In Nauru, 'Kompiuta' means computer-related and 'Aomami' means humanities, thus forming the term computational humanities.",,False,,,,,,,,,,True,
2026-04-16 19:50:57,nd,North Ndebele,Computational Humanities,,,,,,,,,,,,,,True,,True,,True,,True,,,,,,,,,,,,,,,False,Ubunthemu BoMabizo Ngokomkhuphethi,110.0,1773621580.0,stop,gpt-4o-2024-08-06,67.0,177.0,"The translation breaks down as follows: 'Ubunthemu' refers to humanities, often related to human activities and studies; 'BoMabizo' is a term associated with names or that which is named (hence humanities); 'Ngokomkhuphethi' denotes computational aspects or involving computation. Together, these terms approximate the concept of Computational Humanities in North Ndebele.",,False,,,,,,,,,,True,
2026-04-16 19:50:57,ne,Nepali,Computational Humanities,,,,,,,,,,,,,,False,कम्प्युटेसनल मानविकी,True,,False,कम्प्युटेसनल मानविकी,True,,,,,,,,,,,,,,,False,गणनात्मक मानविकी,69.0,1773621582.0,stop,gpt-4o-2024-08-06,65.0,134.0,"The term 'Computational Humanities' is translated by combining the Nepali words for 'computational' (गणनात्मक) and 'humanities' (मानविकी), which accurately convey the interdisciplinary nature of using computational methods within the humanities.",,False,,,,,,,,,,True,
2026-04-16 19:50:57,ng,Ndonga,Computational Humanities,,,,,,,,,,,,,,True,,False,Aantu oyendji oya li ye na uuntsa,,,True,,,,,,,,,,,,,,,False,Oombapila dhaShitautani,76.0,1773621584.0,stop,gpt-4o-2024-08-06,65.0,141.0,The translation is based on the components of the term: 'Oombapila' means 'Humanities' and 'dhaShitautani' refers to 'Computational'. Ndonga often adapts terms for modern concepts by combining existing words.,,False,,,,,,,,,,True,
2026-04-16 19:50:57,nl,Dutch,Computational Humanities,,,,,,,,,,,,,,False,Computationele geesteswetenschappen,False,Computational Humanities,,,True,,,,,,,,,,,,,,,False,Computationele Geesteswetenschappen,86.0,1773621425.0,stop,gpt-4o-2024-08-06,64.0,150.0,"The term 'Computational Humanities' can be directly translated into Dutch as 'Computationele Geesteswetenschappen', where 'Computationele' refers to 'computational' and 'Geesteswetenschappen' refers to 'humanities'. This translation maintains the original meaning and is commonly used in academic contexts.",,False,,,,,,,,,,True,
2026-04-16 19:50:57,nn,Norwegian Nynorsk,Computational Humanities,,,,,,,,,,,,,,True,,True,,True,,True,,,,,,,,,,,,,,,False,Reknskapshumaniora,64.0,1773621586.0,stop,gpt-4o-2024-08-06,67.0,131.0,"The term 'Reknskapshumaniora' combines 'reknskap,' meaning computational or related to calculation, with 'humaniora,' which refers to the humanities. This translation aligns with the interdisciplinary nature of the field.",,False,,,,,,,,,,True,
2026-04-16 19:50:57,no,Norwegian,Computational Humanities,,,,,,,,,,,,,,False,Beregningsmessige humaniora,True,,False,Beregningsmessige humaniora,True,,,,,,,,,,,,,,,False,Beregning innen humaniora,59.0,1773621588.0,stop,gpt-4o-2024-08-06,64.0,123.0,"The term 'Computational Humanities' involves computation in the humanities field, where 'Beregning' translates to 'computation' and 'humaniora' refers to 'humanities' in Norwegian.",,False,,,,,,,,,,True,
2026-04-16 19:50:57,nr,South Ndebele,Computational Humanities,,,,,,,,,,,,,,False,I-Computational Humanities,True,,False,I-Computational Humanities,True,,,,,,,,,,,,,,,False,i-Humanities ye-Computational,51.0,1773621592.0,stop,gpt-4o-2024-08-06,67.0,118.0,"South Ndebele often adapts English terms directly, especially technical terms; 'i-' is a prefix used for borrowed nouns.",,False,,,,,,,,,,True,
2026-04-16 19:50:57,nv,"Navajo, Navaho",Computational Humanities,,,,,,,,,,,,,,True,,True,,True,,True,,,,,,,,,,,,,,,False,Áłtsʼíís Bee Nitsaaígíí Nááhjí,93.0,1773621576.0,stop,gpt-4o-2024-08-06,68.0,161.0,"The translation captures 'computational' as 'bee nitsaaígíí', which refers to calculation or computation, and 'humanities' as 'nááhjí', meaning 'pertaining to people', thus reflecting the discipline's focus on using computational methods to study humanistic disciplines.",,False,,,,,,,,,,True,
2026-04-16 19:50:57,ny,Chichewa; Chewa; Nyanja,Computational Humanities,,,,,,,,,,,,,,False,Zaumunthu Zamakono,False,Zinthu Zimene Anthu Amakumana Nazo,,,True,,,,,,,,,,,,,,,False,Zaumangkhananthapakati,78.0,1773621405.0,stop,gpt-4o-2024-08-06,73.0,151.0,"The translation captures 'Computational' as 'Zaumangkhananthapakati', a term derived from 'mankhwala' (related to computing or calculations) and 'anthropology' (humanities), capturing the computational aspect in the context of humanities.",,False,,,,,,,,,,True,
2026-04-16 19:50:57,oc,Occitan,Computational Humanities,,,,,,,,,,,,,,False,Umanitats Computacionalas,True,,False,Umanitats Computacionalas,True,,,,,,,,,,,,,,,False,sciéncias umanas computacionalas,69.0,1773621594.0,stop,gpt-4o-2024-08-06,65.0,134.0,"In Occitan, 'sciéncias umanas' translates to 'humanities' and 'computacionalas' translates to 'computational', reflecting the interdisciplinary nature of using computational methods to study human culture.",,False,,,,,,,,,,True,
2026-04-16 19:50:57,oj,"Ojibwe, Ojibwa",Computational Humanities,,,,,,,,,,,,,,True,,True,,True,,True,,,,,,,,,,,,,,,False,Akawewii'ikaa Mii-maajiimindwaa,126.0,1773621596.0,stop,gpt-4o-2024-08-06,69.0,195.0,"The translation 'Akawewii'ikaa Mii-maajiimindwaa' combines words that reflect the idea of using computational methods ('akawewii'ikaa' - related to computing or processing) to advance the study of humanities ('mii-maajiimindwaa' - concerning human knowledge and culture). This term aims to capture the essence of 'Computational Humanities' in Ojibwe, while acknowledging the challenge of finding exact equivalents in indigenous languages.",,False,,,,,,,,,,True,
2026-04-16 19:50:57,om,Oromo,Computational Humanities,,,,,,,,,,,,,,False,Saayinsii Namoomaa Shallaggii,False,Rakkina Ilmaan Namootaa Ilaalchisee Wanta Gara Fuulduraatti Dhufu,,,True,,,,,,,,,,,,,,,False,Ogbarruu Herrega,94.0,1773621600.0,stop,gpt-4o-2024-08-06,64.0,158.0,"The term 'Computational Humanities' generally refers to the use of computational methods and tools in the field of humanities. In Oromo, 'Ogbarruu' can be translated to humanities or literature, and 'Herrega' can be associated with computational or mathematical operations. Therefore, 'Ogbarruu Herrega' is an appropriate translation that conveys this idea in Oromo.",,False,,,,,,,,,,True,
2026-04-16 19:50:57,or,Oriya,Computational Humanities,,,,,,,,,,,,,,False,କମ୍ପ୍ୟୁଟେସନାଲ୍ ହ୍ୟୁମାନିଟିଜ୍,True,,False,କମ୍ପ୍ୟୁଟେସନାଲ୍ ହ୍ୟୁମାନିଟିଜ୍,True,,,,,,,,,,,,,,,False,ଗଣନାତ୍ମକ ମାନବୀକ ବିଜ୍ଞାନ,113.0,1773621602.0,stop,gpt-4o-2024-08-06,65.0,178.0,"The term 'Computational Humanities' is translated into Oriya by combining the words for 'computational' (ଗଣନାତ୍ମକ), 'humanities' (ମାନବୀକ), and 'science' (ବିଜ୍ଞାନ) to accurately convey the interdisciplinary field that uses computational methods to explore humanities topics.",,False,,,,,,,,,,True,
2026-04-16 19:50:57,os,"Ossetian, Ossetic",Computational Humanities,,,,,,,,,,,,,,False,Хыгъдон гуманитарон наукæтæ,True,,False,Хыгъдон гуманитарон наукæтæ,True,,,,,,,,,,,,,,,False,Къæндзыгъыбакадæлы соблюы,97.0,1773621604.0,stop,gpt-4o-2024-08-06,70.0,167.0,"The term 'Computational Humanities' translates to 'Къæндзыгъыбакадæлы соблюы' in Ossetian, where 'Къæндзыгъ' refers to computation and 'соблюы' suggests the study or field, reflecting the interdisciplinary nature of computational humanities.",,False,,,,,,,,,,True,
2026-04-16 19:50:57,pa,"Panjabi, Punjabi",Computational Humanities,,,,,,,,,,,,,,False,ਕੰਪਿਊਟੇਸ਼ਨਲ ਹਿਊਮੈਨਿਟੀਜ਼,True,,False,ਕੰਪਿਊਟੇਸ਼ਨਲ ਹਿਊਮੈਨਿਟੀਜ਼,True,,,,,,,,,,,,,,,False,ਗਣਨਾਤਮਕ ਮਨੁੱਖੀ ਵਿਜ਼ਿਆਨ,97.0,1773621607.0,stop,gpt-4o-2024-08-06,68.0,165.0,"The term 'Computational' is translated as 'ਗਣਨਾਤਮਕ' which pertains to computation, while 'Humanities' is translated as 'ਮਨੁੱਖੀ ਵਿਜ਼ਿਆਨ', referring to the academic disciplines that study human culture. This translation aims to accurately represent the interdisciplinary nature of the field using suitable Panjabi vocabulary.",,False,,,,,,,,,,True,
2026-04-16 19:50:57,pi,Pāli,Computational Humanities,,,,,,,,,,,,,,True,,True,,True,,True,,,,,,,,,,,,,,,False,Vīmaṃsā Saṅgaṇikāya,102.0,1773621609.0,stop,gpt-4o-2024-08-06,65.0,167.0,"In Pāli, 'vīmaṃsā' can mean 'investigation' or 'analysis', reflecting the analytical nature of computational work, while 'saṅgaṇikāya' refers to 'computational' or 'calculation-related' aspects. These terms together represent the integration of computational methods with the study of human culture and history.",,False,,,,,,,,,,True,
2026-04-16 19:50:57,pl,Polish,Computational Humanities,,,,,,,,,,,,,,False,Humanistyka obliczeniowa,True,,False,Humanistyka obliczeniowa,True,,,,,,,,,,,,,,,False,Humanistyka cyfrowa,93.0,1773621614.0,stop,gpt-4o-2024-08-06,64.0,157.0,"The term 'Computational Humanities' relates to the digital or computational study and application within humanities disciplines. In Polish, 'Humanistyka cyfrowa' is the standard term used to convey this concept, where 'humanistyka' refers to 'humanities' and 'cyfrowa' means 'digital' or 'computational'.",,False,,,,,,,,,,True,
2026-04-16 19:50:57,ps,"Pashto, Pushto",Computational Humanities,,,,,,,,,,,,,,False,کمپیوټري بشري علوم,True,,False,کمپیوټري بشري علوم,True,,,,,,,,,,,,,,,False,محاسباتي بشريت,66.0,1773621616.0,stop,gpt-4o-2024-08-06,69.0,135.0,"Pashto uses the term 'محاسباتي' for 'computational' and 'بشريت' for 'humanities', aligning with the use of computational methods to study aspects of human culture and society.",,False,,,,,,,,,,True,
2026-04-16 19:50:57,pt,Portuguese,Computational Humanities,,,,,,,,,,,,,,False,Humanidades Computacionais,True,,False,Humanidades Computacionais,True,,,,,,,,,,,,,,,False,Humanidades Computacionais,66.0,1773621618.0,stop,gpt-4o-2024-08-06,64.0,130.0,"The term 'Computational Humanities' in English translates directly to 'Humanidades Computacionais' in Portuguese, using the equivalent words for 'Computational' and 'Humanities' as they are used in academic and technological contexts.",,False,,,,,,,,,,True,
2026-04-16 19:50:57,qu,Quechua,Computational Humanities,,,,,,,,,,,,,,False,Humanidades Computacionales nisqamanta,True,,False,Humanidades Computacionales nisqamanta,True,,,,,,,,,,,,,,,False,Kamachikuq runasimi yachay,101.0,1773621620.0,stop,gpt-4o-2024-08-06,66.0,167.0,"In Quechua, 'Kamachikuq' relates to computation or a structured/formal activity, 'runasimi' refers to the language or culture of human beings, and 'yachay' means knowledge, learning or discipline. Together, they convey the essence of computational humanities as an academic and research field connecting computing and human cultural studies.",,False,,,,,,,,,,True,
2026-04-16 19:50:57,rm,Romansh,Computational Humanities,,,,,,,,,,,,,,True,,True,,True,,True,,,,,,,,,,,,,,,False,umanistics computaziunals,54.0,1773621622.0,stop,gpt-4o-2024-08-06,65.0,119.0,"Romansh uses 'umanistics' for 'humanities' and 'computaziunals' for 'computational', directly reflecting the structure of the English term.",,False,,,,,,,,,,True,
2026-04-16 19:50:57,rn,Kirundi,Computational Humanities,,,,,,,,,,,,,,False,Ubuhinga bwo gukoresha mudasobwa,False,Abantu babumbwa n’ivyo bafise,,,True,,,,,,,,,,,,,,,False,Ubukoranyamagambo mu Vy'ikiremwa,102.0,1773621624.0,stop,gpt-4o-2024-08-06,65.0,167.0,"The term 'Computational Humanities' refers to the use of computational methods and tools in the study of human culture, languages, and history. In Kirundi, 'Ubukoranyamagambo' translates to computational or related to the use of computers, while 'mu Vy'ikiremwa' translates to 'in Humanities', referring to the humanistic disciplines.",,False,,,,,,,,,,True,
2026-04-16 19:50:57,ro,"Romanian, Moldavan",Computational Humanities,,,,,,,,,,,,,,False,Științe Umaniste Computaționale,False,Umanităţi computerizate,,,True,,,,,,,,,,,,,,,False,Științe Umaniste Computaționale,77.0,1773621628.0,stop,gpt-4o-2024-08-06,67.0,144.0,"In Romanian and Moldovan, 'Științe Umaniste' translates to 'Humanities', and 'Computaționale' translates to 'Computational'. This reflects the interdisciplinary field that applies computational methods to study the humanities.",,False,,,,,,,,,,True,
2026-04-16 19:50:57,ru,Russian,Computational Humanities,,,,,,,,,,,,,,False,Вычислительные гуманитарные науки,False,Расчетные гуманитарные науки,,,True,,,,,,,,,,,,,,,False,Компьютерные гуманитарные науки,71.0,1773621630.0,stop,gpt-4o-2024-08-06,64.0,135.0,"The term 'Computational Humanities' is translated by directly translating 'Computational' to 'Компьютерные' and 'Humanities' to 'гуманитарные науки', reflecting the interdisciplinary nature of the field involving computers and humanistic studies.",,False,,,,,,,,,,True,
2026-04-16 19:50:57,rw,Kinyarwanda,Computational Humanities,,,,,,,,,,,,,,False,Ubuhanga mu by&#39;Ikoranabuhanga mu by&#39;Ikoranabuhanga,False,Tujye dushimira ku bw'inyungu z'abantu,,,True,,,,,,,,,,,,,,,False,Imibare ifasha mu by'Umuco n'Ubuhanga bwa Muntu,81.0,1773621519.0,stop,gpt-4o-2024-08-06,67.0,148.0,"The term 'Computational Humanities' involves computational methods applied to the study of humanities. In Kinyarwanda, this can be expressed by describing the use of numbers (or computations) in the domains of culture and human knowledge.",,False,,,,,,,,,,True,
2026-04-16 19:50:57,sa,Sanskrit (Saṁskṛta),Computational Humanities,,,,,,,,,,,,,,False,कम्प्यूटेशनल मानविकी,True,,False,कम्प्यूटेशनल मानविकी,True,,,,,,,,,,,,,,,False,सङ्णकमहात्म्यविद्या,65.0,1773621631.0,stop,gpt-4o-2024-08-06,70.0,135.0,"संङक (computational) refers to computation, महात्म्य (humanities) refers to the study of human culture and thought, and विद्या (study) signifies an academic field.",,False,,,,,,,,,,True,
2026-04-16 19:50:57,sc,Sardinian,Computational Humanities,,,,,,,,,,,,,,True,,True,,True,,True,,,,,,,,,,,,,,,False,Umanidades Computatzionales,87.0,1773621635.0,stop,gpt-4o-2024-08-06,65.0,152.0,"The term 'Computational Humanities' refers to the study of human culture, history, and languages using computational methods. In Sardinian, 'Umanidades' is used for 'Humanities', and 'Computatzionales' is a direct translation of 'Computational', capturing the essence of using computational approaches in humanities.",,False,,,,,,,,,,True,
2026-04-16 19:50:57,sd,Sindhi,Computational Humanities,,,,,,,,,,,,,,False,ڪمپيوٽيشنل هيومنٽيز,True,,False,ڪمپيوٽيشنل هيومنٽيز,True,,,,,,,,,,,,,,,False,حسابي انسانيت,90.0,1773621637.0,stop,gpt-4o-2024-08-06,65.0,155.0,"The term 'Computational Humanities' is translated to 'حسابي انسانيت' in Sindhi, where 'حسابي' means 'computational' and 'انسانيت' means 'humanities'. This translation maintains the semantic meaning of the original term by combining the concept of computation with the study of human culture and society.",,False,,,,,,,,,,True,
2026-04-16 19:50:57,se,Northern Sami,Computational Humanities,,,,,,,,,,,,,,False,Rehkenastinhumanisttalaš fágat,True,,False,Rehkenastinhumanisttalaš fágat,True,,,,,,,,,,,,,,,False,Komputerejalaš dusšematvuohta,94.0,1773621639.0,stop,gpt-4o-2024-08-06,65.0,159.0,"The term 'Computational Humanities' is translated into Northern Sami as 'Komputerejalaš dusšematvuohta,' where 'komputerejalaš' refers to 'computational,' and 'dusšematvuohta' relates to 'humanities,' capturing the interdisciplinary essence of using computational methods to study human culture and society.",,False,,,,,,,,,,True,
2026-04-16 19:50:57,sg,Sango,Computational Humanities,,,,,,,,,,,,,,False,Humanité ti ordinateur,False,"Na ngoi so lo de kete, lo zi ambeni ye na yâ fini ti lo",,,True,,,,,,,,,,,,,,,False,Kêtêkotan na yângâ tî mô,75.0,1773621644.0,stop,gpt-4o-2024-08-06,65.0,140.0,"In Sango, 'Kêtêkotan' refers to computation or computational action, 'yângâ' is a term used for humanities or humanistic studies, and 'tî mô' means of humans or humanity.",,False,,,,,,,,,,True,
2026-04-16 19:50:57,sh,Serbo-Crotian,Computational Humanities,,,,,,,,,,,,,,False,Рачунарске хуманистичке науке,True,,False,Рачунарске хуманистичке науке,True,,,,,,,,,,,,,,,False,Računarske humanističke nauke,64.0,1773621634.0,stop,gpt-4o-2024-08-06,68.0,132.0,"The term 'raĉunarske' translates to 'computational', and 'humanističke nauke' translates to 'humanities', capturing both the computational and humanistic aspects of the original English term.",,False,,,,,,,,,,True,
2026-04-16 19:50:57,si,"Sinhala, Sinhalese",Computational Humanities,,,,,,,,,,,,,,False,පරිගණක මානව ශාස්ත්‍ර,True,,False,පරිගණක මානව ශාස්ත්‍ර,True,,,,,,,,,,,,,,,False,ගණිතමය මානව විද්‍යාව,83.0,1773621653.0,stop,gpt-4o-2024-08-06,68.0,151.0,"The term 'Computational Humanities' refers to the application of computational methods to humanities subjects. In Sinhala, 'ගණිතමය' translates to 'computational' and 'මානව විද්‍යාව' translates to 'humanities', which together convey the intended interdisciplinary field.",,False,,,,,,,,,,True,
2026-04-16 19:50:57,sk,Slovak,Computational Humanities,,,,,,,,,,,,,,False,Počítačové humanitné vedy,False,Počítačové humanitné vedy,,,True,,,,,,,,,,,,,,,False,Počítačová humanistika,79.0,1773621655.0,stop,gpt-4o-2024-08-06,65.0,144.0,"The term 'Počítačová humanistika' in Slovak directly translates 'Computational Humanities', where 'počítačová' means 'computational' and 'humanistika' means 'humanities', accurately reflecting the interdisciplinary field combining computing and humanities studies.",,False,,,,,,,,,,True,
