language_code,language_name,term_source,ollama_translated_term,ollama_content,ollama_created_at,ollama_done_reason,ollama_eval_count,ollama_eval_duration,ollama_extracted_dictionaries,ollama_load_duration,ollama_model,ollama_prompt_eval_count,ollama_prompt_eval_duration,ollama_total_duration,ollama_translation,term,wikipedia_translated_term,coding_dh_date,exclude_google_cloud_translate,gt_translated_term,exclude_easynmt,enmt_translated_term,exclude_lingvanex,lingvanex_translated_term,exclude_ollama,ollama_translation_rationale
pt,Portuguese,Digital Humanities,Humanidades Digitais,"{'translated_term': 'Humanidades Digitais', 'translation_rationale': 'Escolhi a forma ""Humanidades"" em vez de ""Ciências Humanas"" para manter o foco na abordagem interdisciplinar e humanista da área. Além disso, a expressão ""Digitais"" é mais direta e precisa do que ""Computacionais"" ou ""Cibernéticas"", pois enfatiza a relação entre as disciplinas humanistas e a tecnologia digital.'}",2026-04-04T03:41:07.603955Z,stop,106.0,1349235414.0,"[{'translated_term': 'Humanidades Digitais', 'translation_rationale': 'Escolhi a forma ""Humanidades"" em vez de ""Ciências Humanas"" para manter o foco na abordagem interdisciplinar e humanista da área. Além disso, a expressão ""Digitais"" é mais direta e precisa do que ""Computacionais"" ou ""Cibernéticas"", pois enfatiza a relação entre as disciplinas humanistas e a tecnologia digital.'}]",68498375.0,llama3.1,144.0,376596625.0,1823909166.0,Humanidades Digitais,,Humanidades digitais,2026-04-03 22:41:07,False,Humanidades Digitais,True,,False,Humanidades Digitais,False,"Escolhi a forma ""Humanidades"" em vez de ""Ciências Humanas"" para manter o foco na abordagem interdisciplinar e humanista da área. Além disso, a expressão ""Digitais"" é mais direta e precisa do que ""Computacionais"" ou ""Cibernéticas"", pois enfatiza a relação entre as disciplinas humanistas e a tecnologia digital."
ps,"Pashto, Pushto",Digital Humanities,,"د کمپیوټري انسایکنسيز پړند

بېلګه: ښکته چا د کمپیوټري انسایکنسيز پړنډ څرنګونه يادوي، چې له هغه خپریدونته جوړښتۍ کي ځانګړني معلوماتي وسايل او ساینسي مطالعي جوړوي.",2026-04-04T03:41:03.749856Z,stop,113.0,1531195964.0,[],69596709.0,llama3.1,200.0,426762041.0,2058920375.0,,,,2026-04-03 22:41:03,False,ډیجیټل انسانیتونه,True,,False,ډیجیټل انسانیتونه,False,
pl,Polish,Digital Humanities,Humanistyczne Dziedziny Cyfrowe,"{'translated_term': 'Humanistyczne Dziedziny Cyfrowe', 'translation_rationale': 'Oprócz znaczenia dosłownego, która odnosi się do dziedzin nauk humanistycznych realizowanych przy użyciu narzędzi informatycznych i technologii cyfrowych, chciałem uwzględniać również konotacje terminu ""cyfrowy"", który w języku polskim może mieć różne znaczenia, zależnie od kontekstu. W tym przypadku wybrałem określenie ""Dziedziny Cyfrowe"" jako bardziej adekwatne do oryginalnego terminu.'}",2026-04-04T03:40:59.669851Z,stop,164.0,2214395423.0,"[{'translated_term': 'Humanistyczne Dziedziny Cyfrowe', 'translation_rationale': 'Oprócz znaczenia dosłownego, która odnosi się do dziedzin nauk humanistycznych realizowanych przy użyciu narzędzi informatycznych i technologii cyfrowych, chciałem uwzględniać również konotacje terminu ""cyfrowy"", który w języku polskim może mieć różne znaczenia, zależnie od kontekstu. W tym przypadku wybrałem określenie ""Dziedziny Cyfrowe"" jako bardziej adekwatne do oryginalnego terminu.'}]",92437292.0,llama3.1,144.0,330488333.0,2684196959.0,Humanistyczne Dziedziny Cyfrowe,,Humanistyka cyfrowa,2026-04-03 22:40:59,False,Humanistyka cyfrowa,True,,False,Humanistyka cyfrowa,False,"Oprócz znaczenia dosłownego, która odnosi się do dziedzin nauk humanistycznych realizowanych przy użyciu narzędzi informatycznych i technologii cyfrowych, chciałem uwzględniać również konotacje terminu ""cyfrowy"", który w języku polskim może mieć różne znaczenia, zależnie od kontekstu. W tym przypadku wybrałem określenie ""Dziedziny Cyfrowe"" jako bardziej adekwatne do oryginalnego terminu."
pi,Pāli,Digital Humanities,Digitalaumanityāya,"{'translated_term': 'Digitalaumanityāya', 'translation_rationale': 'Niddesaṃ dhōmesticitaṃ digitalaṃ, humanītayaṅgamaṃ āyasmantamāhaṃ. Tena Digitalaumanityāyaṃ pahūtameva.'}",2026-04-04T03:40:54.966075Z,stop,75.0,909463586.0,"[{'translated_term': 'Digitalaumanityāya', 'translation_rationale': 'Niddesaṃ dhōmesticitaṃ digitalaṃ, humanītayaṅgamaṃ āyasmantamāhaṃ. Tena Digitalaumanityāyaṃ pahūtameva.'}]",65718375.0,llama3.1,160.0,371078250.0,1366570458.0,Digitalaumanityāya,,,2026-04-03 22:40:54,True,,True,,True,,False,"Niddesaṃ dhōmesticitaṃ digitalaṃ, humanītayaṅgamaṃ āyasmantamāhaṃ. Tena Digitalaumanityāyaṃ pahūtameva."
pa,"Panjabi, Punjabi",Digital Humanities,ਡਿਜੀਟਲ ਮਾਨਵਤਾ,"{
  ""translated_term"": ""ਡਿਜੀਟਲ ਮਾਨਵਤਾ"",
  ""translation_rationale"": ""ਹਰਿਆਣਾ ਅਕਾਦਮੀ ਦੁਆਰਾ ਪੈਦਾ ਕੀਤੇ ਗਏ ਸ਼ਬਦ ਨੂੰ ਪ੍ਰੇਰਿਤ ਕੀਤਾ ਗਿਆ ਹੈ। ਮਾਨਵਤਾ ਅਤੇ ਡਿਜੀਟਲ ਸ਼ਬਦਾਂ ਦੇ ਰੋਮਨ ਐਕਸਟੈਂਸ਼ਨ ਦਾ ਸਹਿਯੋਗ ਉਪਜਣ ਵਾਲੀ ਸ਼ਬਦ ਬਣਾਉਣ ਦੇ ਨਿਯਮ ਨੂੰ ਅਤੇ ਮਤਲਬ ਨੂੰ ਧਿਆਨ ਵਿਚ ਰੱਖਿਆ ਗਿਆ ਹੈ।""
}",2026-04-04T03:40:51.580587Z,stop,336.0,6402545221.0,[],93537416.0,llama3.1,176.0,395862208.0,6973987791.0,,,,2026-04-03 22:40:51,False,ਡਿਜੀਟਲ ਹਿਊਮੈਨਿਟੀਜ਼,True,,False,ਡਿਜੀਟਲ ਮਨੁੱਖਤਾ,False,ਹਰਿਆਣਾ ਅਕਾਦਮੀ ਦੁਆਰਾ ਪੈਦਾ ਕੀਤੇ ਗਏ ਸ਼ਬਦ ਨੂੰ ਪ੍ਰੇਰਿਤ ਕੀਤਾ ਗਿਆ ਹੈ। ਮਾਨਵਤਾ ਅਤੇ ਡਿਜੀਟਲ ਸ਼ਬਦਾਂ ਦੇ ਰੋਮਨ ਐਕਸਟੈਂਸ਼ਨ ਦਾ ਸਹਿਯੋਗ ਉਪਜਣ ਵਾਲੀ ਸ਼ਬਦ ਬਣਾਉਣ ਦੇ ਨਿਯਮ ਨੂੰ ਅਤੇ ਮਤਲਬ ਨੂੰ ਧਿਆਨ ਵਿਚ ਰੱਖਿਆ ਗਿਆ ਹੈ।
os,"Ossetian, Ossetic",Digital Humanities,Гумæнаг цыбыргæ,"{
  ""translated_term"": ""Гумæнаг цыбыргæ"",
  ""translation_rationale"": ""«Дигиталон» у хъуыдыны фендагон, «университеттæ» (гумæнатæ) гæнахæй. Хуссин æмæ цыбыргæ сты деги афтæ фæнчын.""
}",2026-04-04T03:40:42.583941Z,stop,94.0,1162557289.0,[],72975792.0,llama3.1,192.0,407055250.0,1669369958.0,,,,2026-04-03 22:40:42,False,Нымæцон гуманитарон зонæдтæ,True,,True,,False,"«Дигиталон» у хъуыдыны фендагон, «университеттæ» (гумæнатæ) гæнахæй. Хуссин æмæ цыбыргæ сты деги афтæ фæнчын."
or,Oriya,Digital Humanities, ଡିଜିଟ୍‌ ମ୍ୟାନେସ ଆର୍ଟ ଏଣ୍ଡ ସାଇଁସ ,"{'translated_term': ' ଡିଜିଟ୍‌ ମ୍ୟାନେସ ଆର୍ଟ ଏଣ୍ଡ ସାଇଁସ ', 'translation_rationale': 'প্রাচীন মিথ, ""তথ্য""  ਆর ""ধর্ম"" শব্দের কলামের সংজ্ঞা' }",2026-04-04T03:40:38.892271Z,stop,149.0,1828656337.0,"[{'translated_term': ' ଡିଜିଟ୍\u200c ମ୍ୟାନେସ ଆର୍ଟ ଏଣ୍ଡ ସାଇଁସ ', 'translation_rationale': 'প্রাচীন মিথ, ""তথ্য""  ਆর ""ধর্ম"" শব্দের কলামের সংজ্ঞা'}]",75242125.0,llama3.1,152.0,331297708.0,2273331375.0, ଡିଜିଟ୍‌ ମ୍ୟାନେସ ଆର୍ଟ ଏଣ୍ଡ ସାଇଁସ ,,,2026-04-03 22:40:38,False,ଡିଜିଟାଲ୍ ମାନବିକତା,True,,False,ଡିଜିଟାଲ୍ ମାନବିକତା,False,"প্রাচীন মিথ, ""তথ্য""  ਆর ""ধর্ম"" শব্দের কলামের সংজ্ঞা"
om,Oromo,Digital Humanities,Dagmama Aadaan Badiiyaa,"{
  'translated_term': 'Dagmama Aadaan Badiiyaa',
  'translation_rationale': 'Dagmama waliin wal taate, ""daga"" maqsaad afaanii fi ""badiyaa"" gidda qabxummaa kanatti.'
}",2026-04-04T03:40:34.593414Z,stop,70.0,806305288.0,[],83859250.0,llama3.1,152.0,332318875.0,1243024167.0,,,,2026-04-03 22:40:34,False,Saayinsii Namoomaa Dijiitaalaa,False,WANTA IRRATTI HUNDAAʼE,True,,False,"Dagmama waliin wal taate, ""daga"" maqsaad afaanii fi ""badiyaa"" gidda qabxummaa kanatti."
oj,"Ojibwe, Ojibwa",Digital Humanities,Mishinamadizijig Iganiizhoo-bebin,"{
  ""translated_term"": ""Mishinamadizijig Iganiizhoo-bebin"",
  ""translation_rationale"": ""Makawaajig akiwenzie mashkikokaanan anishinaabemowin. Mishinamadizijig iganiizhoo-bebin imaa ozaa waapita, anishinaabe akiwenziyaan nikaagigoonjwaan indibinashkizii. Niindinawemaaganid M'iknaadiwin.""
}",2026-04-04T03:40:31.331353Z,stop,115.0,1405897912.0,[],75824083.0,llama3.1,209.0,405993500.0,1918890166.0,,,,2026-04-03 22:40:31,True,,True,,True,,False,"Makawaajig akiwenzie mashkikokaanan anishinaabemowin. Mishinamadizijig iganiizhoo-bebin imaa ozaa waapita, anishinaabe akiwenziyaan nikaagigoonjwaan indibinashkizii. Niindinawemaaganid M'iknaadiwin."
oc,Occitan,Digital Humanities,Umanitats Digitals,"Aquela es la traduccion:

{
""translated_term"": ""Umanitats Digitals"",
""translation_rationale"": ""L'expresson anglésa « Digital Humanities » correspond a una disciplina que combina las tecnologias de l'informacion amb las sciéncias umanistas. La paraula principal, « Humanitats », es un calque del latin « humanitates », que s'utiliza per descriure lo coneissenemts e los arts que concernisson l'èsser uman. Per aquò, l'adjectiu « digital » es la melhor forma d'indicar las tecnicas de calcul e la informatica que son utilizadas dins aquesta disciplina.""
}",2026-04-04T03:40:27.388148Z,stop,153.0,1801531671.0,[],82806375.0,llama3.1,152.0,334769583.0,2263258500.0,,,,2026-04-03 22:40:27,False,Umanitats numericas,True,,True,,False,"L'expresson anglésa « Digital Humanities » correspond a una disciplina que combina las tecnologias de l'informacion amb las sciéncias umanistas. La paraula principal, « Humanitats », es un calque del latin « humanitates », que s'utiliza per descriure lo coneissenemts e los arts que concernisson l'èsser uman. Per aquò, l'adjectiu « digital » es la melhor forma d'indicar las tecnicas de calcul e la informatica que son utilizadas dins aquesta disciplina."
nv,"Navajo, Navaho",Digital Humanities,,"{'translated_term': 'Aji Dine'é Dah Adahéeł', 'translation_rationale': 'Aji Dine'é, ""digital"" áyi dah adahéeł, ""humanities""'}",2026-04-04T03:40:23.097674Z,stop,45.0,514012414.0,[],75833542.0,llama3.1,176.0,359432500.0,961561875.0,,,,2026-04-03 22:40:23,True,,True,,True,,False,
nr,South Ndebele,Digital Humanities,Ubuholi lwePhalamende,"{
  ""translated_term"": ""Ubuholi lwePhalamende"",
  ""translation_rationale"": ""Ibandla lokuzinza ukuweletha nje kuwela kwenjalo kweminyaka 20. Ubuholi lwebhali lwegaziwa nguZuza labantu, njalo kuwedla ukubika phalamende.""
}",2026-04-04T03:40:20.108995Z,stop,85.0,989034129.0,[],80653291.0,llama3.1,176.0,360111167.0,1453816833.0,,,,2026-04-03 22:40:20,False,I-Digital Humanities,True,,True,,False,"Ibandla lokuzinza ukuweletha nje kuwela kwenjalo kweminyaka 20. Ubuholi lwebhali lwegaziwa nguZuza labantu, njalo kuwedla ukubika phalamende."
no,Norwegian,Digital Humanities,Digtal humaniora,"{'translated_term': 'Digtal humaniora', 'translation_rationale': 'Jeg valgte denne oversettelsen da ""Digital Humanities"" vanligvis benyttes på engelsk i akademiske sammenhenger. Oversetteringen er også en direkte overføring av ordene fra engelsk, og det norske begrepet ""digtal humaniora"" har nådd opp til å være anerkjent i norsk forskningssammenheng.'}",2026-04-04T03:40:16.62356Z,stop,104.0,1237114041.0,"[{'translated_term': 'Digtal humaniora', 'translation_rationale': 'Jeg valgte denne oversettelsen da ""Digital Humanities"" vanligvis benyttes på engelsk i akademiske sammenhenger. Oversetteringen er også en direkte overføring av ordene fra engelsk, og det norske begrepet ""digtal humaniora"" har nådd opp til å være anerkjent i norsk forskningssammenheng.'}]",81086542.0,llama3.1,144.0,346594792.0,1693875042.0,Digtal humaniora,,,2026-04-03 22:40:16,False,Digital humaniora,True,,False,Digital Humanities,False,"Jeg valgte denne oversettelsen da ""Digital Humanities"" vanligvis benyttes på engelsk i akademiske sammenhenger. Oversetteringen er også en direkte overføring av ordene fra engelsk, og det norske begrepet ""digtal humaniora"" har nådd opp til å være anerkjent i norsk forskningssammenheng."
nn,Norwegian Nynorsk,Digital Humanities,Digital-humaniora,"```json
{
  ""translated_term"": ""Digital-humaniora"",
  ""translation_rationale"": ""Eg valde å følgje dei to ordane opp etter kvarandre, fordi dei er samskapt i engelsk. 'Digital' betyr digitale eller dataprogram, og 'humaniora' refererer til dei humanistiske fag. Dette samanstillingen er brukt både på norsk (Bokmål) og nynorsk.""
}
```",2026-04-04T03:40:12.903785Z,stop,109.0,1355893710.0,[],67659292.0,llama3.1,168.0,399643750.0,1853544209.0,,,,2026-04-03 22:40:12,True,,True,,True,,False,"Eg valde å følgje dei to ordane opp etter kvarandre, fordi dei er samskapt i engelsk. 'Digital' betyr digitale eller dataprogram, og 'humaniora' refererer til dei humanistiske fag. Dette samanstillingen er brukt både på norsk (Bokmål) og nynorsk."
nl,Dutch,Digital Humanities,Digitale Geesteswetenschappen,"{'translated_term': 'Digitale Geesteswetenschappen', 'translation_rationale': 'Ik heb voor de vertaling ""Digitale"" gekozen om de hedendaagse connotatie van alles wat digitaal is te behouden. Voor het tweede woord, ""Geesteswetenschappen"", gebruik ik een meer algemene term die in Nederland en Vlaanderen beide gebruikt wordt om de Geisteswissenschaften aan te duiden.'}",2026-04-04T03:40:09.021926Z,stop,105.0,1315643287.0,"[{'translated_term': 'Digitale Geesteswetenschappen', 'translation_rationale': 'Ik heb voor de vertaling ""Digitale"" gekozen om de hedendaagse connotatie van alles wat digitaal is te behouden. Voor het tweede woord, ""Geesteswetenschappen"", gebruik ik een meer algemene term die in Nederland en Vlaanderen beide gebruikt wordt om de Geisteswissenschaften aan te duiden.'}]",73997667.0,llama3.1,144.0,337607083.0,1758964584.0,Digitale Geesteswetenschappen,,Digitale geesteswetenschappen,2026-04-03 22:40:09,False,Digitale Geesteswetenschappen,False,Digitale geesteswetenschappen,False,Digital Humanities,False,"Ik heb voor de vertaling ""Digitale"" gekozen om de hedendaagse connotatie van alles wat digitaal is te behouden. Voor het tweede woord, ""Geesteswetenschappen"", gebruik ik een meer algemene term die in Nederland en Vlaanderen beide gebruikt wordt om de Geisteswissenschaften aan te duiden."
ng,Ndonga,Digital Humanities,Tinɛmbo ya Digital," {'translated_term': 'Tinɛmbo ya Digital', 'translation_rationale': 'Digital tseyo tinɛmbo e e na ka seletela ombwelelo byi. Humanities a ku mpete nayo, na ""humanities"" a nne ka sambuliwe kana ""ombwelelo."" Ondonga a na lelelo la ""tinɛmbo,"" kwa hiyo tinɛmbo ya digital i nene ka seletela ombwelelo byi. Tinɛmbo ya digital a ka tseyo ka tinɛmbo e e, na ombwelelo byi ku mpete nayo.' }",2026-04-04T03:40:05.235851Z,stop,154.0,2057105495.0,"[{'translated_term': 'Tinɛmbo ya Digital', 'translation_rationale': 'Digital tseyo tinɛmbo e e na ka seletela ombwelelo byi. Humanities a ku mpete nayo, na ""humanities"" a nne ka sambuliwe kana ""ombwelelo."" Ondonga a na lelelo la ""tinɛmbo,"" kwa hiyo tinɛmbo ya digital i nene ka seletela ombwelelo byi. Tinɛmbo ya digital a ka tseyo ka tinɛmbo e e, na ombwelelo byi ku mpete nayo.'}]",76552417.0,llama3.1,160.0,362583000.0,2537872542.0,Tinɛmbo ya Digital,,,2026-04-03 22:40:05,True,,False,Omithikampango dhaantu odha li hadhi ningitha aantu ya kale ye na ekwatathano ewanawa,True,,False,"Digital tseyo tinɛmbo e e na ka seletela ombwelelo byi. Humanities a ku mpete nayo, na ""humanities"" a nne ka sambuliwe kana ""ombwelelo."" Ondonga a na lelelo la ""tinɛmbo,"" kwa hiyo tinɛmbo ya digital i nene ka seletela ombwelelo byi. Tinɛmbo ya digital a ka tseyo ka tinɛmbo e e, na ombwelelo byi ku mpete nayo."
ne,Nepali,Digital Humanities,Dijital Mānusya Vigyān,"{
  ""translated_term"": ""Dijital Mānusya Vigyān"",
  ""translation_rationale"": ""मेरो तर्क हो त्यहा यस्तो छ: पहिले, \'Digital Humanities\' को अनुवाद गर्नु भएको थियो, जसले चाहे पनि संक्षिप्त अर्थ वा परिभाषामा अछुतो छ। तपाईंले देखेका मेरो तर्क यस्तो हो- डिजिटल (Dijital) भन्नाले कृपया आफ्नै ब्राउजर, कम्प्यूटर, इंटरनेट आदि सामग्रीमा प्रयोग गरिएको केही शब्दको लागि अनुवाद हुन्छ। तर, Humanities (मानविका) भन्ले व्यवहारवादी, समाजशास्त्र, इतिहास, कला, भाषाविज्ञान आदि क्षेत्रमा प्रवेश गर्छ। त्यसैले, यस शब्दको अनुवादमा ध्यान दिएर केही सटीकता ल्याउन सकिनेछ। मेरो तर्क यस्तो छ- डिजिटल हुनाले सामग्री, प्रविधि आदिको बारेमा हुन्छ र मानविका हुनाले व्यवहार, समाज, इतिहास आदिको बारेमा हुन्छ। त्यसैले, यसको अनुवाद \'Dijital Mānusya Vigyān\' नै सही छ।""
}",2026-04-04T03:40:00.676276Z,stop,374.0,6832054795.0,[],71674292.0,llama3.1,152.0,342618500.0,7357097250.0,,,,2026-04-03 22:40:00,False,डिजिटल मानविकी,True,,False,डिजिटल मानविकी,False,"मेरो तर्क हो त्यहा यस्तो छ: पहिले, 'Digital Humanities' को अनुवाद गर्नु भएको थियो, जसले चाहे पनि संक्षिप्त अर्थ वा परिभाषामा अछुतो छ। तपाईंले देखेका मेरो तर्क यस्तो हो- डिजिटल (Dijital) भन्नाले कृपया आफ्नै ब्राउजर, कम्प्यूटर, इंटरनेट आदि सामग्रीमा प्रयोग गरिएको केही शब्दको लागि अनुवाद हुन्छ। तर, Humanities (मानविका) भन्ले व्यवहारवादी, समाजशास्त्र, इतिहास, कला, भाषाविज्ञान आदि क्षेत्रमा प्रवेश गर्छ। त्यसैले, यस शब्दको अनुवादमा ध्यान दिएर केही सटीकता ल्याउन सकिनेछ। मेरो तर्क यस्तो छ- डिजिटल हुनाले सामग्री, प्रविधि आदिको बारेमा हुन्छ र मानविका हुनाले व्यवहार, समाज, इतिहास आदिको बारेमा हुन्छ। त्यसैले, यसको अनुवाद 'Dijital Mānusya Vigyān' नै सही छ।"
nd,North Ndebele,Digital Humanities,Mamela ya Digital,"{
  ""translated_term"": ""Mamela ya Digital"",
  ""translation_rationale"": ""Kutengisana na isikhungo esingakhulunywa kwenkosha, Mamela yakwazi ukhuluma kwakhe ngabahlobo abathatha ngokubhizinisiwe ngumoyo.""
}",2026-04-04T03:39:51.297609Z,stop,75.0,881326207.0,[],68839708.0,llama3.1,176.0,365656625.0,1336735667.0,,,,2026-04-03 22:39:51,True,,True,,True,,False,"Kutengisana na isikhungo esingakhulunywa kwenkosha, Mamela yakwazi ukhuluma kwakhe ngabahlobo abathatha ngokubhizinisiwe ngumoyo."
nb,Norwegian Bokmål,Digital Humanities,Digital humaniora,"{'translated_term': 'Digital humaniora', 'translation_rationale': 'Jeg valgte denne oversettelsen siden ""humaniora"" allerede er et norsk begrep som refererer til de sosiale og åndelige vitenskapene. Begrepet ""digital"" blir satt i forkant av det eksisterende begrepet, slik at det kan forstås i en digital kontekst.'}",2026-04-04T03:39:47.939065Z,stop,91.0,1083444917.0,"[{'translated_term': 'Digital humaniora', 'translation_rationale': 'Jeg valgte denne oversettelsen siden ""humaniora"" allerede er et norsk begrep som refererer til de sosiale og åndelige vitenskapene. Begrepet ""digital"" blir satt i forkant av det eksisterende begrepet, slik at det kan forstås i en digital kontekst.'}]",78255083.0,llama3.1,176.0,361278375.0,1548966167.0,Digital humaniora,,,2026-04-03 22:39:47,False,Digital humaniora,True,,True,,False,"Jeg valgte denne oversettelsen siden ""humaniora"" allerede er et norsk begrep som refererer til de sosiale og åndelige vitenskapene. Begrepet ""digital"" blir satt i forkant av det eksisterende begrepet, slik at det kan forstås i en digital kontekst."
na,Nauru,Digital Humanities,Rauj ebua Tebbinaa,"""Digital Humanities"" kaku eurek arii.

{'translated_term': 'Rauj ebua Tebbinaa', 'translation_rationale': 'Araut ka kaiwi kaku, tebbinai wawi ni digital, huumaniti eureka nuwe. Ebua arikareka, huumaniti eurek wawi no kaku.'}",2026-04-04T03:39:44.361138Z,stop,83.0,999832752.0,"[{'translated_term': 'Rauj ebua Tebbinaa', 'translation_rationale': 'Araut ka kaiwi kaku, tebbinai wawi ni digital, huumaniti eureka nuwe. Ebua arikareka, huumaniti eurek wawi no kaku.'}]",81918375.0,llama3.1,160.0,360562000.0,1466073083.0,Rauj ebua Tebbinaa,,,2026-04-03 22:39:44,True,,True,,True,,False,"Araut ka kaiwi kaku, tebbinai wawi ni digital, huumaniti eureka nuwe. Ebua arikareka, huumaniti eurek wawi no kaku."
my,Burmese,Digital Humanities,ဒီဂျစ်တယ် မန်းလတ္သာနေဝါက္,"{
  ""translated_term"": ""ဒီဂျစ်တယ် မန်းလတ္သာနေဝါက္"",
  ""translation_rationale"": ""ဓာတ္သပ္ျခင့္ (digital humanities) ဟီုရွင္းအေန မိုက္ဆြန္မ်ားထဲ႐ွင္ သက္ပါယန္းအေျခလစ္တုိ႔ရာတည္႔မ်ားျဖင့္ ဒီသက္ပါယန္းေျခလစ္တုိ႔ အမ်ားၾကညီျဖင့္ အသံုးျပဳေသာစြဲၿဖဴလာပါတယ္""
}",2026-04-04T03:39:40.866569Z,stop,355.0,8320265338.0,[],70927959.0,llama3.1,160.0,367283208.0,8849203125.0,,,,2026-04-03 22:39:40,False,ဒစ်ဂျစ်တယ် လူသားပညာ,True,,False,ဒစ်ဂျစ်တယ်လူ့ပညာ,False,ဓာတ္သပ္ျခင့္ (digital humanities) ဟီုရွင္းအေန မိုက္ဆြန္မ်ားထဲ႐ွင္ သက္ပါယန္းအေျခလစ္တုိ႔ရာတည္႔မ်ားျဖင့္ ဒီသက္ပါယန္းေျခလစ္တုိ႔ အမ်ားၾကညီျဖင့္ အသံုးျပဳေသာစြဲၿဖဴလာပါတယ္
mt,Maltese,Digital Humanities,,"{'translated_term': 'Ġumienza Digitali', 'translation_rationale': 'Għalda mill-terminu ""Digital Humanities"" li huwa mistoħriggħ tal-għanijiet ta' kull tibdil li jġibu importanza lil il-komputażżazzjoni fil-filosofija u l-ispirazzjoni ta' studju tad-dinja. Għall-terminu ""Ġumienza Digitali"", Ħaqqad issaqtugħalha b'sens li jirrappreżenta t-tibdil ta' il-kontribuzzjoni tal-teknoloġija digitali fis-servizz ta' l-umanisti u fil-filosofija tas-seklu għoxrin. Huwa mistoħriggħalha ukoll b'sens li jirrappreżenta t-tibdil fi t-mod kif in-nuċell tal-għalliem huma f'isem il-Ġumienza Digitali. Li dwarha, għall-kontribuzzjoni taghha fil-qagħad tal-bliet u li kollha hi taħt it-titlu ""Ġumienza Digitali"", Ħaqqad qattugħalha b'sens.'}",2026-04-04T03:39:29.990715Z,stop,312.0,7154595703.0,[],91953917.0,llama3.1,160.0,392646708.0,7735144417.0,,,,2026-04-03 22:39:29,False,Umanistika Diġitali,False,L-istudji umanistiċi diġitali,False,Umanistika Diġitali,False,
ms,Malay,Digital Humanities,Kemanusiaan Digital,"{
  ""translated_term"": ""Kemanusiaan Digital"",
  ""translation_rationale"": ""Terjemahan ini didasarkan pada analisis struktur bahasa Inggeris dan kemahiran saya dalam bidang Digital Humanities. Kata 'digital' diterjemahkan secara langsung sebagai 'digital', kerana istilah tersebut sudah menjadi sebahagian daripada kehidupan seharian kita. Kata 'humanities' pula bermakna yang lebih luas, iaitu kajian mengenai aspek budaya dan sains sosial manusia, seperti sastera, seni, sejarah, antropologi dan geografi. Oleh itu, saya memilih kata 'kemanusiaan' untuk menerjemahkan 'humanities', kerana ia sudah ada dalam konteks yang serupa di Malaysia.""
}",2026-04-04T03:39:20.229766Z,stop,183.0,2782764458.0,[],80036583.0,llama3.1,144.0,329553083.0,3247605916.0,,,,2026-04-03 22:39:20,False,Kemanusiaan Digital,True,,False,Kemanusiaan Digital,False,"Terjemahan ini didasarkan pada analisis struktur bahasa Inggeris dan kemahiran saya dalam bidang Digital Humanities. Kata 'digital' diterjemahkan secara langsung sebagai 'digital', kerana istilah tersebut sudah menjadi sebahagian daripada kehidupan seharian kita. Kata 'humanities' pula bermakna yang lebih luas, iaitu kajian mengenai aspek budaya dan sains sosial manusia, seperti sastera, seni, sejarah, antropologi dan geografi. Oleh itu, saya memilih kata 'kemanusiaan' untuk menerjemahkan 'humanities', kerana ia sudah ada dalam konteks yang serupa di Malaysia."
mr,Marathi (Marāṭhī),Digital Humanities,संकृतिक डिजिटल शास्त्र,"{'translated_term': 'संकृतिक डिजिटल शास्त्र', 'translation_rationale': 'शब्दाच्या अनुवादासाठी मी संकृतिक व विद्युत यांचे अर्थ मिळवून घेतले. ""संकृतिक"" हे कक्षा आणि इतर कला खंडातील विद्वानांना ओळखते. तर ""डिजिटल"" म्हटलेल्यास ते कंप्यूटर, संगणक, आणि इंटरनेट यांची दोन्ही भाषा आहेत. त्यामुळे हे शब्द प्रथम वाचल्यावर एक विशिष्ट अर्थ आला नाही, परंतु चिंतनानंतर मी ""संकृतिक डिजिटल शास्त्र"" असा अर्थ योग्य म्हणाला.'}",2026-04-04T03:39:14.954741Z,stop,217.0,3529263035.0,"[{'translated_term': 'संकृतिक डिजिटल शास्त्र', 'translation_rationale': 'शब्दाच्या अनुवादासाठी मी संकृतिक व विद्युत यांचे अर्थ मिळवून घेतले. ""संकृतिक"" हे कक्षा आणि इतर कला खंडातील विद्वानांना ओळखते. तर ""डिजिटल"" म्हटलेल्यास ते कंप्यूटर, संगणक, आणि इंटरनेट यांची दोन्ही भाषा आहेत. त्यामुळे हे शब्द प्रथम वाचल्यावर एक विशिष्ट अर्थ आला नाही, परंतु चिंतनानंतर मी ""संकृतिक डिजिटल शास्त्र"" असा अर्थ योग्य म्हणाला.'}]",79833083.0,llama3.1,213.0,403097583.0,4075557958.0,संकृतिक डिजिटल शास्त्र,,,2026-04-03 22:39:14,False,डिजिटल मानविकी,False,मानवी क्षमता,False,डिजिटल मानवता,False,"शब्दाच्या अनुवादासाठी मी संकृतिक व विद्युत यांचे अर्थ मिळवून घेतले. ""संकृतिक"" हे कक्षा आणि इतर कला खंडातील विद्वानांना ओळखते. तर ""डिजिटल"" म्हटलेल्यास ते कंप्यूटर, संगणक, आणि इंटरनेट यांची दोन्ही भाषा आहेत. त्यामुळे हे शब्द प्रथम वाचल्यावर एक विशिष्ट अर्थ आला नाही, परंतु चिंतनानंतर मी ""संकृतिक डिजिटल शास्त्र"" असा अर्थ योग्य म्हणाला."
