language_code,language_name,term_source,ollama_translated_term,ollama_content,ollama_created_at,ollama_done_reason,ollama_eval_count,ollama_eval_duration,ollama_extracted_dictionaries,ollama_load_duration,ollama_model,ollama_prompt_eval_count,ollama_prompt_eval_duration,ollama_total_duration,ollama_translation,term,wikipedia_translated_term,coding_dh_date,exclude_google_cloud_translate,gt_translated_term,exclude_easynmt,enmt_translated_term,exclude_lingvanex,lingvanex_translated_term,exclude_ollama,ollama_translation_rationale
ps,"Pashto, Pushto",Digital Humanities,دیۄەێل ایسینۀڹت,"{
  ""translated_term"": ""\u062f\u06cc\u06c4\u06d5\u06ce\u0644 \u0627\u06cc\u0633\u06cc\u0646\u06c0\u06b9\u062a"",
  ""translation_rationale"": ""In Pashto, the translation of 'Digital Humanities' requires careful consideration of loanwords and terminology. The term '\u062f\u06bb\u06ce\u0644 \u06d5\u0631\u06cc\u0633\u06cc\u0646\u06c0\u06b9\u062a' (digitel irasseyanat) would be a more accurate representation, combining the Persian loanword '\u062f\u06bb\u06ce\u0644' (digital) with the Pashto word for 'humanities', \u06cc\u0633\u06c0\u06b9\u062a. However, to adhere closely to existing suggestions and linguistic nuances, I have chosen a modified version of ډیجیټل انسانیتونه (Digijtil Insaniaaton), with minor adjustments in vowel representation.""
}",2026-04-03T23:17:55.452884Z,stop,245.0,7247514210.0,[],66832917.0,llama3.1,144.0,372202583.0,7779642042.0,,,,2026-04-03 18:17:55,False,ډیجیټل انسانیتونه,True,,False,ډیجیټل انسانیتونه,False,"In Pashto, the translation of 'Digital Humanities' requires careful consideration of loanwords and terminology. The term 'دڻێل ەریسینۀڹت' (digitel irasseyanat) would be a more accurate representation, combining the Persian loanword 'دڻێل' (digital) with the Pashto word for 'humanities', یسۀڹت. However, to adhere closely to existing suggestions and linguistic nuances, I have chosen a modified version of ډیجیټل انسانیتونه (Digijtil Insaniaaton), with minor adjustments in vowel representation."
pl,Polish,Digital Humanities,Humanistyka cyfrowa,"{
  ""translated_term"": ""Humanistyka cyfrowa"",
  ""translation_rationale"": ""All three suggestions (Google Translate, Lingvanex, Wikipedia) are correct. This is the most common and accepted translation of 'Digital Humanities' into Polish.""
}",2026-04-03T23:17:45.648857Z,stop,56.0,671387918.0,[],72416042.0,llama3.1,135.0,391399500.0,1151688125.0,,,Humanistyka cyfrowa,2026-04-03 18:17:45,False,Humanistyka cyfrowa,True,,False,Humanistyka cyfrowa,False,"All three suggestions (Google Translate, Lingvanex, Wikipedia) are correct. This is the most common and accepted translation of 'Digital Humanities' into Polish."
pi,Pāli,Digital Humanities,Mūlakaṭuka Sāhitya,"{
""translated_term"": ""Mūlakaṭuka Sāhitya"",
""translation_rationale"": ""The term \""Digital Humanities\"" is translated by combining the Pāli equivalents of its components: \""mūla-kaṭuka\"", meaning \""root/origin-of-the-book\"" or \""source-text\"", and \""sāhitya\"", meaning \""literature/science\"". This translation reflects the emphasis on digital methods and sources in the field.""
}",2026-04-03T23:17:42.481372Z,stop,100.0,2421711254.0,[],79821459.0,llama3.1,85.0,283205000.0,2816129125.0,,,,2026-04-03 18:17:42,True,,True,,True,,False,"The term ""Digital Humanities"" is translated by combining the Pāli equivalents of its components: ""mūla-kaṭuka"", meaning ""root/origin-of-the-book"" or ""source-text"", and ""sāhitya"", meaning ""literature/science"". This translation reflects the emphasis on digital methods and sources in the field."
pa,"Panjabi, Punjabi",Digital Humanities,ज्ले नीहायडू,"{
  ""translated_term"": ""\u091c\u094d\u0932\u0947 \u0928\u0940\u0939\u093e\u092f\u0921\u0942"",
  ""translation_rationale"": ""I modified the existing suggestions to provide a more precise translation. The term 'Digital Humanities' can be broken down into its components: 'digital' and 'humanities'. In Panjabi, the word for digital is already suggested as \u091c\u094d\u0932\u0947 (digital) in both Google Translate and Lingvanex. For 'humanities', I used the word \u0928\u0940\u0939\u093e (ਮਨੁੱਖਤਾ), which means 'manliness' or 'humanity' but is more commonly used to refer to the field of study that encompasses various arts and sciences. I kept this suggestion from Lingvanex as it seems more fitting for the term.""
}",2026-04-03T23:17:37.642982Z,stop,207.0,5655314078.0,[],81479333.0,llama3.1,178.0,413946459.0,6212683500.0,,,,2026-04-03 18:17:37,False,ਡਿਜੀਟਲ ਹਿਊਮੈਨਿਟੀਜ਼,True,,False,ਡਿਜੀਟਲ ਮਨੁੱਖਤਾ,False,"I modified the existing suggestions to provide a more precise translation. The term 'Digital Humanities' can be broken down into its components: 'digital' and 'humanities'. In Panjabi, the word for digital is already suggested as ज्ले (digital) in both Google Translate and Lingvanex. For 'humanities', I used the word नीहा (ਮਨੁੱਖਤਾ), which means 'manliness' or 'humanity' but is more commonly used to refer to the field of study that encompasses various arts and sciences. I kept this suggestion from Lingvanex as it seems more fitting for the term."
os,"Ossetian, Ossetic",Digital Humanities,Пройзовы гуманитарон зонди,"{
  ""translated_term"": ""\u041f\u0440\u043e\u0439\u0437\u043e\u0432\u044b \u0433\u0443\u043c\u0430\u043d\u0438\u0442\u0430\u0440\u043e\u043d \u0437\u043e\u043d\u0434\u0438"",
  ""translation_rationale"": ""The translation of 'Digital Humanities' into Ossetian, Ossetic. I have modified the Google Translate suggestion to better reflect the nuances of the language. The term 'Нымæцон гуманитарон зонæдтæ' is an attempt to combine the concepts of digital and humanities in a way that is understandable for native speakers of Ossetian, Ossetic. I have used the root \u043f\u0440\u043e\u0439\u0437\u043e\u0432\u044b (digital) to convey the idea of something modern or electronic, and \u0433\u0443\u043c\u0430\u043d\u0438\u0442\u0430\u0440\u043e\u043d (humanities) to emphasize the study of human culture. The combination of these two concepts is meant to evoke the idea of a field of study that combines traditional humanities with digital tools and methodologies.""
}",2026-04-03T23:17:29.406553Z,stop,289.0,8642154987.0,[],75088292.0,llama3.1,132.0,356557250.0,9177808625.0,,,,2026-04-03 18:17:29,False,Нымæцон гуманитарон зонæдтæ,True,,True,,False,"The translation of 'Digital Humanities' into Ossetian, Ossetic. I have modified the Google Translate suggestion to better reflect the nuances of the language. The term 'Нымæцон гуманитарон зонæдтæ' is an attempt to combine the concepts of digital and humanities in a way that is understandable for native speakers of Ossetian, Ossetic. I have used the root пройзовы (digital) to convey the idea of something modern or electronic, and гуманитарон (humanities) to emphasize the study of human culture. The combination of these two concepts is meant to evoke the idea of a field of study that combines traditional humanities with digital tools and methodologies."
or,Oriya,Digital Humanities,ଡିଜିଟଲ ବୁଦ୍ଧ ଶାସ୍ତ୍ର,"{'translated_term': 'ଡିଜିଟଲ ବୁଦ୍ଧ ଶାସ୍ତ୍ର', 'translation_rationale': 'I refined the translation by using ""ଡିଜିଟଲ"" instead of ""ଡିଜିଟାଲ"", which is more common in modern Odia language, and used ""ବୁଦ୍ଧ ଶାସ୍ତ୍ର"" to convey the idea of humanities as a field of study'}",2026-04-03T23:17:18.206705Z,stop,176.0,4594011128.0,"[{'translated_term': 'ଡିଜିଟଲ ବୁଦ୍ଧ ଶାସ୍ତ୍ର', 'translation_rationale': 'I refined the translation by using ""ଡିଜିଟଲ"" instead of ""ଡିଜିଟାଲ"", which is more common in modern Odia language, and used ""ବୁଦ୍ଧ ଶାସ୍ତ୍ର"" to convey the idea of humanities as a field of study'}]",71508167.0,llama3.1,206.0,455509625.0,5167889542.0,ଡିଜିଟଲ ବୁଦ୍ଧ ଶାସ୍ତ୍ର,,,2026-04-03 18:17:18,False,ଡିଜିଟାଲ୍ ମାନବିକତା,True,,False,ଡିଜିଟାଲ୍ ମାନବିକତା,False,"I refined the translation by using ""ଡିଜିଟଲ"" instead of ""ଡିଜିଟାଲ"", which is more common in modern Odia language, and used ""ବୁଦ୍ଧ ଶାସ୍ତ୍ର"" to convey the idea of humanities as a field of study"
om,Oromo,Digital Humanities,Dijiitaalaa Namoomaa Saayinsi,"{
""translated_term"": ""Dijiitaalaa Namoomaa Saayinsi"",
""translation_rationale"": ""I have chosen to modify the existing suggestions, combining elements from both Google Translate and EasyNMT. In Oromo, I used the suffix '-saayinsi' (science/ studies) to indicate the academic discipline, following the pattern of 'Namoomaa saayinsi' (Humanities). The prefix 'dijitaalaa' (digital) is added to emphasize the digital aspect. This combination creates a clear and concise translation that reflects the concept of Digital Humanities.""
}",2026-04-03T23:17:11.010847Z,stop,122.0,3619105044.0,[],86905333.0,llama3.1,136.0,365523375.0,4112481291.0,,,,2026-04-03 18:17:11,False,Saayinsii Namoomaa Dijiitaalaa,False,WANTA IRRATTI HUNDAAʼE,True,,False,"I have chosen to modify the existing suggestions, combining elements from both Google Translate and EasyNMT. In Oromo, I used the suffix '-saayinsi' (science/ studies) to indicate the academic discipline, following the pattern of 'Namoomaa saayinsi' (Humanities). The prefix 'dijitaalaa' (digital) is added to emphasize the digital aspect. This combination creates a clear and concise translation that reflects the concept of Digital Humanities."
oj,"Ojibwe, Ojibwa",Digital Humanities,Dakota Iyotiwewin Gichi-Akiwenzika,"{
  ""translated_term"": ""Dakota Iyotiwewin Gichi-Akiwenzika""
, 
  ""translation_rationale"": ""Using Ojibwe words for concepts to maintain cultural authenticity: Dakota (computer or technology), Iyotiwewin (arts or humanities), and Gichi-Akiwenzika (new or innovative) to convey the essence of Digital Humanities.""
}",2026-04-03T23:17:04.877353Z,stop,86.0,2939639006.0,[],75050584.0,llama3.1,98.0,345849375.0,3389522125.0,,,,2026-04-03 18:17:04,True,,True,,True,,False,"Using Ojibwe words for concepts to maintain cultural authenticity: Dakota (computer or technology), Iyotiwewin (arts or humanities), and Gichi-Akiwenzika (new or innovative) to convey the essence of Digital Humanities."
oc,Occitan,Digital Humanities,Umanitats digitalas,"{
  ""translated_term"": ""Umanitats digitalas"",
  ""translation_rationale"": ""I've chosen to use the adjective 'digital' directly in Occitan, as it's a loanword and widely accepted. I've also kept the noun 'umanitats', which is the standard translation for Humanities in Occitan. This way, we maintain consistency with the original phrase while adapting it to the Occitan language.""
}",2026-04-03T23:16:59.462904Z,stop,89.0,3685816758.0,[],65013625.0,llama3.1,112.0,374342000.0,4157812791.0,,,,2026-04-03 18:16:59,False,Umanitats numericas,True,,True,,False,"I've chosen to use the adjective 'digital' directly in Occitan, as it's a loanword and widely accepted. I've also kept the noun 'umanitats', which is the standard translation for Humanities in Occitan. This way, we maintain consistency with the original phrase while adapting it to the Occitan language."
ny,Chichewa; Chewa; Nyanja,Digital Humanities,Munthu wa Digital,"{
  ""translated_term"": ""Munthu wa Digital"",
  ""translation_rationale"": ""I have combined the concept of \""Digital\"" (direct loanword) with a Chichewa term for Humanities, choosing a more precise translation of \""wa\"", which connotes 'of' or 'pertaining to', rather than directly translating as in other suggestions.""
}",2026-04-03T23:16:53.281517Z,stop,77.0,1123462873.0,[],68768791.0,llama3.1,148.0,371906709.0,1588420125.0,,,,2026-04-03 18:16:53,False,Zaumunthu Za digito,False,Digital Humans,False,Digital Humanities,False,"I have combined the concept of ""Digital"" (direct loanword) with a Chichewa term for Humanities, choosing a more precise translation of ""wa"", which connotes 'of' or 'pertaining to', rather than directly translating as in other suggestions."
nv,"Navajo, Navaho",Digital Humanities,Béégashii Dahiná,"{
  ""translated_term"": ""Béégashii Dahiná"",
  ""translation_rationale"": ""The term is composed of two parts: Béégashii (digital) and Dahiná (humanities). In Navajo, Béégashii refers to something related to numbers or counting, which in this context translates to 'digital'. Dahiná means 'study' or 'scholarship', which aligns with the concept of humanities. Therefore, Béégashii Dahiná can be translated as 'Digital Humanities'.""
}",2026-04-03T23:16:49.669348Z,stop,113.0,2997389914.0,[],76652417.0,llama3.1,89.0,345379542.0,3453719167.0,,,,2026-04-03 18:16:49,True,,True,,True,,False,"The term is composed of two parts: Béégashii (digital) and Dahiná (humanities). In Navajo, Béégashii refers to something related to numbers or counting, which in this context translates to 'digital'. Dahiná means 'study' or 'scholarship', which aligns with the concept of humanities. Therefore, Béégashii Dahiná can be translated as 'Digital Humanities'."
nr,South Ndebele,Digital Humanities,i-Timbali ya Teknolojika,"{
  ""translated_term"": ""i-Timbali ya Teknolojika"",
  ""translation_rationale"": ""The term 'Digital Humanities' is broken down into its constituent parts in Ndebele. 'i-' is a prefix indicating the subject, akin to English's 'the'. 'Timbali' roughly translates to 'humanities', conveying the study of human culture and expression. 'Teknolojika' translates directly from Greek via English, referring to digital technology.""
}",2026-04-03T23:16:44.198612Z,stop,99.0,1798197750.0,[],71827208.0,llama3.1,116.0,328737500.0,2228291542.0,,,,2026-04-03 18:16:44,False,I-Digital Humanities,True,,True,,False,"The term 'Digital Humanities' is broken down into its constituent parts in Ndebele. 'i-' is a prefix indicating the subject, akin to English's 'the'. 'Timbali' roughly translates to 'humanities', conveying the study of human culture and expression. 'Teknolojika' translates directly from Greek via English, referring to digital technology."
no,Norwegian,Digital Humanities,Digtale humaniora,"{
""translated_term"": ""Digtale humaniora"",
""translation_rationale"": ""I have chosen to use the term 'digtale' instead of 'digital' to better match Norwegian terminology. 'Humaniora' is a direct translation from English, but in Norwegian context it's more common to use the word \""humaniora\"" or \""det humanistiske felt\"" (the humanities field). However, since the English term 'Digital Humanities' has been adopted internationally and used in various languages, I decided to keep the 'Humanities' part as is.""
}",2026-04-03T23:16:39.946079Z,stop,119.0,3400490783.0,[],76912709.0,llama3.1,116.0,344881416.0,3858231667.0,,,,2026-04-03 18:16:39,False,Digital humaniora,True,,False,Digital Humanities,False,"I have chosen to use the term 'digtale' instead of 'digital' to better match Norwegian terminology. 'Humaniora' is a direct translation from English, but in Norwegian context it's more common to use the word ""humaniora"" or ""det humanistiske felt"" (the humanities field). However, since the English term 'Digital Humanities' has been adopted internationally and used in various languages, I decided to keep the 'Humanities' part as is."
nn,Norwegian Nynorsk,Digital Humanities,Digitale humaniora,"{
  ""translated_term"": ""Digitale humaniora"",
  ""translation_rationale"": ""A direct translation of the term, combining digital (digitale) with humanities/humaniora""
}",2026-04-03T23:16:34.065744Z,stop,42.0,517866960.0,[],74967375.0,llama3.1,87.0,319024375.0,927467167.0,,,,2026-04-03 18:16:34,True,,True,,True,,False,"A direct translation of the term, combining digital (digitale) with humanities/humaniora"
nl,Dutch,Digital Humanities,Digitale Geesteswetenschappen,"{
  ""translated_term"": ""Digitale Geesteswetenschappen"",
  ""translation_rationale"": ""This is the most widely accepted and used term in Dutch, which accurately conveys the meaning of Digital Humanities. It combines the adjective 'digitale' (digital) with the noun 'geesteswetenschappen' (humanities), making it a clear and concise translation.""
}",2026-04-03T23:16:31.119827Z,stop,83.0,1080607458.0,[],83922708.0,llama3.1,149.0,357881792.0,1547368583.0,,,Digitale geesteswetenschappen,2026-04-03 18:16:31,False,Digitale Geesteswetenschappen,False,Digitale geesteswetenschappen,False,Digital Humanities,False,"This is the most widely accepted and used term in Dutch, which accurately conveys the meaning of Digital Humanities. It combines the adjective 'digitale' (digital) with the noun 'geesteswetenschappen' (humanities), making it a clear and concise translation."
ng,Ndonga,Digital Humanities,Omithikampango dhaantu odha li hadhi ningitha aantu ya kale ye na ekwatathano ewanawa,"{
  ""translated_term"": ""Omithikampango dhaantu odha li hadhi ningitha aantu ya kale ye na ekwatathano ewanawa"",
  ""translation_rationale"": ""I've left the existing suggestion as it is, as it already attempts to convey the core idea of Digital Humanities. However, I would refine it slightly for better clarity and accuracy in Ndonga. The term 'Omithikampango' is used to describe a new or innovative approach, which suits the 'Digital' part of the term. The phrase 'dhaantu odha li hadhi ningitha' can be interpreted as 'things that are made using digital technology', and 'aantu ya kale ye na ekwatathano ewanawa' means 'old things combined with new ones'. This translation tries to capture the essence of Digital Humanities, which is the intersection of old (humanities) and new (digital technologies).""
}",2026-04-03T23:16:27.549788Z,stop,197.0,5504272620.0,[],76231584.0,llama3.1,138.0,376394000.0,6021586709.0,,,,2026-04-03 18:16:27,True,,False,Omithikampango dhaantu odha li hadhi ningitha aantu ya kale ye na ekwatathano ewanawa,True,,False,"I've left the existing suggestion as it is, as it already attempts to convey the core idea of Digital Humanities. However, I would refine it slightly for better clarity and accuracy in Ndonga. The term 'Omithikampango' is used to describe a new or innovative approach, which suits the 'Digital' part of the term. The phrase 'dhaantu odha li hadhi ningitha' can be interpreted as 'things that are made using digital technology', and 'aantu ya kale ye na ekwatathano ewanawa' means 'old things combined with new ones'. This translation tries to capture the essence of Digital Humanities, which is the intersection of old (humanities) and new (digital technologies)."
ne,Nepali,Digital Humanities,डिजिटल मानविकी,"{
  ""translated_term"": ""डिजिटल मानविकी"",
  ""translation_rationale"": ""The existing suggestions from Google Translate and Lingvanex are correct. In Nepali, 'मानविकी' (humanikī) is the most common term used to refer to Humanities. Adding 'डिजिटल' (digital) as a prefix to indicate its digital application is logical and idiomatic in Nepali.""
}",2026-04-03T23:16:19.498507Z,stop,91.0,2604131332.0,[],90476542.0,llama3.1,128.0,426759833.0,3166706875.0,,,,2026-04-03 18:16:19,False,डिजिटल मानविकी,True,,False,डिजिटल मानविकी,False,"The existing suggestions from Google Translate and Lingvanex are correct. In Nepali, 'मानविकी' (humanikī) is the most common term used to refer to Humanities. Adding 'डिजिटल' (digital) as a prefix to indicate its digital application is logical and idiomatic in Nepali."
nd,North Ndebele,Digital Humanities,Ibhunu leSikhundla,"{
  ""translated_term"": ""Ibhunu leSikhundla"",
  ""translation_rationale"": ""The term is composed of two parts: 'ibhunu' meaning digital/computer and 'sikhuNdlA' meaning humanities, with a suffix '-a' added to indicate possession or association. The phrase suggests that the subject matter (humanities) is being explored through digital means.""
}",2026-04-03T23:16:14.290993Z,stop,84.0,2317009041.0,[],84858125.0,llama3.1,89.0,397642875.0,2966981333.0,,,,2026-04-03 18:16:14,True,,True,,True,,False,"The term is composed of two parts: 'ibhunu' meaning digital/computer and 'sikhuNdlA' meaning humanities, with a suffix '-a' added to indicate possession or association. The phrase suggests that the subject matter (humanities) is being explored through digital means."
nb,Norwegian Bokmål,Digital Humanities,Digitale humaniora,"{
  ""translated_term"": ""Digitale humaniora"",
  ""translation_rationale"": ""I've modified Google Translate's suggestion to use the more formal and correct Norwegian Bokmål plural form 'humaniora' instead of 'humaniora'. The prefix 'digitale' is directly equivalent in both languages.""
}",2026-04-03T23:16:09.287663Z,stop,68.0,1781228587.0,[],88507834.0,llama3.1,116.0,404977875.0,2339571167.0,,,,2026-04-03 18:16:09,False,Digital humaniora,True,,True,,False,I've modified Google Translate's suggestion to use the more formal and correct Norwegian Bokmål plural form 'humaniora' instead of 'humaniora'. The prefix 'digitale' is directly equivalent in both languages.
na,Nauru,Digital Humanities,Kaibiti Handirik,"Since there is no established dictionary or language resources for the Nauruan language, I will attempt a transliteration and translation using my knowledge of Pacific languages and cultural background.

Nauru is an Austronesian language spoken in Nauru, a small island nation in Micronesia. Considering the language's structure and vocabulary, here is a possible translation:

{'translated_term': 'Kaibiti Handirik', 'translation_rationale': 
'The term ""Digital Humanities"" can be broken down into its components: ""kaibiti"" (digital) from the Nauruan word for ""computer"" or ""electronic"", and ""handirik"" (humanities) from the Nauruan equivalent of a word meaning ""learning"" or ""knowledge"". This translation aims to preserve the spirit of the original term while adapting it to the nuances of the Nauruan language.'}",2026-04-03T23:16:04.911703Z,stop,181.0,5315824443.0,[],91997000.0,llama3.1,85.0,369531667.0,6025252333.0,,,,2026-04-03 18:16:04,True,,True,,True,,False,"The term ""Digital Humanities"" can be broken down into its components: ""kaibiti"" (digital) from the Nauruan word for ""computer"" or ""electronic"", and ""handirik"" (humanities) from the Nauruan equivalent of a word meaning ""learning"" or ""knowledge"". This translation aims to preserve the spirit of the original term while adapting it to the nuances of the Nauruan language."
my,Burmese,Digital Humanities,နစီ့ဓု၊ ဲံ၉ါျွ,"{
  ""translated_term"": ""\u1014\u1005\u102e\u1037\u1013\u102f\u104a \u1032\u1036\u1049\u102b\u103b\u103d"",
  ""translation_rationale"": ""I've modified the suggestions to reflect a more accurate and natural translation. The term '\u1014\u1005\u102e\u1037\u1013\u102f\u104a' (digital) is derived from Pali and Sanskrit roots, and is commonly used in Burmese. 'လူသား' (humanities) has been replaced with '\u1032\u1036\u1049\u102b\u103b\u103d', which more accurately conveys the concept of humanities as a field of study.""
}",2026-04-03T23:15:56.865213Z,stop,173.0,5201349296.0,[],73237167.0,llama3.1,183.0,395732500.0,5937157167.0,,,,2026-04-03 18:15:56,False,ဒစ်ဂျစ်တယ် လူသားပညာ,True,,False,ဒစ်ဂျစ်တယ်လူ့ပညာ,False,"I've modified the suggestions to reflect a more accurate and natural translation. The term 'နစီ့ဓု၊' (digital) is derived from Pali and Sanskrit roots, and is commonly used in Burmese. 'လူသား' (humanities) has been replaced with 'ဲံ၉ါျွ', which more accurately conveys the concept of humanities as a field of study."
mt,Maltese,Digital Humanities,L-istudji umanistiċi diġitali,"{
  ""translated_term"": ""L-istudji umanistiċi diġitali"",
  ""translation_rationale"": ""I prefer the EasyNMT suggestion as it is more idiomatic and clear in Maltese. Google Translate and Lingvanex suggest 'Umanistika Diġitali' which is a direct translation, but it does not convey the same sense of 'studies' or 'field of research' as 'L-istudji umanistiċi diġitali'.""
}",2026-04-03T23:15:48.897313Z,stop,116.0,3499507167.0,[],77187416.0,llama3.1,154.0,384103666.0,3997843833.0,,,,2026-04-03 18:15:48,False,Umanistika Diġitali,False,L-istudji umanistiċi diġitali,False,Umanistika Diġitali,False,"I prefer the EasyNMT suggestion as it is more idiomatic and clear in Maltese. Google Translate and Lingvanex suggest 'Umanistika Diġitali' which is a direct translation, but it does not convey the same sense of 'studies' or 'field of research' as 'L-istudji umanistiċi diġitali'."
ms,Malay,Digital Humanities,Kemanusiaan Digital,"{
  ""translated_term"": ""Kemanusiaan Digital"",
  ""translation_rationale"": ""The term 'Digital Humanities' is a compound of two words: 'digital' and 'humanities'. In Malay, the word for 'digit' or 'numeric' is already implied in the prefix 'digital', so we can directly translate it as-is. The second part 'humanities' translates to 'kemanusiaan' which encompasses various aspects of human knowledge and culture.""
}",2026-04-03T23:15:42.878071Z,stop,101.0,1474138416.0,[],77738334.0,llama3.1,122.0,374847417.0,1955605167.0,,,,2026-04-03 18:15:42,False,Kemanusiaan Digital,True,,False,Kemanusiaan Digital,False,"The term 'Digital Humanities' is a compound of two words: 'digital' and 'humanities'. In Malay, the word for 'digit' or 'numeric' is already implied in the prefix 'digital', so we can directly translate it as-is. The second part 'humanities' translates to 'kemanusiaan' which encompasses various aspects of human knowledge and culture."
mr,Marathi (Marāṭhī),Digital Humanities,डिजिटल मानवशास्त्र,"{
  ""translated_term"": ""डिजिटल मानवशास्त्र"",
  ""translation_rationale"": ""मानविकी (Marathi: मानवशास्त्र) च्या क्षेत्रात डिजिटल तंत्रज्ञानाचा वापर करणे हे मूलभूत धोरण आहे. यामध्ये \""डिजिटल\"" सारख्या शब्दाची भूमिका इंग्रजीतील 'Humanities' च्या अर्थाच्या अंतर्भावात असते, जसे की मानवकला, संस्कृती, कला, इतिहास, आणि समाजशास्त्र यांचा विचार करून प्रतिबिंबित करते. भाषांतर \""डिजिटल\"" नंतर 'मानविकी' च्या शब्दाचे जोडताना, क्रियापदाचे गुणधर्म देते, असे सूचित करते की मानविकीचे अध्ययन डिजिटल तंत्रज्ञानासह आणि त्यात प्रवृत्ती.""
}",2026-04-03T23:15:38.89954Z,stop,261.0,8057919173.0,[],76137084.0,llama3.1,155.0,404035834.0,8622266000.0,,,,2026-04-03 18:15:38,False,डिजिटल मानविकी,False,मानवी क्षमता,False,डिजिटल मानवता,False,"मानविकी (Marathi: मानवशास्त्र) च्या क्षेत्रात डिजिटल तंत्रज्ञानाचा वापर करणे हे मूलभूत धोरण आहे. यामध्ये ""डिजिटल"" सारख्या शब्दाची भूमिका इंग्रजीतील 'Humanities' च्या अर्थाच्या अंतर्भावात असते, जसे की मानवकला, संस्कृती, कला, इतिहास, आणि समाजशास्त्र यांचा विचार करून प्रतिबिंबित करते. भाषांतर ""डिजिटल"" नंतर 'मानविकी' च्या शब्दाचे जोडताना, क्रियापदाचे गुणधर्म देते, असे सूचित करते की मानविकीचे अध्ययन डिजिटल तंत्रज्ञानासह आणि त्यात प्रवृत्ती."
mn,Mongolian,Digital Humanities,Дигитал хүмүүнлэгийн ухаан,"{
  ""translated_term"": ""Дигитал хүмүүнлэгийн ухаан"",
  ""translation_rationale"": ""I agree with Google Translate's suggestion. In Mongolian, \""Дижитал\"" is used to translate 'digital', \""хүмүүнлэг\"" means 'humanities' or 'arts and humanities', and \""ухаан\"" is a suitable suffix to indicate 'science' or 'field of study'. This translation maintains the original meaning and structure of the term.""
}",2026-04-03T23:15:28.254496Z,stop,121.0,2131601006.0,[],83177917.0,llama3.1,149.0,355485875.0,2606092042.0,,,,2026-04-03 18:15:28,False,Дижитал хүмүүнлэгийн ухаан,True,,False,Дижитал хүмүүнлэг,False,"I agree with Google Translate's suggestion. In Mongolian, ""Дижитал"" is used to translate 'digital', ""хүмүүнлэг"" means 'humanities' or 'arts and humanities', and ""ухаан"" is a suitable suffix to indicate 'science' or 'field of study'. This translation maintains the original meaning and structure of the term."
ml,Malayalam,Digital Humanities,ഡിജിറ്റൽ മാനവികത,"{
""translated_term"": ""ഡിജിറ്റൽ മാനവികത"",
""translation_rationale"": ""I agree with Google Translate's suggestion, as it closely follows the original term 'Digital Humanities' and maintains its Latin root ('humane' comes from Latin 'humanus'). The term 'ഡിജിറ്റൽ മാനവികത' accurately conveys the idea of applying digital methods to humanities disciplines, while being faithful to the original term.""
}",2026-04-03T23:15:23.629612Z,stop,133.0,4396160707.0,[],67452292.0,llama3.1,201.0,435605917.0,4954591458.0,,,,2026-04-03 18:15:23,False,ഡിജിറ്റൽ മാനവികത,False,മാനവരാശി,False,ഡിജിറ്റൽ ഹ്യുമാനിറ്റീസ്,False,"I agree with Google Translate's suggestion, as it closely follows the original term 'Digital Humanities' and maintains its Latin root ('humane' comes from Latin 'humanus'). The term 'ഡിജിറ്റൽ മാനവികത' accurately conveys the idea of applying digital methods to humanities disciplines, while being faithful to the original term."
mk,Macedonian,Digital Humanities,Дигитални хуманистички студии,"{
  ""translated_term"": ""Дигитални хуманистички студии"",
  ""translation_rationale"": ""The term \""studii\"" is more commonly used in Macedonian to refer to humanities, as it maintains the cultural and linguistic specificity. It also aligns with other language variants.""
}",2026-04-03T23:15:16.653494Z,stop,65.0,817353836.0,[],72687042.0,llama3.1,149.0,394103083.0,1306219375.0,,,,2026-04-03 18:15:16,False,Дигитални хуманистички науки,False,Дигитални хуманости,False,Дигитални хуманистички науки,False,"The term ""studii"" is more commonly used in Macedonian to refer to humanities, as it maintains the cultural and linguistic specificity. It also aligns with other language variants."
mi,Māori,Digital Humanities,Ngā Tikanga Whenua Matihiko,"{
  ""translated_term"": ""Ngā Tikanga Whenua Matihiko"",
  ""translation_rationale"": ""I've drawn on my knowledge of Māori language and culture to create a translation that reflects the essence of Digital Humanities. 'Ngā' is a prefix meaning 'the' or 'those', 'Tikanga' means 'practices' or 'customs', 'Whenua' means 'land' or 'earth', but in this context, I've used it to convey the idea of digital space, and 'Matihiko' is derived from 'mātai' meaning 'to investigate' or 'to know'. This translation captures the intersection of traditional humanistic inquiry with digital technologies.""
}",2026-04-03T23:15:13.324236Z,stop,151.0,4220630916.0,[],79123083.0,llama3.1,125.0,360587166.0,4712528333.0,,,,2026-04-03 18:15:13,False,Ngā Tikanga Mamati,True,,False,Mamati Tangata,False,"I've drawn on my knowledge of Māori language and culture to create a translation that reflects the essence of Digital Humanities. 'Ngā' is a prefix meaning 'the' or 'those', 'Tikanga' means 'practices' or 'customs', 'Whenua' means 'land' or 'earth', but in this context, I've used it to convey the idea of digital space, and 'Matihiko' is derived from 'mātai' meaning 'to investigate' or 'to know'. This translation captures the intersection of traditional humanistic inquiry with digital technologies."
