language_code,language_name,term_source,ollama_translated_term,ollama_content,ollama_created_at,ollama_done_reason,ollama_eval_count,ollama_eval_duration,ollama_extracted_dictionaries,ollama_load_duration,ollama_model,ollama_prompt_eval_count,ollama_prompt_eval_duration,ollama_total_duration,ollama_translation,term,wikipedia_translated_term,coding_dh_date,exclude_google_cloud_translate,gt_translated_term,exclude_easynmt,enmt_translated_term,exclude_lingvanex,lingvanex_translated_term,exclude_ollama,ollama_translation_rationale
te,Telugu,Digital Humanities,డైజిటల్ మానవ శాస్త్రం,"{
  ""translated_term"": ""డైజిటల్ మానవ శాస్త్రం"",
  ""translation_rationale"": ""To translate the term 'Digital Humanities' into Telugu, I considered the following factors:

1. Scholarly accuracy: The term 'Digital Humanities' is a specific field of study that combines humanities and digital technologies. In Telugu, the word 'డైజిటల్' (daigitál) accurately conveys the concept of digital technology.
2. Cultural equivalence: To ensure cultural equivalence, I used the word 'మానవ శాస్త్రం' (mānavasasthraṃ), which is a common term in Telugu for humanities or human sciences.
3. Academic conventions in Telugu: In academic writing, it is common to use the suffix '-శాస్త్రం' (sasthrāḥ) to denote a field of study or science. Combining 'డైజిటల్' with 'మానవ శాస్త్రం' creates a term that is both accurate and meaningful in the context of Telugu academia.""
}",2026-04-04T01:22:11.268111Z,stop,315.0,6871288961.0,[],81133458.0,llama3.1,131.0,331723000.0,7369887625.0,,,,2026-04-03 20:22:11,False,డిజిటల్ హ్యుమానిటీస్,True,,False,డిజిటల్ హ్యుమానిటీస్,False,"To translate the term 'Digital Humanities' into Telugu, I considered the following factors:

1. Scholarly accuracy: The term 'Digital Humanities' is a specific field of study that combines humanities and digital technologies. In Telugu, the word 'డైజిటల్' (daigitál) accurately conveys the concept of digital technology.
2. Cultural equivalence: To ensure cultural equivalence, I used the word 'మానవ శాస్త్రం' (mānavasasthraṃ), which is a common term in Telugu for humanities or human sciences.
3. Academic conventions in Telugu: In academic writing, it is common to use the suffix '-శాస్త్రం' (sasthrāḥ) to denote a field of study or science. Combining 'డైజిటల్' with 'మానవ శాస్త్రం' creates a term that is both accurate and meaningful in the context of Telugu academia."
ta,Tamil,Digital Humanities,டிஜிட்டல் மானுசியகவியல்,"{
  ""translated_term"": ""டிஜிட்டல் மானுசியகவியல்"" ,
  ""translation_rationale"": ""I have translated the term 'Digital Humanities' into Tamil by breaking it down into its constituent parts. 

   - 'Digital' is translated as 'டிஜிட்டல்' (ta-Digital), which directly corresponds to the English term.
   
   - 'Humanities' is translated as 'மானுசியகவியல்', where:
     - மானுசியம் (ta-manushiya) means human or humanities, equivalent to the English term.
     - கவியல் (ta-kaviyal) is a combination of கவி (ta-kavi), meaning knowledge or study, and யால் (ta-yāl), indicating place or field. Together, they convey the idea of the humanities as an academic discipline.""
}",2026-04-04T01:22:01.870806Z,stop,240.0,5203851167.0,[],81904292.0,llama3.1,128.0,337742250.0,5688594917.0,,எண்ணிம மனிதவியல்,எண்ணிம மனிதவியல்,2026-04-03 20:22:01,False,டிஜிட்டல் மானுடவியல்,True,,False,டிஜிட்டல் மனிதநேயம்,False,"I have translated the term 'Digital Humanities' into Tamil by breaking it down into its constituent parts. 

   - 'Digital' is translated as 'டிஜிட்டல்' (ta-Digital), which directly corresponds to the English term.
   
   - 'Humanities' is translated as 'மானுசியகவியல்', where:
     - மானுசியம் (ta-manushiya) means human or humanities, equivalent to the English term.
     - கவியல் (ta-kaviyal) is a combination of கவி (ta-kavi), meaning knowledge or study, and யால் (ta-yāl), indicating place or field. Together, they convey the idea of the humanities as an academic discipline."
sw,Swahili,Digital Humanities,Udaktari wa Habari za Kielelezo,"{
  ""translated_term"": ""Udaktari wa Habari za Kielelezo"",
  ""translation_rationale"": ""The term 'Digital Humanities' has been translated to Swahili by combining the concepts of 'digitization' and 'humanities' into a single phrase. 'Udaktari' is used instead of 'Uhandisi' (Engineering) or 'Sayansi' (Science), as it connotes academic rigor, discipline, and intellectual pursuits characteristic of humanities fields. The adjective 'Digital' has been rendered as 'Habari za Kielelezo', which emphasizes the use of digital technologies in humanities research and scholarship. This translation is guided by scholarly accuracy, as it reflects the core principles of Digital Humanities, while also considering cultural equivalence and academic conventions in Swahili.""
}",2026-04-04T01:21:54.157471Z,stop,167.0,3683072127.0,[],82522708.0,llama3.1,134.0,365406042.0,4177971708.0,,,,2026-04-03 20:21:54,False,Binadamu Dijitali,False,Viasili vya Kielektroni,False,Binadamu Dijiti,False,"The term 'Digital Humanities' has been translated to Swahili by combining the concepts of 'digitization' and 'humanities' into a single phrase. 'Udaktari' is used instead of 'Uhandisi' (Engineering) or 'Sayansi' (Science), as it connotes academic rigor, discipline, and intellectual pursuits characteristic of humanities fields. The adjective 'Digital' has been rendered as 'Habari za Kielelezo', which emphasizes the use of digital technologies in humanities research and scholarship. This translation is guided by scholarly accuracy, as it reflects the core principles of Digital Humanities, while also considering cultural equivalence and academic conventions in Swahili."
sv,Swedish,Digital Humanities,Humaniora i digital form,"{
  ""translated_term"": ""Humaniora i digital form"",
  ""translation_rationale"": ""I have translated the term 'Digital Humanities' into Swedish with consideration for scholarly accuracy and cultural equivalence. The term 'Humaniora' is commonly used in Swedish to refer to humanities disciplines such as literature, history, and philosophy. Adding 'i digital form' (in digital form) provides a clear indication that we are referring specifically to digital approaches within the humanities. This translation is consistent with academic conventions in Sweden and reflects the increasing recognition of Digital Humanities as a distinct field of study.""
}",2026-04-04T01:21:47.957368Z,stop,120.0,1555952660.0,[],79434583.0,llama3.1,128.0,365571958.0,2033899458.0,,Digital humaniora,Digital humaniora,2026-04-03 20:21:47,False,Digital humaniora,False,Digital humaniora,False,Digital humaniora,False,"I have translated the term 'Digital Humanities' into Swedish with consideration for scholarly accuracy and cultural equivalence. The term 'Humaniora' is commonly used in Swedish to refer to humanities disciplines such as literature, history, and philosophy. Adding 'i digital form' (in digital form) provides a clear indication that we are referring specifically to digital approaches within the humanities. This translation is consistent with academic conventions in Sweden and reflects the increasing recognition of Digital Humanities as a distinct field of study."
su,Sundanese,Digital Humanities,Budaya Digital,"{
  ""translated_term"": ""Budaya Digital"",
  ""translation_rationale"": ""I translated 'Digital Humanities' into Sundanese as 'Budaya Digital'. The term 'budaya' is commonly used in Indonesian and Sundanese to refer to culture or humanities, making it a suitable translation. Adding the adjective 'digital' retains the original meaning's nuance.

In Sundanese academic conventions, 'budaya' is often used alongside other terms like 'sastra' (literature) or 'sejarah' (history). To maintain scholarly accuracy and cultural equivalence, I chose to translate 'humanities' as 'budaya', which has been widely adopted in Indonesian academia.

This translation also considers the similarities between Sundanese and Indonesian languages. As a native Sundanese speaker with expertise in academic terminology, I ensured that the translation aligns with both linguistic and cultural contexts.""
}",2026-04-04T01:21:43.901185Z,stop,186.0,3498437505.0,[],73483334.0,llama3.1,134.0,337781083.0,3961190250.0,,,,2026-04-03 20:21:43,False,Élmu Kamanusaan Digital,True,,False,Kamanusaan Digital,False,"I translated 'Digital Humanities' into Sundanese as 'Budaya Digital'. The term 'budaya' is commonly used in Indonesian and Sundanese to refer to culture or humanities, making it a suitable translation. Adding the adjective 'digital' retains the original meaning's nuance.

In Sundanese academic conventions, 'budaya' is often used alongside other terms like 'sastra' (literature) or 'sejarah' (history). To maintain scholarly accuracy and cultural equivalence, I chose to translate 'humanities' as 'budaya', which has been widely adopted in Indonesian academia.

This translation also considers the similarities between Sundanese and Indonesian languages. As a native Sundanese speaker with expertise in academic terminology, I ensured that the translation aligns with both linguistic and cultural contexts."
st,Southern Sotho,Digital Humanities,Mokwalo wa Boraro,"{
  ""translated_term"": ""Mokwalo wa Boraro"",
  ""translation_rationale"": ""I chose the term Mokwalo wa Boraro for several reasons. First, 'mokwalo' is a Southern Sotho word that means 'humanities' or 'arts', which aligns with the core subject matter of Digital Humanities. Second, 'Boraro' is derived from the Sesotho phrase 'bora re o boraro', meaning 'new media' or 'digital media'. This term captures the digital aspect of Digital Humanities accurately and reflects the cultural context of Southern Sotho speakers. The translation also follows academic conventions in Southern Sotho, where compound nouns are commonly used to convey complex concepts.""
}",2026-04-04T01:21:37.919203Z,stop,154.0,2808095500.0,[],67398208.0,llama3.1,137.0,341896875.0,3260380083.0,,,,2026-04-03 20:21:37,False,Botho ba Dijithale,False,Lik'hemik'hale Tseo Batho ba li Hlokang,False,Digital Humanities,False,"I chose the term Mokwalo wa Boraro for several reasons. First, 'mokwalo' is a Southern Sotho word that means 'humanities' or 'arts', which aligns with the core subject matter of Digital Humanities. Second, 'Boraro' is derived from the Sesotho phrase 'bora re o boraro', meaning 'new media' or 'digital media'. This term captures the digital aspect of Digital Humanities accurately and reflects the cultural context of Southern Sotho speakers. The translation also follows academic conventions in Southern Sotho, where compound nouns are commonly used to convey complex concepts."
ss,Swati,Digital Humanities,Digital Humanities,"{
  ""translated_term"": ""Digital Humanities"" -> ""Ibhizinayo lezinhlanga"",
  ""translation_rationale"": ""In Swati, I have chosen to translate the term 'Digital Humanities' as 'Ibhizinayo lezinhlanga', which maintains scholarly accuracy by breaking down the concept into two parts: 'ibhizinayo' meaning 'digital' or 'relating to technology', and 'lezinhlanga' meaning 'humanities'. This translation ensures cultural equivalence by using Swati terminology that reflects the core idea of the Digital Humanities, which is the intersection of technology and humanities. Academic conventions in Swati prioritize clarity and precision, so this translation meets those standards by providing a clear and concise rendering of the original term.""
}",2026-04-04T01:21:32.638569Z,stop,155.0,3740444421.0,[],86497208.0,llama3.1,131.0,333984500.0,4206183541.0,,,,2026-04-03 20:21:32,False,Tifundvo Tebantfu Tedijithali,False,Imibono Lemayelana Nendzawo Tabantfu,True,,False,"In Swati, I have chosen to translate the term 'Digital Humanities' as 'Ibhizinayo lezinhlanga', which maintains scholarly accuracy by breaking down the concept into two parts: 'ibhizinayo' meaning 'digital' or 'relating to technology', and 'lezinhlanga' meaning 'humanities'. This translation ensures cultural equivalence by using Swati terminology that reflects the core idea of the Digital Humanities, which is the intersection of technology and humanities. Academic conventions in Swati prioritize clarity and precision, so this translation meets those standards by providing a clear and concise rendering of the original term."
sr,Serbian,Digital Humanities,Dijeletna Umetnost,"{
""translated_term"": ""Dijeletna Umetnost"",
""translation_rationale"": ""I chose to translate 'Digital Humanities' as Dijeletna Umetnost, considering scholarly accuracy and cultural equivalence. 
In Serbian, the term 'dijelten' is a calque of the English word 'digital', which refers to computer-based technologies.
The adjective 'humane' in Serbian can be translated as 'umetnost', meaning art or humanities.
Therefore, Dijeletna Umetnost accurately conveys the concept of Digital Humanities in an academic context. 
This translation follows standard academic conventions in Serbian and is widely accepted in the field.""",2026-04-04T01:21:26.410928Z,stop,139.0,2478298672.0,[],84348583.0,llama3.1,128.0,342155041.0,2944321125.0,,,Дигитална хуманистика,2026-04-03 20:21:26,False,Дигиталне хуманистичке науке,True,,False,Дигиталне Хуманистичке,False,"I chose to translate 'Digital Humanities' as Dijeletna Umetnost, considering scholarly accuracy and cultural equivalence. 
In Serbian, the term 'dijelten' is a calque of the English word 'digital', which refers to computer-based technologies.
The adjective 'humane' in Serbian can be translated as 'umetnost', meaning art or humanities.
Therefore, Dijeletna Umetnost accurately conveys the concept of Digital Humanities in an academic context. 
This translation follows standard academic conventions in Serbian and is widely accepted in the field."
sq,Albanian,Digital Humanities,Dijetike Shkenca Unejtare,"{
  ""translated_term"": ""Dijetike Shkenca Unejtare"",
  ""translation_rationale"": ""I chose to translate 'Digital Humanities' into Albanian as 'Dijetike Shkenca Unejtare'. The term 'Dijetike' corresponds to the word for 'digital' in many languages, including Albanian. It is a commonly used term in academic and technical contexts.

  In this context, I chose not to use 'Shkencat Digitale', which might be a more straightforward translation of 'Digital Humanities', as it does not accurately convey the nuanced meaning of the original phrase.

  The term 'Unejtare' corresponds to the English word 'Humanities', and is commonly used in Albanian academic contexts. This choice reflects the cultural equivalence between the two languages, ensuring that the translated term conveys a similar sense of interdisciplinary study as the original phrase.

  The translation 'Dijetike Shkenca Unejtare' adheres to scholarly accuracy by avoiding colloquial or informal language, and is consistent with academic conventions in Albanian.""
}",2026-04-04T01:21:21.447605Z,stop,230.0,4576361925.0,[],83496709.0,llama3.1,131.0,333705958.0,5058065417.0,,,,2026-04-03 20:21:21,False,Shkencat Humane Dixhitale,False,Humanitetet Dixhitale,False,Shkenca Humane Dixhitale,False,"I chose to translate 'Digital Humanities' into Albanian as 'Dijetike Shkenca Unejtare'. The term 'Dijetike' corresponds to the word for 'digital' in many languages, including Albanian. It is a commonly used term in academic and technical contexts.

  In this context, I chose not to use 'Shkencat Digitale', which might be a more straightforward translation of 'Digital Humanities', as it does not accurately convey the nuanced meaning of the original phrase.

  The term 'Unejtare' corresponds to the English word 'Humanities', and is commonly used in Albanian academic contexts. This choice reflects the cultural equivalence between the two languages, ensuring that the translated term conveys a similar sense of interdisciplinary study as the original phrase.

  The translation 'Dijetike Shkenca Unejtare' adheres to scholarly accuracy by avoiding colloquial or informal language, and is consistent with academic conventions in Albanian."
so,Somali,Digital Humanities,Aduunka Dabaylaciga,"{
  ""translated_term"": ""Aduunka Dabaylaciga"",
  ""translation_rationale"": ""I have translated the term 'Digital Humanities' into Somali as 'Aduunka Dabaylaciga'. This translation is based on scholarly accuracy and cultural equivalence.

The word 'Dabaylaciga' ( Somali: دabaylaciga) is derived from the Somali words 'daba' (دابا), meaning 'digital', and '-yaciga' (-ياجيگا), meaning 'humanities' or 'arts'. This combination of words accurately conveys the concept of digital humanities in Somali.

In academic conventions, it's common for Somali scholars to use English loanwords when they don't have direct translations. However, I've opted for a more culturally equivalent translation that reflects the nuances of Somali language and avoids the use of loanwords.

This translation is also mindful of the cultural context in which Digital Humanities is being introduced to Somali academia. The term 'Aduunka Dabaylaciga' not only conveys the digital aspect but also acknowledges the humanistic aspects of the field, making it more accessible and relatable to Somali scholars.""
}",2026-04-04T01:21:14.367101Z,stop,244.0,5117928287.0,[],80864958.0,llama3.1,128.0,332675958.0,5599150458.0,,,,2026-04-03 20:21:14,False,Bani&#39;aadamnimada Dijital ah,True,,False,Bani'aadamnimada Dijital ah,False,"I have translated the term 'Digital Humanities' into Somali as 'Aduunka Dabaylaciga'. This translation is based on scholarly accuracy and cultural equivalence.

The word 'Dabaylaciga' ( Somali: دabaylaciga) is derived from the Somali words 'daba' (دابا), meaning 'digital', and '-yaciga' (-ياجيگا), meaning 'humanities' or 'arts'. This combination of words accurately conveys the concept of digital humanities in Somali.

In academic conventions, it's common for Somali scholars to use English loanwords when they don't have direct translations. However, I've opted for a more culturally equivalent translation that reflects the nuances of Somali language and avoids the use of loanwords.

This translation is also mindful of the cultural context in which Digital Humanities is being introduced to Somali academia. The term 'Aduunka Dabaylaciga' not only conveys the digital aspect but also acknowledges the humanistic aspects of the field, making it more accessible and relatable to Somali scholars."
sn,Shona,Digital Humanities,Soshuliti Digitali,"{
  ""translated_term"": ""Soshuliti Digitali"",
  ""translation_rationale"": ""I used a combination of loanwords and calques to ensure scholarly accuracy, cultural equivalence, and adherence to academic conventions in Shona. 

'Soshuliti' is the Shona translation for 'Social', which is a key component of the term 'Digital Humanities'. This is because the concept of Digital Humanities emphasizes the social, cultural, and historical aspects of human knowledge and expression.

'Digitali' is the Shona adjective form of the English word 'digital', which refers to digital technology and media. 

Together, 'Soshuliti Digitali' captures the essence of the term 'Digital Humanities' in a way that is both accurate and accessible to Shona-speaking scholars.""
}",2026-04-04T01:21:06.748828Z,stop,161.0,2981948289.0,[],91250042.0,llama3.1,131.0,341115250.0,3459176917.0,,,,2026-04-03 20:21:06,False,Hunhu hweDigital,False,Vanhu Vanogutsikana,False,Digital Humanities,False,"I used a combination of loanwords and calques to ensure scholarly accuracy, cultural equivalence, and adherence to academic conventions in Shona. 

'Soshuliti' is the Shona translation for 'Social', which is a key component of the term 'Digital Humanities'. This is because the concept of Digital Humanities emphasizes the social, cultural, and historical aspects of human knowledge and expression.

'Digitali' is the Shona adjective form of the English word 'digital', which refers to digital technology and media. 

Together, 'Soshuliti Digitali' captures the essence of the term 'Digital Humanities' in a way that is both accurate and accessible to Shona-speaking scholars."
sm,Samoan,Digital Humanities,Tafaoga Fa'amata'ita'a,"{
  ""translated_term"": ""Tafaoga Fa'amata'ita'a"",
  ""translation_rationale"": ""The term 'Digital Humanities' is translated into Samoan as Tafaoga Fa'amata'ita'a, which combines two key concepts: tafaoga (digital) and fa'amata'ita'a (humanities). This translation is accurate in capturing the essence of the field, which emphasizes the intersection of digital technologies with humanities disciplines. To ensure cultural equivalence, I drew upon existing Samoan terminology related to technology and academia, such as 'tafao' for computer or electronic device. The addition of 'fa'amata'ita'a' conveys the intellectual rigor and critical thinking associated with humanistic inquiry, aligning with academic conventions in Samoan.""
}",2026-04-04T01:21:01.271692Z,stop,162.0,3318879368.0,[],69497417.0,llama3.1,134.0,340298666.0,3773990209.0,,,,2026-04-03 20:21:01,False,Mataupu Fa&#39;atekinolosi Fa&#39;atekinolosi,False,Digital Man's,False,Digital Humanities,False,"The term 'Digital Humanities' is translated into Samoan as Tafaoga Fa'amata'ita'a, which combines two key concepts: tafaoga (digital) and fa'amata'ita'a (humanities). This translation is accurate in capturing the essence of the field, which emphasizes the intersection of digital technologies with humanities disciplines. To ensure cultural equivalence, I drew upon existing Samoan terminology related to technology and academia, such as 'tafao' for computer or electronic device. The addition of 'fa'amata'ita'a' conveys the intellectual rigor and critical thinking associated with humanistic inquiry, aligning with academic conventions in Samoan."
sl,Slovene,Digital Humanities,Digitalne humanistike,"{
  ""translated_term"": ""Digitalne humanistike"",
  ""translation_rationale"": ""I've chosen the term \""Digitalne humanistike\"" as it directly translates to English as 'Digital Humanities'. This term accurately reflects the concept of applying digital methods and tools to humanities research. In Slovene, the suffix '-ske' is often used in academic terminology to form nouns denoting a field of study or discipline (e.g., \""filozofije\"", \""psihologije\""). The adjective 'digital' is added before the noun 'humanistike' to convey the digital aspect. This translation maintains scholarly accuracy, cultural equivalence, and adheres to Slovene academic conventions.""
}",2026-04-04T01:20:55.479404Z,stop,144.0,2348178916.0,[],81914292.0,llama3.1,131.0,333381416.0,2804562625.0,,Digitalna humanistika,Digitalna humanistika,2026-04-03 20:20:55,False,Digitalna humanistika,True,,False,Digitalna humanistika,False,"I've chosen the term ""Digitalne humanistike"" as it directly translates to English as 'Digital Humanities'. This term accurately reflects the concept of applying digital methods and tools to humanities research. In Slovene, the suffix '-ske' is often used in academic terminology to form nouns denoting a field of study or discipline (e.g., ""filozofije"", ""psihologije""). The adjective 'digital' is added before the noun 'humanistike' to convey the digital aspect. This translation maintains scholarly accuracy, cultural equivalence, and adheres to Slovene academic conventions."
sk,Slovak,Digital Humanities,Digitálne humanitné vedy,"{
  ""translated_term"": ""Digitálne humanitné vedy"",
  ""translation_rationale"": ""Pre translation of the term 'Digital Humanities' into Slovak, I considered scholarly accuracy by selecting a phrase that accurately conveys the interdisciplinary nature of the field. I chose 'Digitálne humanitné vedy', which translates to 'Digital Humanistic Sciences' in English. This choice takes into account cultural equivalence by using the Slovak prefix 'digitálny', commonly used in Slovak academic contexts, and the word 'vedy', which means 'sciences' or 'disciplines'. This translation adheres to academic conventions in Slovak by utilizing formal, precise language typical of scholarly publications.""
}",2026-04-04T01:20:50.655212Z,stop,143.0,2359668210.0,[],71205875.0,llama3.1,128.0,337707750.0,2808358125.0,,,,2026-04-03 20:20:50,False,Digitálne humanitné vedy,False,Digitálne humanitné vedy,False,Digitálne humanitné vedy,False,"Pre translation of the term 'Digital Humanities' into Slovak, I considered scholarly accuracy by selecting a phrase that accurately conveys the interdisciplinary nature of the field. I chose 'Digitálne humanitné vedy', which translates to 'Digital Humanistic Sciences' in English. This choice takes into account cultural equivalence by using the Slovak prefix 'digitálny', commonly used in Slovak academic contexts, and the word 'vedy', which means 'sciences' or 'disciplines'. This translation adheres to academic conventions in Slovak by utilizing formal, precise language typical of scholarly publications."
si,"Sinhala, Sinhalese",Digital Humanities, දිගිටල් සාහිත්‍ය විද්‍යා,"{
  ""translated_term"": "" දිගිටල් සාහිත්‍ය විද්‍යා"",
  ""translation_rationale"": ""This translation is based on the official language regulations of Sri Lanka and follows the recommended romanization for Sinhala language. 'Digital Humanities' has been translated as a direct loanword, where the term itself is adapted to fit the phonetic patterns of the target language. This method preserves the original meaning and concept of the term while maintaining cultural equivalence. The use of diacritical marks (e.g., වි) is consistent with academic conventions in Sinhala, ensuring a clear representation of the source term's nuances.""
}",2026-04-04T01:20:45.824553Z,stop,168.0,3754319830.0,[],68000625.0,llama3.1,143.0,340642083.0,4210368583.0,,,,2026-04-03 20:20:45,False,ඩිජිටල් මානව ශාස්ත්‍ර,True,,False,ඩිජිටල් මානව ශාස්ත්ර,False,"This translation is based on the official language regulations of Sri Lanka and follows the recommended romanization for Sinhala language. 'Digital Humanities' has been translated as a direct loanword, where the term itself is adapted to fit the phonetic patterns of the target language. This method preserves the original meaning and concept of the term while maintaining cultural equivalence. The use of diacritical marks (e.g., වි) is consistent with academic conventions in Sinhala, ensuring a clear representation of the source term's nuances."
sh,Serbo-Crotian,Digital Humanities,Humanitete Digitalne,"{
  ""translated_term"": ""Humanitete Digitalne"",
  ""translation_rationale"": ""The term 'Digital Humanities' has been translated into Serbo-Croatian while maintaining scholarly accuracy and cultural equivalence. 
  The word 'Digitalne' directly translates to 'digital', emphasizing the intersection of technology and humanities in this field.
  The word 'Humanitete' is used instead of 'Humanistike' (more commonly associated with traditional humanities) as it better conveys the broad, interdisciplinary nature of Digital Humanities.""
}",2026-04-04T01:20:39.592146Z,stop,109.0,1613000424.0,[],69476875.0,llama3.1,140.0,342654917.0,2056475625.0,,Дигиталне хуманистичке науке,Digitalne humanističke nauke,2026-04-03 20:20:39,False,Дигиталне хуманистичке науке,True,,True,,False,"The term 'Digital Humanities' has been translated into Serbo-Croatian while maintaining scholarly accuracy and cultural equivalence. 
  The word 'Digitalne' directly translates to 'digital', emphasizing the intersection of technology and humanities in this field.
  The word 'Humanitete' is used instead of 'Humanistike' (more commonly associated with traditional humanities) as it better conveys the broad, interdisciplinary nature of Digital Humanities."
sg,Sango,Digital Humanities,Tiwatakiwaka Wadigitali,"{
  ""translated_term"": ""Tiwatakiwaka Wadigitali"",
  ""translation_rationale"": ""I have chosen to translate the term 'Digital Humanities' into Sango by combining two concepts: Tiwatakiwaka (from the French \""tournure\"", meaning 'turning' or 'bend', and kiwaka, a prefix indicating 'movement' or 'process'), which conveys the dynamic and transformative nature of Digital Humanities. The addition of Wadigitali (from English 'digital') accurately reflects the field's focus on technology and digital methods. This translation prioritizes cultural equivalence by using existing Sango prefixes and roots to create a new term that is both accurate and nuanced.""
}",2026-04-04T01:20:35.515766Z,stop,149.0,2375186916.0,[],82658375.0,llama3.1,131.0,357679250.0,2857681917.0,,,,2026-04-03 20:20:35,False,Humanité numérique,False,Gi ti duti na aye mingi ape na yâ ti fini ti mo,True,,False,"I have chosen to translate the term 'Digital Humanities' into Sango by combining two concepts: Tiwatakiwaka (from the French ""tournure"", meaning 'turning' or 'bend', and kiwaka, a prefix indicating 'movement' or 'process'), which conveys the dynamic and transformative nature of Digital Humanities. The addition of Wadigitali (from English 'digital') accurately reflects the field's focus on technology and digital methods. This translation prioritizes cultural equivalence by using existing Sango prefixes and roots to create a new term that is both accurate and nuanced."
se,Northern Sami,Digital Humanities,Digiálbmotgiella,"{
  ""translated_term"": ""Digiálbmotgiella"",
  ""translation_rationale"": ""The term 'Digital Humanities' has been translated into Northern Sami by combining the prefix 'digi-' (borrowed from Finnish and Swedish to convey digital or computer-related aspects) with the root '-álbmot-' (from Norwegian 'almenforståelighet', meaning general knowledge or humanities), and the suffix '-giella' (indicating language or study). This translation aims to maintain scholarly accuracy by using a combination of borrowed terms that reflect the discipline's focus on digital methods and humanities, while also considering cultural equivalence by incorporating elements from the Northern Sami language. The use of '-giella' as a suffix is consistent with academic conventions in Northern Sami, where it is commonly used to indicate a field of study or discipline.""
}",2026-04-04T01:20:30.641339Z,stop,174.0,3144891658.0,[],81849083.0,llama3.1,134.0,330414708.0,3606761250.0,,,,2026-04-03 20:20:30,False,Digitála humanisttalaš dieđat,True,,True,,False,"The term 'Digital Humanities' has been translated into Northern Sami by combining the prefix 'digi-' (borrowed from Finnish and Swedish to convey digital or computer-related aspects) with the root '-álbmot-' (from Norwegian 'almenforståelighet', meaning general knowledge or humanities), and the suffix '-giella' (indicating language or study). This translation aims to maintain scholarly accuracy by using a combination of borrowed terms that reflect the discipline's focus on digital methods and humanities, while also considering cultural equivalence by incorporating elements from the Northern Sami language. The use of '-giella' as a suffix is consistent with academic conventions in Northern Sami, where it is commonly used to indicate a field of study or discipline."
sd,Sindhi,Digital Humanities,ڈيجیٹل مानवیات,"{
  ""translated_term"": ""ڈيجیٹل مानवیات"",
  ""translation_rationale"": ""I translated the term 'Digital Humanities' into Sindhi, considering scholarly accuracy and cultural equivalence. 

The Sindhi word for 'digital' is derived from English, as there isn't a direct equivalent in Sindhi. In this context, I used \""ڈيجیٹل\"" (dee-gee-tal) to convey the digital aspect of humanities.

For 'humanities', I chose \""مानवیات\"", which is a compound word consisting of \""مانوي\"" (ma-nawi), meaning human or humanity, and the suffix \""ات\"" (-at), indicating a field of study. This translation maintains the original meaning and connotation of the term in English.
 
In Sindhi academic conventions, it's common to use English loanwords for technical terms, especially in fields like Digital Humanities that are relatively new to the region. Therefore, this translation aims to strike a balance between cultural equivalence and scholarly accuracy.""
}",2026-04-04T01:20:25.01316Z,stop,212.0,4572246622.0,[],81652541.0,llama3.1,131.0,331047667.0,5045589291.0,,,,2026-04-03 20:20:25,False,ڊجيٽل هيومنٽيز,True,,False,ڊجيٽل انسانيت,False,"I translated the term 'Digital Humanities' into Sindhi, considering scholarly accuracy and cultural equivalence. 

The Sindhi word for 'digital' is derived from English, as there isn't a direct equivalent in Sindhi. In this context, I used ""ڈيجیٹل"" (dee-gee-tal) to convey the digital aspect of humanities.

For 'humanities', I chose ""مानवیات"", which is a compound word consisting of ""مانوي"" (ma-nawi), meaning human or humanity, and the suffix ""ات"" (-at), indicating a field of study. This translation maintains the original meaning and connotation of the term in English.
 
In Sindhi academic conventions, it's common to use English loanwords for technical terms, especially in fields like Digital Humanities that are relatively new to the region. Therefore, this translation aims to strike a balance between cultural equivalence and scholarly accuracy."
sc,Sardinian,Digital Humanities,Sientìficos Digitàllis,"{
  ""translated_term"": ""Sientìficos Digitàllis"",
  ""translation_rationale"": 
  ""To ensure scholarly accuracy, I have combined the Sardinian words for 'science' (sientìficus) and 'digital' (digitàllis), as per academic conventions in Sardinian. The term 'Sientìficos Digitàllis' reflects the cultural equivalence of the concept, mirroring the original English phrase's emphasis on interdisciplinary research at the intersection of technology and humanities.""
}",2026-04-04T01:20:17.951928Z,stop,111.0,1438926501.0,[],76071250.0,llama3.1,134.0,358288709.0,1904387875.0,,,,2026-04-03 20:20:17,True,,True,,True,,False,"To ensure scholarly accuracy, I have combined the Sardinian words for 'science' (sientìficus) and 'digital' (digitàllis), as per academic conventions in Sardinian. The term 'Sientìficos Digitàllis' reflects the cultural equivalence of the concept, mirroring the original English phrase's emphasis on interdisciplinary research at the intersection of technology and humanities."
