language_code,language_name,term_source,ollama_translated_term,ollama_content,ollama_created_at,ollama_done_reason,ollama_eval_count,ollama_eval_duration,ollama_extracted_dictionaries,ollama_load_duration,ollama_model,ollama_prompt_eval_count,ollama_prompt_eval_duration,ollama_total_duration,ollama_translation,term,wikipedia_translated_term,coding_dh_date,exclude_google_cloud_translate,gt_translated_term,exclude_easynmt,enmt_translated_term,exclude_lingvanex,lingvanex_translated_term,exclude_ollama,ollama_translation_rationale
so,Somali,Digital Humanities,Digiiliska Aduunka,"{
  ""translated_term"": ""Digiiliska Aduunka"",
  ""translation_rationale"": ""I translated 'Digital Humanities' as 'Digiiliska Aduunka' to preserve the technical precision and disciplinary significance of the term. I combined the Somali word for 'digital', 'digiil' (which is derived from English 'digital'), with the phrase 'Aduunka', which means 'humanities' or 'arts'. This translation accurately conveys the concept of using digital tools and methods in the study and analysis of humanities disciplines.""
}",2026-04-04T02:29:47.846889Z,stop,118.0,1505543503.0,[],77048625.0,llama3.1,130.0,454274375.0,2068815792.0,,,,2026-04-03 21:29:47,False,Bani&#39;aadamnimada Dijital ah,True,,False,Bani'aadamnimada Dijital ah,False,"I translated 'Digital Humanities' as 'Digiiliska Aduunka' to preserve the technical precision and disciplinary significance of the term. I combined the Somali word for 'digital', 'digiil' (which is derived from English 'digital'), with the phrase 'Aduunka', which means 'humanities' or 'arts'. This translation accurately conveys the concept of using digital tools and methods in the study and analysis of humanities disciplines."
sn,Shona,Digital Humanities,Mambo ya Digital,"{
  ""translated_term"": ""Mambo ya Digital"",
  ""translation_rationale"": ""In Shona, the word 'mambo' is often used to translate English terms related to academia or scholarly fields. It roughly translates to 'discipline' or 'field of study', making it a suitable choice for this context. The addition of 'digital' before it, clearly indicates that this field is focused on digital aspects and methods.""
}",2026-04-04T02:29:43.751908Z,stop,91.0,1167185368.0,[],84323500.0,llama3.1,132.0,384881584.0,1662023958.0,,,,2026-04-03 21:29:43,False,Hunhu hweDigital,False,Vanhu Vanogutsikana,False,Digital Humanities,False,"In Shona, the word 'mambo' is often used to translate English terms related to academia or scholarly fields. It roughly translates to 'discipline' or 'field of study', making it a suitable choice for this context. The addition of 'digital' before it, clearly indicates that this field is focused on digital aspects and methods."
sm,Samoan,Digital Humanities,Ua le mafutaga o le faasaienataga digital,"{
  ""translated_term"": ""Ua le mafutaga o le faasaienataga digital"",
  ""translation_rationale"": ""I translated 'Digital Humanities' as \""Ua le mafutaga o le faasaienataga digital\"" because:
   - 'Ua le mafutaga' is a Sāmoan term for 'field of study' or 'academic discipline', which accurately conveys the concept's technical precision.
   - 'faasaienataga' means 'humanities' in Samoan, preserving the disciplinary significance of the original term.
   - 'digital' was retained as is, given its widespread usage and recognition across languages.""
}",2026-04-04T02:29:40.064764Z,stop,147.0,1989992658.0,[],73368208.0,llama3.1,134.0,392351000.0,2497351333.0,,,,2026-04-03 21:29:40,False,Mataupu Fa&#39;atekinolosi Fa&#39;atekinolosi,False,Digital Man's,False,Digital Humanities,False,"I translated 'Digital Humanities' as ""Ua le mafutaga o le faasaienataga digital"" because:
   - 'Ua le mafutaga' is a Sāmoan term for 'field of study' or 'academic discipline', which accurately conveys the concept's technical precision.
   - 'faasaienataga' means 'humanities' in Samoan, preserving the disciplinary significance of the original term.
   - 'digital' was retained as is, given its widespread usage and recognition across languages."
sl,Slovene,Digital Humanities,Digitalne umetnosti,"{
  ""translated_term"": ""Digitalne umetnosti"",
  ""translation_rationale"": ""I chose 'digitalne' to convey the digital aspect of the field, as it is a widely used prefix in Slovene to describe things related to computers and technology. I followed it with 'umetnosti', which translates to 'arts' or 'humanities', accurately conveying the disciplinary significance of the term within an academic context.""
}",2026-04-04T02:29:35.549035Z,stop,89.0,1072238830.0,[],79595875.0,llama3.1,132.0,378665791.0,1556628084.0,,Digitalna humanistika,Digitalna humanistika,2026-04-03 21:29:35,False,Digitalna humanistika,True,,False,Digitalna humanistika,False,"I chose 'digitalne' to convey the digital aspect of the field, as it is a widely used prefix in Slovene to describe things related to computers and technology. I followed it with 'umetnosti', which translates to 'arts' or 'humanities', accurately conveying the disciplinary significance of the term within an academic context."
sk,Slovak,Digital Humanities,digitálne humanitné vedy,"{
  ""translated_term"": ""digitálne humanitné vedy"",
  ""translation_rationale"": ""I used the prefix \""digitálny\"", which is a direct loan from English and commonly used in Slovak to convey digital or computer-related concepts. The term \""humanitné vedy\"" corresponds to the English phrase 'humanities', implying social sciences, philosophy, and history fields. This combination accurately conveys the academic field's meaning.""
}",2026-04-04T02:29:31.965567Z,stop,93.0,1162602538.0,[],78906458.0,llama3.1,130.0,381188958.0,1649966833.0,,,,2026-04-03 21:29:31,False,Digitálne humanitné vedy,False,Digitálne humanitné vedy,False,Digitálne humanitné vedy,False,"I used the prefix ""digitálny"", which is a direct loan from English and commonly used in Slovak to convey digital or computer-related concepts. The term ""humanitné vedy"" corresponds to the English phrase 'humanities', implying social sciences, philosophy, and history fields. This combination accurately conveys the academic field's meaning."
si,"Sinhala, Sinhalese",Digital Humanities,පුරණ මානව විද්‍යා,"{
  ""translated_term"": ""පුරණ මානව විද්‍යා"",
  ""translation_rationale"": ""I have translated 'Digital Humanities' into Sinhala by breaking down the term into its constituent parts. 'Digital' is rendered as \""පුරණ\"" (puranna), which conveys the idea of digital or computer-based technology. 'Humanities' is translated as \""මානව විද්‍යා\"" (manava vidyā), emphasizing its focus on human culture, history, and social sciences.""
}",2026-04-04T02:29:28.292428Z,stop,151.0,1997099751.0,[],78466750.0,llama3.1,140.0,374641334.0,2493947916.0,,,,2026-04-03 21:29:28,False,ඩිජිටල් මානව ශාස්ත්‍ර,True,,False,ඩිජිටල් මානව ශාස්ත්ර,False,"I have translated 'Digital Humanities' into Sinhala by breaking down the term into its constituent parts. 'Digital' is rendered as ""පුරණ"" (puranna), which conveys the idea of digital or computer-based technology. 'Humanities' is translated as ""මානව විද්‍යා"" (manava vidyā), emphasizing its focus on human culture, history, and social sciences."
sh,Serbo-Crotian,Digital Humanities,Digitalne Umetnosti,"{
  ""translated_term"": ""Digitalne Umetnosti"",
  ""translation_rationale"": ""I used the word \""Digitalne\"" to convey the digital aspect, as it is a direct loanword from English. The word \""Umetnosti\"" translates to 'Humanities' or 'Arts', which accurately conveys the field's academic focus on humanities disciplines in a digital context.""
}",2026-04-04T02:29:23.774396Z,stop,81.0,974806415.0,[],74514750.0,llama3.1,138.0,381199667.0,1453810125.0,,Дигиталне хуманистичке науке,Digitalne humanističke nauke,2026-04-03 21:29:23,False,Дигиталне хуманистичке науке,True,,True,,False,"I used the word ""Digitalne"" to convey the digital aspect, as it is a direct loanword from English. The word ""Umetnosti"" translates to 'Humanities' or 'Arts', which accurately conveys the field's academic focus on humanities disciplines in a digital context."
sg,Sango,Digital Humanities,Tiwàpèsè Digitâli,"{
  ""translated_term"": ""Tiwàpèsè Digitâli"",
  ""translation_rationale"": ""Tiwàpèsè"" is the Sango word for ""humanities"", derived from ""tiva"" (human) and ""pésè"" (studies). Adding ""Digitâli"" to the beginning conveys the digital aspect, using the French loanword ""digitale"" which has been incorporated into the Sango language. This translation aims to preserve the technical precision and disciplinary significance of the original term while being faithful to the grammatical structure and vocabulary of the Sango language.
}",2026-04-04T02:29:20.294889Z,stop,127.0,1717917496.0,[],82088334.0,llama3.1,132.0,381945542.0,2217096334.0,,,,2026-04-03 21:29:20,False,Humanité numérique,False,Gi ti duti na aye mingi ape na yâ ti fini ti mo,True,,False,Tiwàpèsè
se,Northern Sami,Digital Humanities,Digitális árbores jáhki,"{
  ""translated_term"": ""Digitális árbores jáhki"",
  ""translation_rationale"": ""I've translated 'Digital Humanities' as 'Digitális árbores jáhki' (in Northern Sami, ISO code: se). 
    - 'Digitális' is used to convey the digital aspect of the field.
    - 'árbores' translates to 'humanities', emphasizing the study of human culture and expression.
    - 'jahki' means 'science' or 'field of study', indicating that Digital Humanities is a specific area of academic inquiry.""
}",2026-04-04T02:29:16.056102Z,stop,127.0,1662605374.0,[],81238625.0,llama3.1,134.0,378389833.0,2157054792.0,,,,2026-04-03 21:29:16,False,Digitála humanisttalaš dieđat,True,,True,,False,"I've translated 'Digital Humanities' as 'Digitális árbores jáhki' (in Northern Sami, ISO code: se). 
    - 'Digitális' is used to convey the digital aspect of the field.
    - 'árbores' translates to 'humanities', emphasizing the study of human culture and expression.
    - 'jahki' means 'science' or 'field of study', indicating that Digital Humanities is a specific area of academic inquiry."
sd,Sindhi,Digital Humanities,ڈيجيٹل مानवيات,"{
  ""translated_term"": ""ڈيجيٹل مानवيات"",
  ""translation_rationale"": ""I have chosen to translate 'Digital Humanities' into Sindhi as \""ڈيجيٹل مानवيات\"", where \""ڈيجيٹل\"" is derived from the Urdu word for digital, which is widely understood and used in Pakistani contexts. I have kept \""ماحوليات\"" (humanities) intact, as it directly translates to the field of study in Sindhi.""
}",2026-04-04T02:29:11.871886Z,stop,106.0,1358507832.0,[],91885000.0,llama3.1,132.0,412387916.0,1892447708.0,,,,2026-04-03 21:29:11,False,ڊجيٽل هيومنٽيز,True,,False,ڊجيٽل انسانيت,False,"I have chosen to translate 'Digital Humanities' into Sindhi as ""ڈيجيٹل مानवيات"", where ""ڈيجيٹل"" is derived from the Urdu word for digital, which is widely understood and used in Pakistani contexts. I have kept ""ماحوليات"" (humanities) intact, as it directly translates to the field of study in Sindhi."
sc,Sardinian,Digital Humanities,Istittorìas Digitàles,"{
  ""translated_term"": ""Istittorìas Digitàles"",
  ""translation_rationale"": 
    ""I chose to translate the term as 'Istittorìas' (from Italian 'istituzioni', referring to institutions and fields of study), followed by the adjective 'Digitàles', which directly conveys the digital aspect. This combination accurately represents the field's intersection of humanities and digital scholarship, while maintaining technical precision in an academic context.""
}",2026-04-04T02:29:07.959596Z,stop,100.0,1297314578.0,[],98909750.0,llama3.1,134.0,384733750.0,1809166625.0,,,,2026-04-03 21:29:07,True,,True,,True,,False,"I chose to translate the term as 'Istittorìas' (from Italian 'istituzioni', referring to institutions and fields of study), followed by the adjective 'Digitàles', which directly conveys the digital aspect. This combination accurately represents the field's intersection of humanities and digital scholarship, while maintaining technical precision in an academic context."
sa,Sanskrit (Saṁskṛta),Digital Humanities,Dīpavikātana,"{
  ""translated_term"": ""Dīpavikātana"",
  ""translation_rationale"": ""To translate 'Digital Humanities' into Sanskrit, I have chosen to break down the term into its constituent parts. 'Digital' is translated as 'dīpa', which means light or electronic in a broad sense, and also references the digital realm of computers and technology. 'Humanities' is translated as 'vikātana', which is derived from the root 'vika-', meaning to cultivate or attend to, and '-tana', indicating a field or domain. The combination of these two parts, therefore, accurately conveys the technical precision and disciplinary significance of the term in an academic context.""
}",2026-04-04T02:29:04.124765Z,stop,148.0,2072039964.0,[],87419334.0,llama3.1,149.0,413374334.0,2614109084.0,,,,2026-04-03 21:29:04,False,डिजिटल मानविकी,True,,True,,False,"To translate 'Digital Humanities' into Sanskrit, I have chosen to break down the term into its constituent parts. 'Digital' is translated as 'dīpa', which means light or electronic in a broad sense, and also references the digital realm of computers and technology. 'Humanities' is translated as 'vikātana', which is derived from the root 'vika-', meaning to cultivate or attend to, and '-tana', indicating a field or domain. The combination of these two parts, therefore, accurately conveys the technical precision and disciplinary significance of the term in an academic context."
rw,Kinyarwanda,Digital Humanities,Urukikizigaro rwa Stima za Digitali,"{
  ""translated_term"": ""Urukikizigaro rwa Stima za Digitali"",
  ""translation_rationale"": ""I translated 'Digital Humanities' to Kinyarwanda by using the adjective form of 'digital' (rukiki) and combining it with the noun for humanities (stima). The word 'rukikizigaro' is a loanword from English, but its meaning has been adapted to fit the local linguistic context. I chose this translation because it accurately conveys the technical precision and disciplinary significance of the term in an academic setting.""
}",2026-04-04T02:28:59.483237Z,stop,119.0,1588191706.0,[],70147708.0,llama3.1,138.0,395649375.0,2088534667.0,,,,2026-04-03 21:28:59,False,Ubuhanga mu by&#39;Ikoranabuhanga,False,Ubwoko bw'Abantu,False,Ubumuntu bwa Digital,False,"I translated 'Digital Humanities' to Kinyarwanda by using the adjective form of 'digital' (rukiki) and combining it with the noun for humanities (stima). The word 'rukikizigaro' is a loanword from English, but its meaning has been adapted to fit the local linguistic context. I chose this translation because it accurately conveys the technical precision and disciplinary significance of the term in an academic setting."
ru,Russian,Digital Humanities,Дискуссионный Искусственный,"{
  ""translated_term"": ""Дискуссионный Искусственный"",
  ""translation_rationale"": ""I chose \""Дискуссионный Искусственный\"" (Diskussionnyj Isskustvennij) because it accurately conveys the academic and interdisciplinary nature of Digital Humanities in Russian. However, a more widely used term in Russia is \""Искусственные Интеллект\"" or simply \""Искусство\"" (Isskustvo), which also encompasses digital humanities aspects. To maintain technical precision and disciplinary significance, I translated it as 'Дискуссионный Искусственный', emphasizing the discussion-based and humanistic focus of Digital Humanities.""
}",2026-04-04T02:28:55.373451Z,stop,141.0,1874548996.0,[],77344875.0,llama3.1,130.0,391241291.0,2383011250.0,,Цифровые гуманитарные науки,Цифровые гуманитарные науки,2026-04-03 21:28:55,False,Цифровые гуманитарные науки,False,Цифровые гуманитарные науки,False,Цифровые гуманитарные науки,False,"I chose ""Дискуссионный Искусственный"" (Diskussionnyj Isskustvennij) because it accurately conveys the academic and interdisciplinary nature of Digital Humanities in Russian. However, a more widely used term in Russia is ""Искусственные Интеллект"" or simply ""Искусство"" (Isskustvo), which also encompasses digital humanities aspects. To maintain technical precision and disciplinary significance, I translated it as 'Дискуссионный Искусственный', emphasizing the discussion-based and humanistic focus of Digital Humanities."
ro,"Romanian, Moldavan",Digital Humanities,Umaniste Digitale,"{
  ""translated_term"": ""Umaniste Digitale"",
  ""translation_rationale"": ""The term 'Digital Humanities' is translated into Romanian as 'Umaniste Digitale', which accurately conveys the field's focus on humanities disciplines that utilize digital methods and tools. This translation preserves the technical precision of the original term, while also maintaining its disciplinary significance in an academic context.""
}",2026-04-04T02:28:50.96439Z,stop,80.0,998768538.0,[],80334042.0,llama3.1,136.0,382994958.0,1485019917.0,,,,2026-04-03 21:28:50,False,Științe Umaniste Digitale,False,Umanități digitale,False,Științe umaniste digitale,False,"The term 'Digital Humanities' is translated into Romanian as 'Umaniste Digitale', which accurately conveys the field's focus on humanities disciplines that utilize digital methods and tools. This translation preserves the technical precision of the original term, while also maintaining its disciplinary significance in an academic context."
rn,Kirundi,Digital Humanities,Kutumia Sanaa za Habari,"{
  ""translated_term"": ""Kutumia Sanaa za Habari"",
  ""translation_rationale"": ""I have translated 'Digital Humanities' into Kirundi, using the verb 'kutumia' (to use) to convey the sense of digital tools and methods being applied in a humanities context. The adjective 'sanaa' means 'art' or 'humanities', while 'za habari' means 'of information' or 'digital'. This translation aims to preserve the technical precision and disciplinary significance of the original term.""
}",2026-04-04T02:28:47.453895Z,stop,114.0,1450370207.0,[],77516583.0,llama3.1,132.0,385993333.0,1950337166.0,,,,2026-04-03 21:28:47,False,Ubumuntu bwa digitale,False,Abantu b’intagondwa,True,,False,"I have translated 'Digital Humanities' into Kirundi, using the verb 'kutumia' (to use) to convey the sense of digital tools and methods being applied in a humanities context. The adjective 'sanaa' means 'art' or 'humanities', while 'za habari' means 'of information' or 'digital'. This translation aims to preserve the technical precision and disciplinary significance of the original term."
rm,Romansh,Digital Humanities,Umanitads digitalas,"{
  ""translated_term"": ""Umanitads digitalas"",
  ""translation_rationale"": ""I have chosen to translate \""Digital Humanities\"" as \""Umanitads digitalas\"", preserving the technical precision of the original term. In Romansh, \""umanitas\"" means 'humanity' or 'human culture', and «digitalas» is derived from the Latin «digitalis», meaning 'of or pertaining to computers'. This combination accurately conveys the meaning of Digital Humanities as a field that explores the intersection of human culture with digital technologies.""
}",2026-04-04T02:28:43.479084Z,stop,114.0,1428126955.0,[],78760625.0,llama3.1,132.0,380510041.0,1920345667.0,,,,2026-04-03 21:28:43,True,,True,,True,,False,"I have chosen to translate ""Digital Humanities"" as ""Umanitads digitalas"", preserving the technical precision of the original term. In Romansh, ""umanitas"" means 'humanity' or 'human culture', and «digitalas» is derived from the Latin «digitalis», meaning 'of or pertaining to computers'. This combination accurately conveys the meaning of Digital Humanities as a field that explores the intersection of human culture with digital technologies."
qu,Quechua,Digital Humanities,Simi Suyana Kawsay Kuraqiy,"{
  ""translated_term"": ""Simi Suyana Kawsay Kuraqiy"" ,
  ""translation_rationale"":
    ""I have translated 'Digital Humanities' into Quechua by breaking down the term into its constituent parts and translating them accordingly. 

    * 'Digital': In Quechua, the word for 'digital' is not explicitly used. However, I chose to use the loanword 'Simi', which has been adopted from Spanish as a calque (loan translation) of 'digital'. This choice is justified by the fact that in academic contexts, such as computer science and information technology, the term 'simi' has become widely accepted.

    * 'Humanities': I translated this part as 'Kawsay', which means 'humanity' or 'worldly concerns', capturing the essence of what humanities studies entail. 

    * 'Studies' (or discipline): The Quechua word for 'studies' is 'Kuraqiy'. This term conveys a sense of academic inquiry and scholarly investigation, accurately conveying the meaning of 'digital humanities' in an academic context.
"" }",2026-04-04T02:28:39.532988Z,stop,232.0,4389795288.0,[],78150917.0,llama3.1,134.0,384662333.0,4920289000.0,,,,2026-04-03 21:28:39,False,Humanidades Digitales nisqa,True,,True,,False,"I have translated 'Digital Humanities' into Quechua by breaking down the term into its constituent parts and translating them accordingly. 

    * 'Digital': In Quechua, the word for 'digital' is not explicitly used. However, I chose to use the loanword 'Simi', which has been adopted from Spanish as a calque (loan translation) of 'digital'. This choice is justified by the fact that in academic contexts, such as computer science and information technology, the term 'simi' has become widely accepted.

    * 'Humanities': I translated this part as 'Kawsay', which means 'humanity' or 'worldly concerns', capturing the essence of what humanities studies entail. 

    * 'Studies' (or discipline): The Quechua word for 'studies' is 'Kuraqiy'. This term conveys a sense of academic inquiry and scholarly investigation, accurately conveying the meaning of 'digital humanities' in an academic context.
"
pt,Portuguese,Digital Humanities,Humanidades Digitais,"{
  ""translated_term"": ""Humanidades Digitais"",
  ""translation_rationale"": ""A tradução 'Humanidades Digitais' foi escolhida para preservar a precisão técnica e a relevância disciplinar do termo original. A palavra 'Digital Humanities' é frequentemente utilizada em inglês para descrever uma área de estudo interdisciplinar que combina ferramentas e métodos digitais com as humanidades tradicionais, como história, literatura e arte. A expressão portuguesa 'Humanidades Digitais' captura essa ideia de integração entre a humanidade e o digital.""
}",2026-04-04T02:28:32.593007Z,stop,138.0,1878451967.0,[],79804500.0,llama3.1,130.0,382373167.0,2380182791.0,,,Humanidades digitais,2026-04-03 21:28:32,False,Humanidades Digitais,True,,False,Humanidades Digitais,False,"A tradução 'Humanidades Digitais' foi escolhida para preservar a precisão técnica e a relevância disciplinar do termo original. A palavra 'Digital Humanities' é frequentemente utilizada em inglês para descrever uma área de estudo interdisciplinar que combina ferramentas e métodos digitais com as humanidades tradicionais, como história, literatura e arte. A expressão portuguesa 'Humanidades Digitais' captura essa ideia de integração entre a humanidade e o digital."
ps,"Pashto, Pushto",Digital Humanities,ديجیتال انځورمنځی,"{
  ""translated_term"": ""ديجیتال انځورمنځی"",
  ""translation_rationale"": ""The term 'Digital Humanities' has been translated into Pashto (Pushto) as 'ديجیتال انځورمنځی'. The choice to use the phrase 'انځورمنځی' is intentional, as it directly translates to 'humanities', which in this context refers to the academic field of study. This approach ensures that the technical precision and disciplinary significance of the original term are preserved.

The prefix 'ديجیتال' (de-jitaal) has been used to translate 'digital', drawing from modern Pashto vocabulary to convey a sense of computer-mediated or internet-related aspects. This choice acknowledges the intersection of technology with humanistic inquiry in this field.

This translation aims to accurately convey the meaning and connotation of 'Digital Humanities' within an academic context, suitable for use in scholarly publications and discussions among Pashto-speaking academics.""",2026-04-04T02:28:28.191053Z,stop,211.0,3810273961.0,[],71169708.0,llama3.1,144.0,397447750.0,4340668416.0,,,,2026-04-03 21:28:28,False,ډیجیټل انسانیتونه,True,,False,ډیجیټل انسانیتونه,False,"The term 'Digital Humanities' has been translated into Pashto (Pushto) as 'ديجیتال انځورمنځی'. The choice to use the phrase 'انځورمنځی' is intentional, as it directly translates to 'humanities', which in this context refers to the academic field of study. This approach ensures that the technical precision and disciplinary significance of the original term are preserved.

The prefix 'ديجیتال' (de-jitaal) has been used to translate 'digital', drawing from modern Pashto vocabulary to convey a sense of computer-mediated or internet-related aspects. This choice acknowledges the intersection of technology with humanistic inquiry in this field.

This translation aims to accurately convey the meaning and connotation of 'Digital Humanities' within an academic context, suitable for use in scholarly publications and discussions among Pashto-speaking academics."
pl,Polish,Digital Humanities,Humanistyczne Nauki Cyfrowe,"{
  ""translated_term"": ""Humanistyczne Nauki Cyfrowe"",
  ""translation_rationale"": ""I translated 'Digital Humanities' as 'Humanistyczne Nauki Cyfrowe' because in Polish, the word 'cyfrowe' is widely used to refer to digital or computer-related concepts. I also added the adjective 'humanistyczne' to preserve the field's disciplinary significance and connection to humanities studies. This translation should accurately convey the meaning of Digital Humanities in an academic context.""
}",2026-04-04T02:28:21.830624Z,stop,111.0,1461716919.0,[],80583250.0,llama3.1,130.0,374282500.0,1950240000.0,,,Humanistyka cyfrowa,2026-04-03 21:28:21,False,Humanistyka cyfrowa,True,,False,Humanistyka cyfrowa,False,"I translated 'Digital Humanities' as 'Humanistyczne Nauki Cyfrowe' because in Polish, the word 'cyfrowe' is widely used to refer to digital or computer-related concepts. I also added the adjective 'humanistyczne' to preserve the field's disciplinary significance and connection to humanities studies. This translation should accurately convey the meaning of Digital Humanities in an academic context."
pi,Pāli,Digital Humanities,Gāthavilāsa Sahitya,"{
  ""translated_term"": ""Gāthavilāsa Sahitya"",
  ""translation_rationale"": ""I have chosen to translate 'Digital Humanities' into Pāli by combining two words: Gāthavilāsa and Sahitya. 
  - 'Gāthavilāsa' is derived from the Pāli word for 'digital', which is 'gātha' (गाथ), referring to a collection or gathering of digital data. The suffix '-vilāsa' is inspired by the Sanskrit term 'vivarta', meaning 'digital transformation'. 
  - 'Sahitya' directly translates to 'humanities' from Sanskrit, as it has been adopted in many Indian languages, including Pāli.
  This translation aims to convey the technical precision of digital technologies applied to humanities research while being sensitive to its disciplinary significance.""
}",2026-04-04T02:28:17.85715Z,stop,185.0,3203971754.0,[],85392083.0,llama3.1,134.0,380809292.0,3721176500.0,,,,2026-04-03 21:28:17,True,,True,,True,,False,"I have chosen to translate 'Digital Humanities' into Pāli by combining two words: Gāthavilāsa and Sahitya. 
  - 'Gāthavilāsa' is derived from the Pāli word for 'digital', which is 'gātha' (गाथ), referring to a collection or gathering of digital data. The suffix '-vilāsa' is inspired by the Sanskrit term 'vivarta', meaning 'digital transformation'. 
  - 'Sahitya' directly translates to 'humanities' from Sanskrit, as it has been adopted in many Indian languages, including Pāli.
  This translation aims to convey the technical precision of digital technologies applied to humanities research while being sensitive to its disciplinary significance."
pa,"Panjabi, Punjabi",Digital Humanities,Digital Tākneek (Punjabi) / Dijitil Manuskiyāt (ਦਿੱਜਿਟਲ ਮਨੁਸ਼ੀਅਤ),"{
  ""translated_term"": ""Digital Tākneek (Punjabi) / Dijitil Manuskiyāt (ਦਿੱਜਿਟਲ ਮਨੁਸ਼ੀਅਤ)"",
  ""translation_rationale"": ""I have used a compound term 'Dijitil Tākneek' to directly translate 'Digital Humanities', maintaining the core meaning of digital and humanities. To add more specificity, I've also provided an alternative translation 'Manuskiyāt' which roughly translates to humanities or human sciences, making it clear that this is a field within humanities. This approach ensures technical precision and disciplinary significance in an academic context.""
}",2026-04-04T02:28:12.120991Z,stop,155.0,2309211787.0,[],76657583.0,llama3.1,138.0,384870167.0,2814715167.0,,,,2026-04-03 21:28:12,False,ਡਿਜੀਟਲ ਹਿਊਮੈਨਿਟੀਜ਼,True,,False,ਡਿਜੀਟਲ ਮਨੁੱਖਤਾ,False,"I have used a compound term 'Dijitil Tākneek' to directly translate 'Digital Humanities', maintaining the core meaning of digital and humanities. To add more specificity, I've also provided an alternative translation 'Manuskiyāt' which roughly translates to humanities or human sciences, making it clear that this is a field within humanities. This approach ensures technical precision and disciplinary significance in an academic context."
os,"Ossetian, Ossetic",Digital Humanities,Цифровы хуманитеты,"{
  ""translated_term"": ""Цифровы хуманитеты"",
  ""translation_rationale"": ""I've translated \""Digital Humanities\"" into Ossetian, using a combination of loanwords and adaptation to convey the technical precision and disciplinary significance. \""Цифровы\"" is derived from Russian \""цифровые\"", meaning digital or computer-based. This term has been adopted in many post-Soviet languages, including Ossetian. The second part, \""хуманитеты\"", directly translates the Russian term for Humanities, preserving its academic context and disciplinary significance.""
}",2026-04-04T02:28:07.279883Z,stop,121.0,1575736920.0,[],89294834.0,llama3.1,142.0,380079667.0,2080561917.0,,,,2026-04-03 21:28:07,False,Нымæцон гуманитарон зонæдтæ,True,,True,,False,"I've translated ""Digital Humanities"" into Ossetian, using a combination of loanwords and adaptation to convey the technical precision and disciplinary significance. ""Цифровы"" is derived from Russian ""цифровые"", meaning digital or computer-based. This term has been adopted in many post-Soviet languages, including Ossetian. The second part, ""хуманитеты"", directly translates the Russian term for Humanities, preserving its academic context and disciplinary significance."
or,Oriya,Digital Humanities,Digital Samparka Sahityika,"{
  ""translated_term"": ""Digital Samparka Sahityika"",
  ""translation_rationale"": ""I have translated \""Digital Humanities\"" into Oriya as \""Samparka\"" (digital) + \""Sahityika\"" (humanities). This choice aims to preserve the technical precision and disciplinary significance of the original term. \""Samparka\"" is a common Oriya term for digital or electronic, while \""Sahityika\"" is used to refer to humanities disciplines in general.""
}",2026-04-04T02:28:03.172423Z,stop,105.0,1324994711.0,[],82664917.0,llama3.1,132.0,383218083.0,1820571125.0,,,,2026-04-03 21:28:03,False,ଡିଜିଟାଲ୍ ମାନବିକତା,True,,False,ଡିଜିଟାଲ୍ ମାନବିକତା,False,"I have translated ""Digital Humanities"" into Oriya as ""Samparka"" (digital) + ""Sahityika"" (humanities). This choice aims to preserve the technical precision and disciplinary significance of the original term. ""Samparka"" is a common Oriya term for digital or electronic, while ""Sahityika"" is used to refer to humanities disciplines in general."
om,Oromo,Digital Humanities,Kaartaa Aadaa,"{
  ""translated_term"": ""Kaartaa Aadaa"",
  ""translation_rationale"": ""I translated 'Digital Humanities' into Oromo as \""Kaartaa Aadaa\"", following a direct and descriptive approach to convey the technical precision of the term. 

  - 'Kaarataa' is an Oromo translation for 'digital', which has become increasingly relevant in modern Oromo language due to technological advancements.
  
  - 'Aadaa' means 'humanities' or 'the humanities field' in Oromo, reflecting its academic and scholarly context.""

}",2026-04-04T02:27:59.327623Z,stop,119.0,1541644048.0,[],85985333.0,llama3.1,132.0,379915792.0,2041228833.0,,,,2026-04-03 21:27:59,False,Saayinsii Namoomaa Dijiitaalaa,False,WANTA IRRATTI HUNDAAʼE,True,,False,"I translated 'Digital Humanities' into Oromo as ""Kaartaa Aadaa"", following a direct and descriptive approach to convey the technical precision of the term. 

  - 'Kaarataa' is an Oromo translation for 'digital', which has become increasingly relevant in modern Oromo language due to technological advancements.
  
  - 'Aadaa' means 'humanities' or 'the humanities field' in Oromo, reflecting its academic and scholarly context."
