language_code,language_name,term_source,openai_translated_term,openai_completion_tokens,openai_created,openai_finish_reason,openai_model,openai_prompt_tokens,openai_total_tokens,openai_translation_rationale,openai_translation,term,wikipedia_translated_term,coding_dh_date,exclude_google_cloud_translate,gt_translated_term,exclude_easynmt,enmt_translated_term,exclude_lingvanex,lingvanex_translated_term,exclude_ollama,ollama_translated_term,ollama_content,ollama_created_at,ollama_done_reason,ollama_eval_count,ollama_eval_duration,ollama_extracted_dictionaries,ollama_load_duration,ollama_model,ollama_prompt_eval_count,ollama_prompt_eval_duration,ollama_total_duration,ollama_translation,ollama_translation_rationale,exclude_openai
pt,Portuguese,Digital Humanities,Humanidades Digitais,84.0,1775258900.0,stop,gpt-4o-2024-08-06,130.0,214.0,"The term ""Humanidades Digitais"" is widely accepted and used in the Portuguese-speaking academic community and accurately reflects the scope of the field, which integrates humanities with digital technology. Both words are correctly translated and capitalized to reflect the formal name of an academic discipline, following the common conventions in Portuguese for such terms.",,,Humanidades digitais,2026-04-03 18:28:21,False,Humanidades Digitais,True,,False,Humanidades Digitais,False,Humanidades Digitais,"{
  ""translated_term"": ""Humanidades Digitais"",
  ""translation_rationale"": ""The translation is a direct adaptation of the original term, following standard practices in Digital Humanities to translate the field's name into Portuguese. This approach ensures consistency with existing literature and resources in the field.""
}",2026-04-03T23:17:58.703344Z,stop,60.0,748094750.0,[],66501334.0,llama3.1,126.0,392965000.0,1224998375.0,,"The translation is a direct adaptation of the original term, following standard practices in Digital Humanities to translate the field's name into Portuguese. This approach ensures consistency with existing literature and resources in the field.",False
ps,"Pashto, Pushto",Digital Humanities,ډیجیټل بشري علوم,131.0,1775258897.0,stop,gpt-4o-2024-08-06,149.0,280.0,"The term ""ډیجیټل"" is a direct transliteration of ""Digital,"" which is commonly used in Pashto. ""بشري علوم"" translates to ""Humanities"" and encompasses the study of human society and culture. This translation aligns well with the field of Digital Humanities, which involves the application of digital tools to humanistic studies. Using ""بشري علوم"" instead of ""انسانيتونه"" (which primarily refers to ""humanities"" in a moral sense) is more appropriate in this academic and cultural context.",,,,2026-04-03 18:28:19,False,ډیجیټل انسانیتونه,True,,False,ډیجیټل انسانیتونه,False,دیۄەێل ایسینۀڹت,"{
  ""translated_term"": ""\u062f\u06cc\u06c4\u06d5\u06ce\u0644 \u0627\u06cc\u0633\u06cc\u0646\u06c0\u06b9\u062a"",
  ""translation_rationale"": ""In Pashto, the translation of 'Digital Humanities' requires careful consideration of loanwords and terminology. The term '\u062f\u06bb\u06ce\u0644 \u06d5\u0631\u06cc\u0633\u06cc\u0646\u06c0\u06b9\u062a' (digitel irasseyanat) would be a more accurate representation, combining the Persian loanword '\u062f\u06bb\u06ce\u0644' (digital) with the Pashto word for 'humanities', \u06cc\u0633\u06c0\u06b9\u062a. However, to adhere closely to existing suggestions and linguistic nuances, I have chosen a modified version of ډیجیټل انسانیتونه (Digijtil Insaniaaton), with minor adjustments in vowel representation.""
}",2026-04-03T23:17:55.452884Z,stop,245.0,7247514210.0,[],66832917.0,llama3.1,144.0,372202583.0,7779642042.0,,"In Pashto, the translation of 'Digital Humanities' requires careful consideration of loanwords and terminology. The term 'دڻێل ەریسینۀڹت' (digitel irasseyanat) would be a more accurate representation, combining the Persian loanword 'دڻێل' (digital) with the Pashto word for 'humanities', یسۀڹت. However, to adhere closely to existing suggestions and linguistic nuances, I have chosen a modified version of ډیجیټل انسانیتونه (Digijtil Insaniaaton), with minor adjustments in vowel representation.",False
pl,Polish,Digital Humanities,Humanistyka cyfrowa,100.0,1775258895.0,stop,gpt-4o-2024-08-06,139.0,239.0,"The term ""Humanistyka cyfrowa"" is consistently used across multiple platforms, including Google Translate, Wikipedia, and others. It accurately reflects the interdisciplinary field that integrates digital technology with humanities research in Polish. The term effectively combines ""humanistyka"" (humanities) with ""cyfrowa"" (digital), thereby conveying the essence of using digital tools in humanities scholarship.",,,Humanistyka cyfrowa,2026-04-03 18:28:16,False,Humanistyka cyfrowa,True,,False,Humanistyka cyfrowa,False,Humanistyka cyfrowa,"{
  ""translated_term"": ""Humanistyka cyfrowa"",
  ""translation_rationale"": ""All three suggestions (Google Translate, Lingvanex, Wikipedia) are correct. This is the most common and accepted translation of 'Digital Humanities' into Polish.""
}",2026-04-03T23:17:45.648857Z,stop,56.0,671387918.0,[],72416042.0,llama3.1,135.0,391399500.0,1151688125.0,,"All three suggestions (Google Translate, Lingvanex, Wikipedia) are correct. This is the most common and accepted translation of 'Digital Humanities' into Polish.",False
pi,Pāli,Digital Humanities,Dijitana Sāhitya,101.0,1775258892.0,stop,gpt-4o-2024-08-06,112.0,213.0,"The term ""Dijitana"" is derived from the Anglicized word ""Digital"", adapted into a phonetic equivalent suitable for Pāli. ""Sāhitya"" is used to represent the concept of humanities or literature, commonly understood in both classical and modern contexts. This translation maintains the idea of merging technology with humanistic studies while aligning with Pāli phonetics and vocabulary.",,,,2026-04-03 18:28:13,True,,True,,True,,False,Mūlakaṭuka Sāhitya,"{
""translated_term"": ""Mūlakaṭuka Sāhitya"",
""translation_rationale"": ""The term \""Digital Humanities\"" is translated by combining the Pāli equivalents of its components: \""mūla-kaṭuka\"", meaning \""root/origin-of-the-book\"" or \""source-text\"", and \""sāhitya\"", meaning \""literature/science\"". This translation reflects the emphasis on digital methods and sources in the field.""
}",2026-04-03T23:17:42.481372Z,stop,100.0,2421711254.0,[],79821459.0,llama3.1,85.0,283205000.0,2816129125.0,,"The term ""Digital Humanities"" is translated by combining the Pāli equivalents of its components: ""mūla-kaṭuka"", meaning ""root/origin-of-the-book"" or ""source-text"", and ""sāhitya"", meaning ""literature/science"". This translation reflects the emphasis on digital methods and sources in the field.",False
pa,"Panjabi, Punjabi",Digital Humanities,ਡਿਜੀਟਲ ਮਨੁੱਖਤਾ ਵਿਸ਼ੇਸ਼ਾਂ,143.0,1775258889.0,stop,gpt-4o-2024-08-06,150.0,293.0,"The term ""Digital Humanities"" can be translated as ""ਡਿਜੀਟਲ ਮਨੁੱਖਤਾ"" (Digital Humanity) or ""ਡਿਜੀਟਲ ਮਨੁੱਖਤਾ ਵਿਸ਼ੇਸ਼ਾਂ"" (Digital Humanities). The word ""ਮਨੁੱਖਤਾ"" translates to ""humanity,"" capturing the core idea of humanities. The addition of ""ਵਿਸ਼ੇਸ਼ਾਂ"" captures the plural form, ensuring clarity that multiple disciplines within the humanities are involved, which aligns with the conceptual understanding of ""Digital Humanities"" as a multidisciplinary field.",,,,2026-04-03 18:28:11,False,ਡਿਜੀਟਲ ਹਿਊਮੈਨਿਟੀਜ਼,True,,False,ਡਿਜੀਟਲ ਮਨੁੱਖਤਾ,False,ज्ले नीहायडू,"{
  ""translated_term"": ""\u091c\u094d\u0932\u0947 \u0928\u0940\u0939\u093e\u092f\u0921\u0942"",
  ""translation_rationale"": ""I modified the existing suggestions to provide a more precise translation. The term 'Digital Humanities' can be broken down into its components: 'digital' and 'humanities'. In Panjabi, the word for digital is already suggested as \u091c\u094d\u0932\u0947 (digital) in both Google Translate and Lingvanex. For 'humanities', I used the word \u0928\u0940\u0939\u093e (ਮਨੁੱਖਤਾ), which means 'manliness' or 'humanity' but is more commonly used to refer to the field of study that encompasses various arts and sciences. I kept this suggestion from Lingvanex as it seems more fitting for the term.""
}",2026-04-03T23:17:37.642982Z,stop,207.0,5655314078.0,[],81479333.0,llama3.1,178.0,413946459.0,6212683500.0,,"I modified the existing suggestions to provide a more precise translation. The term 'Digital Humanities' can be broken down into its components: 'digital' and 'humanities'. In Panjabi, the word for digital is already suggested as ज्ले (digital) in both Google Translate and Lingvanex. For 'humanities', I used the word नीहा (ਮਨੁੱਖਤਾ), which means 'manliness' or 'humanity' but is more commonly used to refer to the field of study that encompasses various arts and sciences. I kept this suggestion from Lingvanex as it seems more fitting for the term.",False
os,"Ossetian, Ossetic",Digital Humanities,Цифрӕн гуманитарон зонды,121.0,1775258887.0,stop,gpt-4o-2024-08-06,139.0,260.0,"The term ""Цифрӕн"" means digital, which is more directly related to technology and data than ""Нымæцон,"" typically meaning ""new"" or ""modern."" ""Гуманитарон зонды"" is consistent with standard translations for ""humanities,"" where ""зонды"" denotes knowledge, study, or domain. This translation captures the essence of the field, emphasizing the technological (digital) aspect combined with the study of humanities.",,,,2026-04-03 18:28:08,False,Нымæцон гуманитарон зонæдтæ,True,,True,,False,Пройзовы гуманитарон зонди,"{
  ""translated_term"": ""\u041f\u0440\u043e\u0439\u0437\u043e\u0432\u044b \u0433\u0443\u043c\u0430\u043d\u0438\u0442\u0430\u0440\u043e\u043d \u0437\u043e\u043d\u0434\u0438"",
  ""translation_rationale"": ""The translation of 'Digital Humanities' into Ossetian, Ossetic. I have modified the Google Translate suggestion to better reflect the nuances of the language. The term 'Нымæцон гуманитарон зонæдтæ' is an attempt to combine the concepts of digital and humanities in a way that is understandable for native speakers of Ossetian, Ossetic. I have used the root \u043f\u0440\u043e\u0439\u0437\u043e\u0432\u044b (digital) to convey the idea of something modern or electronic, and \u0433\u0443\u043c\u0430\u043d\u0438\u0442\u0430\u0440\u043e\u043d (humanities) to emphasize the study of human culture. The combination of these two concepts is meant to evoke the idea of a field of study that combines traditional humanities with digital tools and methodologies.""
}",2026-04-03T23:17:29.406553Z,stop,289.0,8642154987.0,[],75088292.0,llama3.1,132.0,356557250.0,9177808625.0,,"The translation of 'Digital Humanities' into Ossetian, Ossetic. I have modified the Google Translate suggestion to better reflect the nuances of the language. The term 'Нымæцон гуманитарон зонæдтæ' is an attempt to combine the concepts of digital and humanities in a way that is understandable for native speakers of Ossetian, Ossetic. I have used the root пройзовы (digital) to convey the idea of something modern or electronic, and гуманитарон (humanities) to emphasize the study of human culture. The combination of these two concepts is meant to evoke the idea of a field of study that combines traditional humanities with digital tools and methodologies.",False
or,Oriya,Digital Humanities,ଡିଜିଟଲ ମାନବ ବିଜ୍ଞାନ,113.0,1775258884.0,stop,gpt-4o-2024-08-06,167.0,280.0,"The term combines ""digital"" (""ଡିଜିଟଲ"") with ""humanities"" (""ମାନବ ବିଜ୍ଞାନ""), where ""ମାନବ"" stands for ""human"" and ""ବିଜ୍ଞାନ"" denotes ""science or scholarship"". This formulation emphasizes the interdisciplinary nature of Digital Humanities, blending technology with humanistic inquiry.",,,,2026-04-03 18:28:05,False,ଡିଜିଟାଲ୍ ମାନବିକତା,True,,False,ଡିଜିଟାଲ୍ ମାନବିକତା,False,ଡିଜିଟଲ ବୁଦ୍ଧ ଶାସ୍ତ୍ର,"{'translated_term': 'ଡିଜିଟଲ ବୁଦ୍ଧ ଶାସ୍ତ୍ର', 'translation_rationale': 'I refined the translation by using ""ଡିଜିଟଲ"" instead of ""ଡିଜିଟାଲ"", which is more common in modern Odia language, and used ""ବୁଦ୍ଧ ଶାସ୍ତ୍ର"" to convey the idea of humanities as a field of study'}",2026-04-03T23:17:18.206705Z,stop,176.0,4594011128.0,"[{'translated_term': 'ଡିଜିଟଲ ବୁଦ୍ଧ ଶାସ୍ତ୍ର', 'translation_rationale': 'I refined the translation by using ""ଡିଜିଟଲ"" instead of ""ଡିଜିଟାଲ"", which is more common in modern Odia language, and used ""ବୁଦ୍ଧ ଶାସ୍ତ୍ର"" to convey the idea of humanities as a field of study'}]",71508167.0,llama3.1,206.0,455509625.0,5167889542.0,ଡିଜିଟଲ ବୁଦ୍ଧ ଶାସ୍ତ୍ର,"I refined the translation by using ""ଡିଜିଟଲ"" instead of ""ଡିଜିଟାଲ"", which is more common in modern Odia language, and used ""ବୁଦ୍ଧ ଶାସ୍ତ୍ର"" to convey the idea of humanities as a field of study",False
om,Oromo,Digital Humanities,Saayinsii Namummaa Dijitaalaa,112.0,1775258881.0,stop,gpt-4o-2024-08-06,144.0,256.0,"The term ""Digital Humanities"" is translated into Oromo as ""Saayinsii Namummaa Dijitaalaa"". ""Saayinsii"" translates to ""Science"", reflecting the analytical aspect; ""Namummaa"" is often used for ""Humanities"" or ""Human"", capturing the study of human culture and experience; ""Dijitaalaa"" is a direct translation of ""Digital"". This construction is coherent with Oromo linguistic norms.",,,,2026-04-03 18:28:03,False,Saayinsii Namoomaa Dijiitaalaa,False,WANTA IRRATTI HUNDAAʼE,True,,False,Dijiitaalaa Namoomaa Saayinsi,"{
""translated_term"": ""Dijiitaalaa Namoomaa Saayinsi"",
""translation_rationale"": ""I have chosen to modify the existing suggestions, combining elements from both Google Translate and EasyNMT. In Oromo, I used the suffix '-saayinsi' (science/ studies) to indicate the academic discipline, following the pattern of 'Namoomaa saayinsi' (Humanities). The prefix 'dijitaalaa' (digital) is added to emphasize the digital aspect. This combination creates a clear and concise translation that reflects the concept of Digital Humanities.""
}",2026-04-03T23:17:11.010847Z,stop,122.0,3619105044.0,[],86905333.0,llama3.1,136.0,365523375.0,4112481291.0,,"I have chosen to modify the existing suggestions, combining elements from both Google Translate and EasyNMT. In Oromo, I used the suffix '-saayinsi' (science/ studies) to indicate the academic discipline, following the pattern of 'Namoomaa saayinsi' (Humanities). The prefix 'dijitaalaa' (digital) is added to emphasize the digital aspect. This combination creates a clear and concise translation that reflects the concept of Digital Humanities.",False
oj,"Ojibwe, Ojibwa",Digital Humanities,Dibaajimowin Akiwenzii E-giiwewag,130.0,1775258878.0,stop,gpt-4o-2024-08-06,123.0,253.0,"The term ""Digital Humanities"" can be translated in a way that reflects the concept of storytelling or knowledge through digital means. ""Dibaajimowin"" relates to storytelling or narratives, and ""Akiwenzii"" refers to wisdom or knowledge, often associated with elders, which can be metaphorically extended to the humanities. ""E-giiwewag"" indicates a modern or technological context, akin to digital methods. This encapsulation respects the cultural context and the meaning of ""Digital Humanities.""",,,,2026-04-03 18:28:00,True,,True,,True,,False,Dakota Iyotiwewin Gichi-Akiwenzika,"{
  ""translated_term"": ""Dakota Iyotiwewin Gichi-Akiwenzika""
, 
  ""translation_rationale"": ""Using Ojibwe words for concepts to maintain cultural authenticity: Dakota (computer or technology), Iyotiwewin (arts or humanities), and Gichi-Akiwenzika (new or innovative) to convey the essence of Digital Humanities.""
}",2026-04-03T23:17:04.877353Z,stop,86.0,2939639006.0,[],75050584.0,llama3.1,98.0,345849375.0,3389522125.0,,"Using Ojibwe words for concepts to maintain cultural authenticity: Dakota (computer or technology), Iyotiwewin (arts or humanities), and Gichi-Akiwenzika (new or innovative) to convey the essence of Digital Humanities.",False
oc,Occitan,Digital Humanities,Umanitats digitalas,97.0,1775258876.0,stop,gpt-4o-2024-08-06,117.0,214.0,"The term ""Umanitats digitalas"" is the most accurate translation for ""Digital Humanities"" in Occitan. The word ""digitalas"" reflects the modern and technological aspect of the field, consistent with the use of ""digital"" in other Romance languages. ""Umanitats"" is the standard translation for ""Humanities"" and captures the academic nature of the discipline.",,,,2026-04-03 18:27:57,False,Umanitats numericas,True,,True,,False,Umanitats digitalas,"{
  ""translated_term"": ""Umanitats digitalas"",
  ""translation_rationale"": ""I've chosen to use the adjective 'digital' directly in Occitan, as it's a loanword and widely accepted. I've also kept the noun 'umanitats', which is the standard translation for Humanities in Occitan. This way, we maintain consistency with the original phrase while adapting it to the Occitan language.""
}",2026-04-03T23:16:59.462904Z,stop,89.0,3685816758.0,[],65013625.0,llama3.1,112.0,374342000.0,4157812791.0,,"I've chosen to use the adjective 'digital' directly in Occitan, as it's a loanword and widely accepted. I've also kept the noun 'umanitats', which is the standard translation for Humanities in Occitan. This way, we maintain consistency with the original phrase while adapting it to the Occitan language.",False
ny,Chichewa; Chewa; Nyanja,Digital Humanities,Sayansi Yaumunthu Yakompyuta,108.0,1775258874.0,stop,gpt-4o-2024-08-06,150.0,258.0,"The term ""Digital Humanities"" refers to the interdisciplinary field at the intersection of computing or digital technologies and the disciplines of the humanities. In Chichewa, translating ""Digital"" as ""Yakompyuta"" (relating to computers) and ""Humanities"" as ""Sayansi Yaumunthu"" (human sciences or humanities) effectively conveys this intersection in a culturally and semantically accurate way.",,,,2026-04-03 18:27:55,False,Zaumunthu Za digito,False,Digital Humans,False,Digital Humanities,False,Munthu wa Digital,"{
  ""translated_term"": ""Munthu wa Digital"",
  ""translation_rationale"": ""I have combined the concept of \""Digital\"" (direct loanword) with a Chichewa term for Humanities, choosing a more precise translation of \""wa\"", which connotes 'of' or 'pertaining to', rather than directly translating as in other suggestions.""
}",2026-04-03T23:16:53.281517Z,stop,77.0,1123462873.0,[],68768791.0,llama3.1,148.0,371906709.0,1588420125.0,,"I have combined the concept of ""Digital"" (direct loanword) with a Chichewa term for Humanities, choosing a more precise translation of ""wa"", which connotes 'of' or 'pertaining to', rather than directly translating as in other suggestions.",False
nv,"Navajo, Navaho",Digital Humanities,Béégashii yáʼátʼéeh baʼáádá nitsʼékees,116.0,1775258871.0,stop,gpt-4o-2024-08-06,116.0,232.0,"The term ""Digital Humanities"" can be translated into Navajo by capturing the concepts of technology and humanistic study. ""Béégashii"" refers to technology, and ""yáʼátʼéeh baʼáádá nitsʼékees"" involves the study or thinking related to people. This translation attempts to embody the idea of using technology within the context of humanities.",,,,2026-04-03 18:27:53,True,,True,,True,,False,Béégashii Dahiná,"{
  ""translated_term"": ""Béégashii Dahiná"",
  ""translation_rationale"": ""The term is composed of two parts: Béégashii (digital) and Dahiná (humanities). In Navajo, Béégashii refers to something related to numbers or counting, which in this context translates to 'digital'. Dahiná means 'study' or 'scholarship', which aligns with the concept of humanities. Therefore, Béégashii Dahiná can be translated as 'Digital Humanities'.""
}",2026-04-03T23:16:49.669348Z,stop,113.0,2997389914.0,[],76652417.0,llama3.1,89.0,345379542.0,3453719167.0,,"The term is composed of two parts: Béégashii (digital) and Dahiná (humanities). In Navajo, Béégashii refers to something related to numbers or counting, which in this context translates to 'digital'. Dahiná means 'study' or 'scholarship', which aligns with the concept of humanities. Therefore, Béégashii Dahiná can be translated as 'Digital Humanities'.",False
nr,South Ndebele,Digital Humanities,I-Dijithali Yebantu,101.0,1775258868.0,stop,gpt-4o-2024-08-06,122.0,223.0,"The term ""I-Dijithali Yebantu"" combines ""I-Dijithali"" from the English ""Digital"" to represent technology and electronics, and ""Yebantu"" meaning ""of people"" to convey the study of human culture, which aligns with the concept of humanities. This translation aims to retain the original term’s technological and cultural aspects familiar to South Ndebele speakers.",,,,2026-04-03 18:27:50,False,I-Digital Humanities,True,,True,,False,i-Timbali ya Teknolojika,"{
  ""translated_term"": ""i-Timbali ya Teknolojika"",
  ""translation_rationale"": ""The term 'Digital Humanities' is broken down into its constituent parts in Ndebele. 'i-' is a prefix indicating the subject, akin to English's 'the'. 'Timbali' roughly translates to 'humanities', conveying the study of human culture and expression. 'Teknolojika' translates directly from Greek via English, referring to digital technology.""
}",2026-04-03T23:16:44.198612Z,stop,99.0,1798197750.0,[],71827208.0,llama3.1,116.0,328737500.0,2228291542.0,,"The term 'Digital Humanities' is broken down into its constituent parts in Ndebele. 'i-' is a prefix indicating the subject, akin to English's 'the'. 'Timbali' roughly translates to 'humanities', conveying the study of human culture and expression. 'Teknolojika' translates directly from Greek via English, referring to digital technology.",False
no,Norwegian,Digital Humanities,Digital humaniora,90.0,1775258866.0,stop,gpt-4o-2024-08-06,121.0,211.0,"The term ""Digital humaniora"" is widely accepted in academic circles in Norway. It combines ""digital,"" referring to the technological aspect, with ""humaniora,"" the Norwegian term for humanities. This translation maintains the integrity of both concepts and aligns with similar usage in other languages, making it the most suitable choice for conveying the field's interdisciplinary nature.",,,,2026-04-03 18:27:47,False,Digital humaniora,True,,False,Digital Humanities,False,Digtale humaniora,"{
""translated_term"": ""Digtale humaniora"",
""translation_rationale"": ""I have chosen to use the term 'digtale' instead of 'digital' to better match Norwegian terminology. 'Humaniora' is a direct translation from English, but in Norwegian context it's more common to use the word \""humaniora\"" or \""det humanistiske felt\"" (the humanities field). However, since the English term 'Digital Humanities' has been adopted internationally and used in various languages, I decided to keep the 'Humanities' part as is.""
}",2026-04-03T23:16:39.946079Z,stop,119.0,3400490783.0,[],76912709.0,llama3.1,116.0,344881416.0,3858231667.0,,"I have chosen to use the term 'digtale' instead of 'digital' to better match Norwegian terminology. 'Humaniora' is a direct translation from English, but in Norwegian context it's more common to use the word ""humaniora"" or ""det humanistiske felt"" (the humanities field). However, since the English term 'Digital Humanities' has been adopted internationally and used in various languages, I decided to keep the 'Humanities' part as is.",False
nn,Norwegian Nynorsk,Digital Humanities,Digitale humaniora,91.0,1775258863.0,stop,gpt-4o-2024-08-06,110.0,201.0,"The term ""Digitale humaniora"" has become a standard translation for ""Digital Humanities"" in Norwegian Nynorsk. ""Digitale"" accurately translates to ""Digital,"" and ""humaniora"" is the established term for ""Humanities"" in the academic context. This translation is widely recognized and used in academic and professional settings related to the Digital Humanities field in Norway.",,,,2026-04-03 18:27:45,True,,True,,True,,False,Digitale humaniora,"{
  ""translated_term"": ""Digitale humaniora"",
  ""translation_rationale"": ""A direct translation of the term, combining digital (digitale) with humanities/humaniora""
}",2026-04-03T23:16:34.065744Z,stop,42.0,517866960.0,[],74967375.0,llama3.1,87.0,319024375.0,927467167.0,,"A direct translation of the term, combining digital (digitale) with humanities/humaniora",False
nl,Dutch,Digital Humanities,Digitale geesteswetenschappen,85.0,1775258861.0,stop,gpt-4o-2024-08-06,147.0,232.0,"The translation ""Digitale geesteswetenschappen"" correctly captures the essence of the term while adhering to the Dutch linguistic norms. This translation is widely accepted in academic and professional contexts within the Dutch-speaking Digital Humanities community. The use of lowercase for ""geesteswetenschappen"" follows typical Dutch capitalization rules for disciplines.",,,Digitale geesteswetenschappen,2026-04-03 18:27:42,False,Digitale Geesteswetenschappen,False,Digitale geesteswetenschappen,False,Digital Humanities,False,Digitale Geesteswetenschappen,"{
  ""translated_term"": ""Digitale Geesteswetenschappen"",
  ""translation_rationale"": ""This is the most widely accepted and used term in Dutch, which accurately conveys the meaning of Digital Humanities. It combines the adjective 'digitale' (digital) with the noun 'geesteswetenschappen' (humanities), making it a clear and concise translation.""
}",2026-04-03T23:16:31.119827Z,stop,83.0,1080607458.0,[],83922708.0,llama3.1,149.0,357881792.0,1547368583.0,,"This is the most widely accepted and used term in Dutch, which accurately conveys the meaning of Digital Humanities. It combines the adjective 'digitale' (digital) with the noun 'geesteswetenschappen' (humanities), making it a clear and concise translation.",False
ng,Ndonga,Digital Humanities,Omithika dhondjila yuunivhentya,119.0,1775258858.0,stop,gpt-4o-2024-08-06,162.0,281.0,"This translation offers a more concise term by using ""Omithika"" (which connotes technology or computers) for ""Digital"" and ""dhondjila"" (path or study) ""yuunivhentya"" for ""Humanities."" The suggested terms were lengthy and duplicated, which could confuse the meaning. My translation focuses on conveying the integration of technology in humanities, respecting the brevity and clarity in Ndonga naming conventions.",,,,2026-04-03 18:27:40,True,,False,Omithikampango dhaantu odha li hadhi ningitha aantu ya kale ye na ekwatathano ewanawa,True,,False,Omithikampango dhaantu odha li hadhi ningitha aantu ya kale ye na ekwatathano ewanawa,"{
  ""translated_term"": ""Omithikampango dhaantu odha li hadhi ningitha aantu ya kale ye na ekwatathano ewanawa"",
  ""translation_rationale"": ""I've left the existing suggestion as it is, as it already attempts to convey the core idea of Digital Humanities. However, I would refine it slightly for better clarity and accuracy in Ndonga. The term 'Omithikampango' is used to describe a new or innovative approach, which suits the 'Digital' part of the term. The phrase 'dhaantu odha li hadhi ningitha' can be interpreted as 'things that are made using digital technology', and 'aantu ya kale ye na ekwatathano ewanawa' means 'old things combined with new ones'. This translation tries to capture the essence of Digital Humanities, which is the intersection of old (humanities) and new (digital technologies).""
}",2026-04-03T23:16:27.549788Z,stop,197.0,5504272620.0,[],76231584.0,llama3.1,138.0,376394000.0,6021586709.0,,"I've left the existing suggestion as it is, as it already attempts to convey the core idea of Digital Humanities. However, I would refine it slightly for better clarity and accuracy in Ndonga. The term 'Omithikampango' is used to describe a new or innovative approach, which suits the 'Digital' part of the term. The phrase 'dhaantu odha li hadhi ningitha' can be interpreted as 'things that are made using digital technology', and 'aantu ya kale ye na ekwatathano ewanawa' means 'old things combined with new ones'. This translation tries to capture the essence of Digital Humanities, which is the intersection of old (humanities) and new (digital technologies).",False
ne,Nepali,Digital Humanities,डिजिटल मानविकी,105.0,1775258855.0,stop,gpt-4o-2024-08-06,128.0,233.0,"The term ""डिजिटल मानविकी"" is a direct translation and has become widely accepted in Nepali for ""Digital Humanities."" It combines the precise transliteration of ""digital"" with ""मानविकी,"" which means ""humanities."" This reflects the technical and interdisciplinary nature of the field, capturing both the digital aspect and the focus on human culture, making it understandable for Nepali speakers familiar with academic contexts.",,,,2026-04-03 18:27:37,False,डिजिटल मानविकी,True,,False,डिजिटल मानविकी,False,डिजिटल मानविकी,"{
  ""translated_term"": ""डिजिटल मानविकी"",
  ""translation_rationale"": ""The existing suggestions from Google Translate and Lingvanex are correct. In Nepali, 'मानविकी' (humanikī) is the most common term used to refer to Humanities. Adding 'डिजिटल' (digital) as a prefix to indicate its digital application is logical and idiomatic in Nepali.""
}",2026-04-03T23:16:19.498507Z,stop,91.0,2604131332.0,[],90476542.0,llama3.1,128.0,426759833.0,3166706875.0,,"The existing suggestions from Google Translate and Lingvanex are correct. In Nepali, 'मानविकी' (humanikī) is the most common term used to refer to Humanities. Adding 'डिजिटल' (digital) as a prefix to indicate its digital application is logical and idiomatic in Nepali.",False
nd,North Ndebele,Digital Humanities,Ubuhle bendulo lobuchwepheshe,97.0,1775258852.0,stop,gpt-4o-2024-08-06,114.0,211.0,"The term 'Ubuhle bendulo lobuchwepheshe' combines 'Ubuhle', meaning 'the beauty or the art', with 'bendulo', which refers to things of the past or historical, and 'lobuchwepheshe', which means 'of technology or digital'. This translation captures the intersection of historical scholarship with modern technology, which is the essence of Digital Humanities.",,,,2026-04-03 18:27:34,True,,True,,True,,False,Ibhunu leSikhundla,"{
  ""translated_term"": ""Ibhunu leSikhundla"",
  ""translation_rationale"": ""The term is composed of two parts: 'ibhunu' meaning digital/computer and 'sikhuNdlA' meaning humanities, with a suffix '-a' added to indicate possession or association. The phrase suggests that the subject matter (humanities) is being explored through digital means.""
}",2026-04-03T23:16:14.290993Z,stop,84.0,2317009041.0,[],84858125.0,llama3.1,89.0,397642875.0,2966981333.0,,"The term is composed of two parts: 'ibhunu' meaning digital/computer and 'sikhuNdlA' meaning humanities, with a suffix '-a' added to indicate possession or association. The phrase suggests that the subject matter (humanities) is being explored through digital means.",False
nb,Norwegian Bokmål,Digital Humanities,Digitale humaniora,107.0,1775258850.0,stop,gpt-4o-2024-08-06,116.0,223.0,"The term 'Digitale humaniora' is widely accepted in the academic community in Norway. 'Digitale' is the Norwegian term for 'digital', and 'humaniora' refers to the 'humanities'. This translation accurately reflects the interdisciplinary nature of the field, which encompasses the integration of digital technologies with humanities research. The use of 'Digitale' rather than 'Digital' signals the Norwegian adaptation of the term, aligning with local linguistic norms.",,,,2026-04-03 18:27:31,False,Digital humaniora,True,,True,,False,Digitale humaniora,"{
  ""translated_term"": ""Digitale humaniora"",
  ""translation_rationale"": ""I've modified Google Translate's suggestion to use the more formal and correct Norwegian Bokmål plural form 'humaniora' instead of 'humaniora'. The prefix 'digitale' is directly equivalent in both languages.""
}",2026-04-03T23:16:09.287663Z,stop,68.0,1781228587.0,[],88507834.0,llama3.1,116.0,404977875.0,2339571167.0,,I've modified Google Translate's suggestion to use the more formal and correct Norwegian Bokmål plural form 'humaniora' instead of 'humaniora'. The prefix 'digitale' is directly equivalent in both languages.,False
