language_code,language_name,term_source,openai_translated_term,openai_completion_tokens,openai_created,openai_finish_reason,openai_model,openai_prompt_tokens,openai_total_tokens,openai_translation_rationale,openai_translation,term,wikipedia_translated_term,coding_dh_date,exclude_google_cloud_translate,gt_translated_term,exclude_easynmt,enmt_translated_term,exclude_lingvanex,lingvanex_translated_term,exclude_ollama,ollama_translated_term,ollama_content,ollama_created_at,ollama_done_reason,ollama_eval_count,ollama_eval_duration,ollama_extracted_dictionaries,ollama_load_duration,ollama_model,ollama_prompt_eval_count,ollama_prompt_eval_duration,ollama_total_duration,ollama_translation,ollama_translation_rationale,exclude_openai
ng,Ndonga,Digital Humanities,Epwililo lyokashina loombangi,104.0,1775270241.0,stop,gpt-4o-2024-08-06,128.0,232.0,"The term 'Epwililo lyokashina loombangi' combines 'epwililo' meaning 'study' or 'research', 'lyokashina' meaning 'digital', and 'loombangi' meaning 'humanities'. This translation aims to accurately represent the interdisciplinary nature of Digital Humanities in an academic context, reflecting both the digital and humanistic aspects.",,,,2026-04-03 21:37:23,True,,False,Omithikampango dhaantu odha li hadhi ningitha aantu ya kale ye na ekwatathano ewanawa,True,,False,Ondalumbu dhaTango,"{
  ""translated_term"": ""Ondalumbu dhaTango"",
  ""translation_rationale"": 
    ""I have chosen to combine the Ndonga words for 'digital' (ondalumbu) and 'humanities' or 'arts' (dhaTango), which is a direct translation of the concept. The prefix 'o-' is used to indicate a modern, technological aspect, while 'dh-' is used to refer to the arts, literature, or humanities.""
}",2026-04-04T02:27:21.792669Z,stop,104.0,1318268876.0,[],80891667.0,llama3.1,134.0,374528333.0,1803101875.0,,"I have chosen to combine the Ndonga words for 'digital' (ondalumbu) and 'humanities' or 'arts' (dhaTango), which is a direct translation of the concept. The prefix 'o-' is used to indicate a modern, technological aspect, while 'dh-' is used to refer to the arts, literature, or humanities.",False
ne,Nepali,Digital Humanities,डिजिटल मानविकी,128.0,1775270239.0,stop,gpt-4o-2024-08-06,128.0,256.0,"The term ""डिजिटल मानविकी"" is a direct translation of ""Digital Humanities"" where ""डिजिटल"" refers to ""Digital"" and ""मानविकी"" relates to ""Humanities."" This translation maintains the technical precision of the term, as ""डिजिटल"" is commonly used in Nepali to denote digital technology or electronic processing, while ""मानविकी"" encapsulates the broad field of humanities in an academic setting. The choice ensures the disciplinary significance is preserved and is understandable within academic contexts in Nepal.",,,,2026-04-03 21:37:20,False,डिजिटल मानविकी,True,,False,डिजिटल मानविकी,False,डिजिटल मानविकी,"{
  ""translated_term"": ""डिजिटल मानविकी"",
  ""translation_rationale"": ""I used the prefix \""डिजिटल\"" (digital) to convey the intersection of technology and humanities, and then added \""मानविकी\"" (humanities) to specify the field. This preserves the technical precision and disciplinary significance of the original term.""
}",2026-04-04T02:27:17.964788Z,stop,78.0,991032625.0,[],76068458.0,llama3.1,132.0,380854583.0,1469867208.0,,"I used the prefix ""डिजिटल"" (digital) to convey the intersection of technology and humanities, and then added ""मानविकी"" (humanities) to specify the field. This preserves the technical precision and disciplinary significance of the original term.",False
nd,North Ndebele,Digital Humanities,Ubunyathelo Bedijithali,95.0,1775270237.0,stop,gpt-4o-2024-08-06,132.0,227.0,"The translation 'Ubunyathelo Bedijithali' combines 'ubunyathelo', meaning 'the study or field of', with 'bedijithali', which is a transliteration of 'digital'. This preserves the academic nature of the term while maintaining its technical precision and significance within the context of humanities as a study or scholarly field.",,,,2026-04-03 21:37:18,True,,True,,True,,False,Digma le Tshintshelo,"{
  ""translated_term"": ""Digma le Tshintshelo"",
  ""translation_rationale"": ""I have combined the words 'digma' (digital) and 'tshintshelo' (humanities) to create a term that accurately conveys the meaning of Digital Humanities in North Ndebele. The word 'digma' is derived from English, but it has become widely used in South African languages, including North Ndebele, to refer to digital technology and concepts. I have chosen 'tshintshelo' as the equivalent for humanities because it implies a focus on human studies, culture, and learning.""
}",2026-04-04T02:27:14.471322Z,stop,132.0,1863748828.0,[],70607708.0,llama3.1,138.0,382858625.0,2364401042.0,,"I have combined the words 'digma' (digital) and 'tshintshelo' (humanities) to create a term that accurately conveys the meaning of Digital Humanities in North Ndebele. The word 'digma' is derived from English, but it has become widely used in South African languages, including North Ndebele, to refer to digital technology and concepts. I have chosen 'tshintshelo' as the equivalent for humanities because it implies a focus on human studies, culture, and learning.",False
nb,Norwegian Bokmål,Digital Humanities,digitale humaniora,87.0,1775270232.0,stop,gpt-4o-2024-08-06,130.0,217.0,"The term 'digitale humaniora' is commonly used in Norwegian academia to refer to 'Digital Humanities.' It maintains the technical and academic connotations of the English term. 'Digitale' translates directly to 'digital,' and 'humaniora' refers to studies related to human culture, aligning precisely with the interdisciplinary research and study focus of the field.",,,,2026-04-03 21:37:16,False,Digital humaniora,True,,True,,False,Digitale humaniora,"{
  ""translated_term"": ""Digitale humaniora"",
  ""translation_rationale"": ""Jeg valgte denne oversettelsen fordi den er vanlig brukt innen akademisk sammenheng og presiserer både det tekniske aspektet og det faglige betydningen. \""Digitale\"" er nødvendig for å angi at feltet har en digital komponent, mens \""humaniora\"" kommuniserer med den akademiske konteksten.""
}",2026-04-04T02:27:10.083003Z,stop,103.0,1358933547.0,[],73861750.0,llama3.1,138.0,397834833.0,1860983208.0,,"Jeg valgte denne oversettelsen fordi den er vanlig brukt innen akademisk sammenheng og presiserer både det tekniske aspektet og det faglige betydningen. ""Digitale"" er nødvendig for å angi at feltet har en digital komponent, mens ""humaniora"" kommuniserer med den akademiske konteksten.",False
na,Nauru,Digital Humanities,Ewakanga Ewakawa,96.0,1775270230.0,stop,gpt-4o-2024-08-06,130.0,226.0,"The translation 'Ewakanga Ewakawa' is crafted by combining 'Ewakanga,' which means 'knowledge' or 'studies,' with 'Ewakawa,' a term indicating 'digital' or related to computers and technology. This translation is formulated by considering the core components of the Digital Humanities field, which integrates the study of humanities with digital technology.",,,,2026-04-03 21:37:11,True,,True,,True,,False,E-Betaan,"{
  ""translated_term"": ""E-Betaan"",
  ""translation_rationale"": ""I've combined 'E' (electronic/computer) from the Nauruan word for computer, and 'Betaan' which means 'arts/sciences', to convey the concept of digital scholarship in humanities.""
}",2026-04-04T02:27:06.202385Z,stop,64.0,785267167.0,[],67930542.0,llama3.1,134.0,401744667.0,1275618250.0,,"I've combined 'E' (electronic/computer) from the Nauruan word for computer, and 'Betaan' which means 'arts/sciences', to convey the concept of digital scholarship in humanities.",False
my,Burmese,Digital Humanities,ဒစ်ဂျစ်တယ် လူ့ဘာသာရပ်,119.0,1775270227.0,stop,gpt-4o-2024-08-06,126.0,245.0,"The term ""ဒစ်ဂျစ်တယ်"" is a direct transliteration of ""digital,"" which maintains the technical aspect rooted in technology. ""လူ့ဘာသာရပ်"" combines ""လူ့"" (human) and ""ဘာသာရပ်"" (subject or discipline), effectively capturing the academic nature of humanities. Together, the translation preserves the interdisciplinary essence of Digital Humanities, reflecting its integration of technology with humanistic study.",,,,2026-04-03 21:37:09,False,ဒစ်ဂျစ်တယ် လူသားပညာ,True,,False,ဒစ်ဂျစ်တယ်လူ့ပညာ,False,ဒီဂျစ်တယ် ဟာမန်ဝိဇ္ဍာန်,"{
  ""translated_term"": ""ဒီဂျစ်တယ် ဟာမန်ဝိဇ္ဍာန်"",
  ""translation_rationale"": ""I translated 'Digital Humanities' into Burmese as 'ဒီဂျစ်တယ် ဟာမန်ဝိဇ္ဍာန်', preserving the exact word order and technical precision of the original term. In Burmese, 'Digital' is translated as 'ဒီဂျစ်တယ်' (di jít tí), which directly corresponds to the English word. The second part, 'Humanities', is translated as 'ဟာမန်ဝိဇ္ဍာန်' (hàman wítsàhn), combining the Burmese words for 'human' and 'studies/sciences'. This translation aims to accurately convey the meaning of 'Digital Humanities' in an academic context, reflecting its technical precision and disciplinary significance.""
}",2026-04-04T02:27:02.904262Z,stop,270.0,6179116992.0,[],95908583.0,llama3.1,134.0,390562958.0,6747917542.0,,"I translated 'Digital Humanities' into Burmese as 'ဒီဂျစ်တယ် ဟာမန်ဝိဇ္ဍာန်', preserving the exact word order and technical precision of the original term. In Burmese, 'Digital' is translated as 'ဒီဂျစ်တယ်' (di jít tí), which directly corresponds to the English word. The second part, 'Humanities', is translated as 'ဟာမန်ဝိဇ္ဍာန်' (hàman wítsàhn), combining the Burmese words for 'human' and 'studies/sciences'. This translation aims to accurately convey the meaning of 'Digital Humanities' in an academic context, reflecting its technical precision and disciplinary significance.",False
mt,Maltese,Digital Humanities,,,,,,,,,,,,2026-04-03 21:37:06,False,Umanistika Diġitali,False,L-istudji umanistiċi diġitali,False,Umanistika Diġitali,False,Umanitarjiċi Digitali,"{
  ""translated_term"": ""Umanitarjiċi Digitali"",
  ""translation_rationale"": ""I translated 'Digital Humanities' into Maltese by combining the two words. 'Umanitarjiċi' conveys the humanities aspect, while adding '-jìc' to the end is a common way to indicate 'digital' or related concepts in Maltese. This translation aims to preserve the technical precision and disciplinary significance of the original term.""
}",2026-04-04T02:26:54.130285Z,stop,100.0,1305750832.0,[],77255250.0,llama3.1,134.0,395765583.0,1810208250.0,,"I translated 'Digital Humanities' into Maltese by combining the two words. 'Umanitarjiċi' conveys the humanities aspect, while adding '-jìc' to the end is a common way to indicate 'digital' or related concepts in Maltese. This translation aims to preserve the technical precision and disciplinary significance of the original term.",False
ms,Malay,Digital Humanities,Kemanusiaan Digital,98.0,1775270223.0,stop,gpt-4o-2024-08-06,126.0,224.0,"The term ""Kemanusiaan Digital"" directly translates ""Digital Humanities"" by preserving the academic and disciplinary context. ""Kemanusiaan"" refers to ""Humanities,"" encompassing studies related to human culture, thought, and experience, while ""Digital"" remains the same, reflecting technological aspects. This ensures the phrase remains academically relevant as it describes the intersection of technology and humanities.",,,,2026-04-03 21:37:04,False,Kemanusiaan Digital,True,,False,Kemanusiaan Digital,False,Humaniti Digital,"{
  ""translated_term"": ""Humaniti Digital"",
  ""translation_rationale"": ""In Malay, the term 'Digital Humanities' is translated as 'Humaniti Digital'. The word 'Humaniti' retains its original meaning from the Latin 'humanitas', conveying a sense of academic and scholarly inquiry. The addition of 'Digital' indicates the field's emphasis on digital tools and methods, accurately capturing the technical precision and disciplinary significance of the term in an academic context.""
}",2026-04-04T02:26:50.299589Z,stop,96.0,1252071665.0,[],75872083.0,llama3.1,130.0,403071042.0,1757977416.0,,"In Malay, the term 'Digital Humanities' is translated as 'Humaniti Digital'. The word 'Humaniti' retains its original meaning from the Latin 'humanitas', conveying a sense of academic and scholarly inquiry. The addition of 'Digital' indicates the field's emphasis on digital tools and methods, accurately capturing the technical precision and disciplinary significance of the term in an academic context.",False
mr,Marathi (Marāṭhī),Digital Humanities,डिजिटल मानविकी,72.0,1775270221.0,stop,gpt-4o-2024-08-06,139.0,211.0,"The term ""डिजिटल मानविकी"" is a direct translation where ""डिजिटल"" represents the digital aspect of technology, and ""मानविकी"" is the Marathi term for humanities, reflecting the interdisciplinary integration of technology with traditional humanities disciplines.",,,,2026-04-03 21:37:02,False,डिजिटल मानविकी,False,मानवी क्षमता,False,डिजिटल मानवता,False,डिजिटल मानवशास्त्र (ḍijitaal manavaśāstra),"{
  ""translated_term"": ""डिजिटल मानवशास्त्र (ḍijitaal manavaśāstra)"",
  ""translation_rationale"": ""I translated the term using a direct approach, combining the Marathi words for 'digital' and 'humanities'. 'Digital' is translated as 'ḍijitaal', which comes from English. This word has been adopted into various Indian languages, including Marathi. For 'humanities', I used the loanword 'मानवशास्त्र' (manavaśāstra), which is commonly used in academic contexts to refer to the humanities. The phrase 'डिजिटल मानवशास्त्र' accurately conveys the meaning of Digital Humanities, emphasizing its intersection of technology and humanistic studies.""
}",2026-04-04T02:26:46.515967Z,stop,166.0,2929656245.0,[],100007625.0,llama3.1,147.0,402545791.0,3481693125.0,,"I translated the term using a direct approach, combining the Marathi words for 'digital' and 'humanities'. 'Digital' is translated as 'ḍijitaal', which comes from English. This word has been adopted into various Indian languages, including Marathi. For 'humanities', I used the loanword 'मानवशास्त्र' (manavaśāstra), which is commonly used in academic contexts to refer to the humanities. The phrase 'डिजिटल मानवशास्त्र' accurately conveys the meaning of Digital Humanities, emphasizing its intersection of technology and humanistic studies.",False
mn,Mongolian,Digital Humanities,Цахим хүмүүнлэгийн ухаан,127.0,1775270218.0,stop,gpt-4o-2024-08-06,128.0,255.0,"The term ""Цахим хүмүүнлэгийн ухаан"" accurately captures the essence of ""Digital Humanities"" within an academic context. ""Цахим"" refers to ""digital,"" representing the technology aspect, ""хүмүүнлэгийн"" translates to ""humanities,"" reflecting the scholarly disciplines involved, and ""ухаан"" means ""knowledge"" or ""science,"" underscoring the academic and methodological framework. This translation maintains both the technical precision and the disciplinary significance of the original term.",,,,2026-04-03 21:37:00,False,Дижитал хүмүүнлэгийн ухаан,True,,False,Дижитал хүмүүнлэг,False,Дигитал ойртсоновын уян,"{
  ""translated_term"": ""Дигитал ойртсоновын уян"",
  ""translation_rationale"": ""I translated \""Digital Humanities\"" into Mongolian by breaking down the term into its constituent parts. \""Digital\"" is represented by \""Дигитал\"", which is a direct loanword from English. \""Humanities\"" is translated as \""ойртсоновын уян\"", where \""ойртсоновын\"" refers to human knowledge and culture, and \""уян\"" means humanities or liberal arts. This translation aims to preserve the technical precision of the term by using a direct loanword for \""digital\"" and combining it with a Mongolian equivalent for \""humanities\"" that reflects its academic context.""
}",2026-04-04T02:26:41.008204Z,stop,157.0,2692705875.0,[],91943417.0,llama3.1,132.0,404942500.0,3234440084.0,,"I translated ""Digital Humanities"" into Mongolian by breaking down the term into its constituent parts. ""Digital"" is represented by ""Дигитал"", which is a direct loanword from English. ""Humanities"" is translated as ""ойртсоновын уян"", where ""ойртсоновын"" refers to human knowledge and culture, and ""уян"" means humanities or liberal arts. This translation aims to preserve the technical precision of the term by using a direct loanword for ""digital"" and combining it with a Mongolian equivalent for ""humanities"" that reflects its academic context.",False
ml,Malayalam,Digital Humanities,ഡിജിറ്റൽ ഹ്യൂമാനിറ്റീസ്,91.0,1775270216.0,stop,gpt-4o-2024-08-06,126.0,217.0,"The term ""ഡിജിറ്റൽ ഹ്യൂമാനിറ്റീസ്"" is a transliteration of ""Digital Humanities,"" preserving the originality and academic recognition of the term while ensuring comprehensibility in the Malayalam-speaking academic community. In this context, transliteration is preferred as it is a recognized and accepted term in academic discourse.",,,,2026-04-03 21:36:57,False,ഡിജിറ്റൽ മാനവികത,False,മാനവരാശി,False,ഡിജിറ്റൽ ഹ്യുമാനിറ്റീസ്,False,ഡിജിറ്റൽ മാനവികത,"{
  ""translated_term"": ""ഡിജിറ്റൽ മാനവികത"",
  ""translation_rationale"": ""I translated \""Digital Humanities\"" to ഡിജിറ്റൽ മാനവികത, as it is a direct translation of the term. In Malayalam, 'ഡിജിറ്റൽ' means digital and 'മാനവികത' means humanities or humanistic studies. This preserves the technical precision and disciplinary significance of the original term in an academic context.""
}",2026-04-04T02:26:35.747998Z,stop,157.0,2531121794.0,[],74742250.0,llama3.1,132.0,423799875.0,3075959708.0,,"I translated ""Digital Humanities"" to ഡിജിറ്റൽ മാനവികത, as it is a direct translation of the term. In Malayalam, 'ഡിജിറ്റൽ' means digital and 'മാനവികത' means humanities or humanistic studies. This preserves the technical precision and disciplinary significance of the original term in an academic context.",False
mk,Macedonian,Digital Humanities,Дигитални хуманистики,112.0,1775270213.0,stop,gpt-4o-2024-08-06,128.0,240.0,"The term ""Дигитални хуманистики"" is an accurate translation of ""Digital Humanities"" in an academic context. ""Дигитални"" refers to the ""digital"" aspect, capturing the technical precision related to digital technologies and computational methods. ""Хуманистики"" conveys the ""humanities"" aspect, maintaining the disciplinary significance of the field, which encompasses various branches of study related to human culture and society.",,,,2026-04-03 21:36:55,False,Дигитални хуманистички науки,False,Дигитални хуманости,False,Дигитални хуманистички науки,False,Дигитални уметности,"{
  ""translated_term"": ""Дигитални уметности"",
  ""translation_rationale"": ""In Macedonian, the term \""Digital Humanities\"" is translated as \""Дигитални уметности\"", which accurately conveys its meaning in an academic context. The word \""Дигитални\"" (digital) refers to the use of digital tools and methods, while \""уметности\"" (humanities) encompasses the various disciplines such as history, literature, philosophy, etc. that are studied in this field.""
}",2026-04-04T02:26:30.637283Z,stop,112.0,1602004206.0,[],79364292.0,llama3.1,132.0,381349083.0,2094967500.0,,"In Macedonian, the term ""Digital Humanities"" is translated as ""Дигитални уметности"", which accurately conveys its meaning in an academic context. The word ""Дигитални"" (digital) refers to the use of digital tools and methods, while ""уметности"" (humanities) encompasses the various disciplines such as history, literature, philosophy, etc. that are studied in this field.",False
mi,Māori,Digital Humanities,Ngā Tikanga Tangata Matihiko,114.0,1775270211.0,stop,gpt-4o-2024-08-06,126.0,240.0,"The term ""Ngā Tikanga Tangata Matihiko"" translates to ""Digital Humanities"" by combining ""Ngā Tikanga Tangata"" (Humanities) with ""Matihiko"" (Digital). ""Tikanga"" relates to customs or disciplines, and ""Tangata"" means people, representing the study of human culture, while ""Matihiko"" specifies the digital aspect, ensuring the term retains its academic context and precision.",,,,2026-04-03 21:36:52,False,Ngā Tikanga Mamati,True,,False,Mamati Tangata,False,Ngā Pūrongo Matihiko,"{
  ""translated_term"": ""Ngā Pūrongo Matihiko"",
  ""translation_rationale"": ""I've translated 'Digital Humanities' into Māori by combining two key elements. \""Ngā Pūrongo\"" is derived from the English word 'digital', with a slight modification to reflect the specific context and sound of the Māori language. It means 'of or pertaining to the digital realm'. \""Matihiko\"", on the other hand, is directly translated from 'humanities', maintaining its original meaning within an academic context.""
}",2026-04-04T02:26:26.5168Z,stop,116.0,1992157426.0,[],76268083.0,llama3.1,134.0,427391250.0,2530513708.0,,"I've translated 'Digital Humanities' into Māori by combining two key elements. ""Ngā Pūrongo"" is derived from the English word 'digital', with a slight modification to reflect the specific context and sound of the Māori language. It means 'of or pertaining to the digital realm'. ""Matihiko"", on the other hand, is directly translated from 'humanities', maintaining its original meaning within an academic context.",False
mh,Marshallese,Digital Humanities,Humāniti ilo Nānkwal,88.0,1775270208.0,stop,gpt-4o-2024-08-06,128.0,216.0,"The term ""Digital Humanities"" involves both the humanistic academic disciplines and digital technology. In Marshallese, ""Humāniti"" captures the concept of humanities, and ""Nānkwal"" means digital or related to technology. The combination adequately conveys the essence of a scholarly field that merges humanistic studies with digital tools.",,,,2026-04-03 21:36:49,False,Digital Humanities,False,Ta ko Rej Wal̦o̦k ñan Armej?,True,,False,Ijui Ikuwaan,"{
  ""translated_term"": ""Ijui Ikuwaan"",
  ""translation_rationale"": ""In Marshallese, \u0027Ijui\u0027 means \u0027to understand\u0027 or \u0027scholarship\u0027, and \u0027Ikuwaan\u0027 is the adjective form of \u0027digital\u0027, derived from the Marshallese word for \u0027computer\u0027 or \u0027electronic\u0027. Together, they convey the meaning of an academic field that uses digital tools and methods to study humanities.""
}",2026-04-04T02:26:21.964342Z,stop,134.0,2223806243.0,[],76586792.0,llama3.1,134.0,402762292.0,2739646500.0,,"In Marshallese, 'Ijui' means 'to understand' or 'scholarship', and 'Ikuwaan' is the adjective form of 'digital', derived from the Marshallese word for 'computer' or 'electronic'. Together, they convey the meaning of an academic field that uses digital tools and methods to study humanities.",False
mg,Malagasy,Digital Humanities,Siansa Mahaolona Nomerika,126.0,1775270206.0,stop,gpt-4o-2024-08-06,126.0,252.0,"The term 'Siansa' translates to 'science' and is used here to convey the academic and systematic study aspect of 'Humanities.' 'Mahaolona' translates to 'Humanities,' encapsulating the study of human culture and society. 'Nomerika' translates to 'Digital,' which is understood in the context of technology and digital processes. Together, 'Siansa Mahaolona Nomerika' effectively communicates the concept of using digital tools and methods to explore humanities disciplines.",,,,2026-04-03 21:36:47,False,Siansa momba ny maha-olona nomerika,False,Maha-olombelona nomerika,False,Digital Humanities,False,Fiompiana vaovao,"{
  ""translated_term"": ""Fiompiana vaovao"",
  ""translation_rationale"": ""I chose to translate 'Digital Humanities' as Fiompiana vaovao, where Fiompiana means 'digital' and Vaovao is a term used in Malagasy to refer to the humanities. This translation preserves the technical precision of the original term while adapting it to the Malagasy language.""
}",2026-04-04T02:26:17.204214Z,stop,85.0,1264901709.0,[],80465916.0,llama3.1,134.0,398249833.0,1768151208.0,,"I chose to translate 'Digital Humanities' as Fiompiana vaovao, where Fiompiana means 'digital' and Vaovao is a term used in Malagasy to refer to the humanities. This translation preserves the technical precision of the original term while adapting it to the Malagasy language.",False
lv,Latvian,Digital Humanities,Digitālās humanitārās zinātnes,119.0,1775270204.0,stop,gpt-4o-2024-08-06,128.0,247.0,"The term ""Digitālās humanitārās zinātnes"" is used in Latvian to describe the field of Digital Humanities. ""Digitālās"" translates to ""digital,"" reflecting the technological aspect of the field, while ""humanitārās zinātnes"" translates to ""humanities,"" capturing the academic and scholarly nature of the discipline. This translation ensures both the technical precision and the disciplinary significance are preserved in an academic context.",,,,2026-04-03 21:36:45,False,Digitālās humanitārās zinātnes,True,,False,Digitālās humanitārās zinātnes,False,Datorizētie Humanitārijas zinātnes,"{
  ""translated_term"": ""Datorizētie Humanitārijas zinātnes"",
  ""translation_rationale"": ""I translated \""Digital Humanities\"" by breaking it down into its constituent parts. \""Digital\"" is translated as \""datorizētīs\"", which conveys the idea of digital technology and computing. \""Humanities\"" is translated as \""humanitārijas zinātnes\"", where \""zinātnes\"" emphasizes the academic and scholarly nature of the field.""
}",2026-04-04T02:26:13.415751Z,stop,110.0,2135599456.0,[],72300042.0,llama3.1,134.0,413466583.0,2653202042.0,,"I translated ""Digital Humanities"" by breaking it down into its constituent parts. ""Digital"" is translated as ""datorizētīs"", which conveys the idea of digital technology and computing. ""Humanities"" is translated as ""humanitārijas zinātnes"", where ""zinātnes"" emphasizes the academic and scholarly nature of the field.",False
lu,Luba-Katanga,Digital Humanities,Bantu bamusomo bwa dikitaka,115.0,1775270201.0,stop,gpt-4o-2024-08-06,132.0,247.0,"The translation 'Bantu bamusomo bwa dikitaka' was crafted to preserve the technical and academic essence of 'Digital Humanities.' 'Bantu bamusomo' refers to 'humanities' or the study of human culture and society. 'Dikitaka' is derived from the concept of 'digital,' referring to the use of digital technology. This translation strives to maintain the disciplinary significance by merging local understanding with contemporary academic terminology.",,,,2026-04-03 21:36:42,True,,False,BISHINTE BYA KWIFUNDA,True,,False,Imibale ya Kipekee,"{
  ""translated_term"": ""Imibale ya Kipekee"",
  ""translation_rationale"": ""The term \u2018Digital Humanities\u2019 can be translated as \u2018Imibale ya Kipekee\u2019, where \u2018Imibale\u2019 roughly translates to \u2018Humanities\u2019 or \u2018Social Sciences\u2019 and \u2018Kipekee\u2019 means \u2018Digital\u2019. This translation preserves the technical precision of the term by conveying its interdisciplinary and digital nature, which is central to the field.""
}",2026-04-04T02:26:08.745259Z,stop,132.0,1798466417.0,[],81286167.0,llama3.1,138.0,410271708.0,2325691209.0,,"The term ‘Digital Humanities’ can be translated as ‘Imibale ya Kipekee’, where ‘Imibale’ roughly translates to ‘Humanities’ or ‘Social Sciences’ and ‘Kipekee’ means ‘Digital’. This translation preserves the technical precision of the term by conveying its interdisciplinary and digital nature, which is central to the field.",False
lt,Lithuanian,Digital Humanities,Skaitmeninės humanitarinės mokslai,106.0,1775270199.0,stop,gpt-4o-2024-08-06,128.0,234.0,"The term ""Digital Humanities"" combines the aspects of digital (technological) tools and methods with the traditional disciplines within the humanities. ""Skaitmeninės"" translates to ""digital,"" referring to the technological aspect, and ""humanitarinės mokslai"" means ""humanities,"" covering the academic disciplines related to human culture. The translation preserves the technical and disciplinary significance of the original term.",,,,2026-04-03 21:36:40,False,Skaitmeniniai humanitariniai mokslai,True,,False,Skaitmeniniai humanitariniai mokslai,False,Daugialypis mokslai,"{
  ""translated_term"": ""Daugialypis mokslai"",
  ""translation_rationale"": ""I used the compound word \""daugialypis\"" to convey the idea of multiple disciplines (from \""duali\"", meaning \""many\"" or \""multiple\"") coming together in the field of humanities. The suffix \""-lys\"" is a common way to form nouns in Lithuanian indicating a discipline, institution, or a group of people engaged in a particular activity.""
}",2026-04-04T02:26:04.399622Z,stop,101.0,1318442334.0,[],75729917.0,llama3.1,134.0,383632167.0,1807041959.0,,"I used the compound word ""daugialypis"" to convey the idea of multiple disciplines (from ""duali"", meaning ""many"" or ""multiple"") coming together in the field of humanities. The suffix ""-lys"" is a common way to form nouns in Lithuanian indicating a discipline, institution, or a group of people engaged in a particular activity.",False
lo,Lao,Digital Humanities,ມະນຸດສາດດິຈິຕອລ,170.0,1775270196.0,stop,gpt-4o-2024-08-06,126.0,296.0,"The term ""ມະນຸດສາດດິຈິຕອລ"" is a direct translation of ""Digital Humanities,"" where ""ມະນຸດສາດ"" means ""Humanities"" and ""ດິຈິຕອລ"" means ""Digital."" This translation retains the technical and disciplinary significance by combining the words used in Lao for ""humanities"" and ""digital,"" thus clearly representing the academic field in a way that is understandable in Lao academic contexts.",,,,2026-04-03 21:36:38,False,ມະນຸດສາດດິຈິຕອນ,True,,False,Digital Humanities,False,ວິຕິກຸນທາງເຕົກໂຄດ,"{
  ""translated_term"": ""ວິຕິກຸນທາງເຕົກໂຄດ"",
  ""translation_rationale"": ""The Lao translation of 'Digital Humanities' combines the loanword 'ວິຕິກຸນ' (witsi khun) meaning 'digital', with 'ທາງ' (thang) meaning 'field' or 'discipline', and 'ເຕົກໂຄດ' (tik khok khot) meaning 'humanities'. This translation aims to preserve the technical precision of the term, highlighting its intersection between digital technology and humanities scholarship.""
}",2026-04-04T02:26:00.566932Z,stop,164.0,3184105497.0,[],81325625.0,llama3.1,132.0,396147916.0,3709679792.0,,"The Lao translation of 'Digital Humanities' combines the loanword 'ວິຕິກຸນ' (witsi khun) meaning 'digital', with 'ທາງ' (thang) meaning 'field' or 'discipline', and 'ເຕົກໂຄດ' (tik khok khot) meaning 'humanities'. This translation aims to preserve the technical precision of the term, highlighting its intersection between digital technology and humanities scholarship.",False
ln,Lingala,Digital Humanities,Batombo na Katanga ya Mayele ya Elektroniki,123.0,1775270194.0,stop,gpt-4o-2024-08-06,128.0,251.0,"The term 'Digital Humanities' can be translated as 'Batombo na Katanga ya Mayele ya Elektroniki' in Lingala. 'Batombo' refers to 'humanities' indicating the study of human culture and society, while 'Katanga ya Mayele ya Elektroniki' translates to 'digital knowledge/application', referring to the use of digital technology in academic research. This translation maintains both the academic and technical nuances of the original term.",,,,2026-04-03 21:36:35,False,Humanités numériques,False,Biloko oyo bato bazali na yango,True,,False,Nkisi ya Digitale,"{
  ""translated_term"": ""Nkisi ya Digitale"",
  ""translation_rationale"": ""The term 'Digital Humanities' is translated by combining the concept of digital technology ('digitale') with the general category of humanities studies. The phrase 'nkisi' is used to convey a sense of academic or scholarly pursuit, similar to how one might refer to a particular field of study (e.g., nkisi ya leta, or political science). This approach preserves both the technical precision and disciplinary significance of the original term.""
}",2026-04-04T02:25:54.838234Z,stop,109.0,1429266117.0,[],76217083.0,llama3.1,132.0,386536292.0,1924642708.0,,"The term 'Digital Humanities' is translated by combining the concept of digital technology ('digitale') with the general category of humanities studies. The phrase 'nkisi' is used to convey a sense of academic or scholarly pursuit, similar to how one might refer to a particular field of study (e.g., nkisi ya leta, or political science). This approach preserves both the technical precision and disciplinary significance of the original term.",False
