language_code,language_name,term_source,openai_translated_term,openai_completion_tokens,openai_created,openai_finish_reason,openai_model,openai_prompt_tokens,openai_total_tokens,openai_translation_rationale,openai_translation,term,wikipedia_translated_term,coding_dh_date,exclude_google_cloud_translate,gt_translated_term,exclude_easynmt,enmt_translated_term,exclude_lingvanex,lingvanex_translated_term,exclude_ollama,ollama_translated_term,ollama_content,ollama_created_at,ollama_done_reason,ollama_eval_count,ollama_eval_duration,ollama_extracted_dictionaries,ollama_load_duration,ollama_model,ollama_prompt_eval_count,ollama_prompt_eval_duration,ollama_total_duration,ollama_translation,ollama_translation_rationale,exclude_openai
lu,Luba-Katanga,Digital Humanities,Bantu ba Ditala,167.0,1775274692.0,stop,gpt-4o-2024-08-06,164.0,331.0,"Mu Luba-Katanga, liloba 'Bantu' likondi te na linyito 'Humanities', oyo veri mpe vavyauta bwa bantu, mbikudi bwa muntu, pandi ncende ya bilembelu bya bantu. Liloba 'Ditala' ebuya liloba lya 'Digital' ilunda na buleleyo bwa elekitronike va mubaka ma bantu. Oyo muloba, tukwete kusanga maloba mawete mpe mafwaana. Nedi tu kana ne bintu bia bisamba bya dilelekitronike na njira ma banhu mu besabe na bamobo, 'Bantu ba Ditala' emi lukanga likomba lokoisha.",,,,2026-04-03 22:51:35,True,,False,BISHINTE BYA KWIFUNDA,True,,False,Mafisiki ya Digital,"{
  ""translated_term"": ""Mafisiki ya Digital"",
  ""translation_rationale"": ""Kuandikisha -mafisiki- na -ya-, kwa kuwa Digital iko sawa na ya kompyuta, wakati ni mchakato wa kusoma na kutumia maudhui makubwa.""
}",2026-04-04T03:38:31.164725Z,stop,76.0,931408047.0,[],71214250.0,llama3.1,176.0,385705000.0,1409174000.0,,"Kuandikisha -mafisiki- na -ya-, kwa kuwa Digital iko sawa na ya kompyuta, wakati ni mchakato wa kusoma na kutumia maudhui makubwa.",False
lt,Lithuanian,Digital Humanities,skaitmeninės humanitarikos,125.0,1775274689.0,stop,gpt-4o-2024-08-06,148.0,273.0,"Terminas ""Digital Humanities"" lietuviškai verčiamas kaip ""skaitmeninės humanitarikos"". ""Skaitmeninės"" reiškia susiję su skaitmeninėmis technologijomis arba formatais. ""Humanitarikos"" - tai humanitarinių mokslų sritis. Taigi, šis vertimas tinkamai atspindi discipliną, kuri apima humanitarinių mokslų ir skaitmeninių technologijų sąveiką.",,,,2026-04-03 22:51:31,False,Skaitmeniniai humanitariniai mokslai,True,,False,Skaitmeniniai humanitariniai mokslai,False,Dėsinių Mokslai,"{'translated_term': 'Dėsinių Mokslai', 'translation_rationale': 'Pavadinimas „Digital Humanities“ reiškia mokslo bei humanitarinio ir socialinio mokslų sritis, kuri naudoja kompiuterius bei internetą savo tyrinėjimuose. Šios žodžio reikšmę lietuviu kalba apleido „Dėsinių Mokslai“.'}",2026-04-04T03:38:27.727279Z,stop,113.0,1923723092.0,"[{'translated_term': 'Dėsinių Mokslai', 'translation_rationale': 'Pavadinimas „Digital Humanities“ reiškia mokslo bei humanitarinio ir socialinio mokslų sritis, kuri naudoja kompiuterius bei internetą savo tyrinėjimuose. Šios žodžio reikšmę lietuviu kalba apleido „Dėsinių Mokslai“.'}]",92530042.0,llama3.1,160.0,388898292.0,2437028250.0,Dėsinių Mokslai,"Pavadinimas „Digital Humanities“ reiškia mokslo bei humanitarinio ir socialinio mokslų sritis, kuri naudoja kompiuterius bei internetą savo tyrinėjimuose. Šios žodžio reikšmę lietuviu kalba apleido „Dėsinių Mokslai“.",False
lo,Lao,Digital Humanities,ມະນຸດດິຈິຕອນ,335.0,1775274684.0,stop,gpt-4o-2024-08-06,140.0,475.0,ຄຳວ່າ ດິຈິຕອນ ແລະ ມະນຸດ ຖືກໃຊ້ກວ້າງຂວາງໃນສາຂາັການຄົ້ນຄ້ວາທາງດິຈິຕອນທີ່ໃຊ້ເທັກໂນໂລຢີດິຈິຕອນມາຄວບຄຸມທຸກດ້ານຂອງວິທະຍາສາດນີ້. ຄຳແປນີ້ເອົາມາຈາກວິທະຍາສາດລະນາດການຂອງລູກຄອງມັນ.,,,,2026-04-03 22:51:28,False,ມະນຸດສາດດິຈິຕອນ,True,,False,Digital Humanities,False,ການທິບສະໄໝດິຈີດຕະລົມ,"{'translated_term': 'ການທິບສະໄໝດິຈີດຕະລົມ', 'translation_rationale': 'ຊື້ຂອງ Digital Humanities ຖອນຢາກັບ ""ທິບ"" ແທນ ""ດິຈີດຕະລົມ"" ໃນຊື້ຂອງ Lao ສຳຄັນຢາກວິທະຍາ'}",2026-04-04T03:38:23.264266Z,stop,170.0,3245981700.0,"[{'translated_term': 'ການທິບສະໄໝດິຈີດຕະລົມ', 'translation_rationale': 'ຊື້ຂອງ Digital Humanities ຖອນຢາກັບ ""ທິບ"" ແທນ ""ດິຈີດຕະລົມ"" ໃນຊື້ຂອງ Lao ສຳຄັນຢາກວິທະຍາ'}]",80490250.0,llama3.1,152.0,376367875.0,3746344125.0,ການທິບສະໄໝດິຈີດຕະລົມ,"ຊື້ຂອງ Digital Humanities ຖອນຢາກັບ ""ທິບ"" ແທນ ""ດິຈີດຕະລົມ"" ໃນຊື້ຂອງ Lao ສຳຄັນຢາກວິທະຍາ",False
ln,Lingala,Digital Humanities,Mikili ya Mayele ya Makomá,149.0,1775274680.0,stop,gpt-4o-2024-08-06,148.0,297.0,"Na Lingala, ""Digital Humanities"" euti na ""Mikili"" oyo elakisi ""Digital"" mpe ""Mayele ya Makomá"" oyo elakisi ""Humanities"". Liloba ""Mikili"" ekoki kozala na ndimbola ya kokanga bikela to makambo na boye eleki na boye soki elongo na mayele. Na nzela wana, tozali kolobela kokombola mayele oyo etali boyebi ya bato mpe makomá na bonsomi ya mombongo ya miziki ya mikili ya sikisela.",,,,2026-04-03 22:51:23,False,Humanités numériques,False,Biloko oyo bato bazali na yango,True,,False,Bana ntambu ya Digidal,"{
  ""translated_term"": ""Bana ntambu ya Digidal"",
  ""translation_rationale"": ""Nsimwa na mifumo ya kompyuta, bano na wansi wafuata kufahamisha ujuzi wa leta kwenye mfumo wa kompyuta.""
}",2026-04-04T03:38:17.495119Z,stop,69.0,970381213.0,[],80041042.0,llama3.1,152.0,331623125.0,1402696792.0,,"Nsimwa na mifumo ya kompyuta, bano na wansi wafuata kufahamisha ujuzi wa leta kwenye mfumo wa kompyuta.",False
li,Limburgish,Digital Humanities,Digitale Geesteswetenschappen,131.0,1775274675.0,stop,gpt-4o-2024-08-06,148.0,279.0,"De term ""Digitale Geesteswetenschappen"" is een direkte en eenvoudig verstaanbare vertaling van het Engelse ""Digital Humanities"". Geesteswetenschappen verwijst naor de studie van cultuur, kunsthistorie, geschiedenis, sociaal an ech miensegeliejer vakkunde, deterrich ween digitale technologieë en methodes bij ingesjet wörem. ""Digitale"" is de Limburgse versie van ""Digitale"" en ""Geesteswetenschappen"" dekt het concept umvöt van ""Humanities"".",,,,2026-04-03 22:51:16,False,Digitale geestesweitesjappe,True,,True,,False,Digitalen Kunsten,"{
  ""translated_term"": ""Digitalen Kunsten"",
  ""translation_rationale"": ""De term is gebaseerd op de betekenis van 'digital' en 'humanities'. In Limburgs gebruikt me we 'digital' as t'noodzaak um digitale technologie te beschrieven, zo wiert 'digitalen' de juiste vertaling. 'Kunsten' vertelt mi dat hei geit over kunst- en wetenschapsgeschiedenis, cultuurkunde, literatuurwetenschap of anzeer andere gebiede van de humanities. De term 'Digitalen Kunsten' klinkt dus logisch en zuinig.""
}",2026-04-04T03:38:10.082524Z,stop,149.0,3113845876.0,[],66731958.0,llama3.1,160.0,378860500.0,3602652500.0,,"De term is gebaseerd op de betekenis van 'digital' en 'humanities'. In Limburgs gebruikt me we 'digital' as t'noodzaak um digitale technologie te beschrieven, zo wiert 'digitalen' de juiste vertaling. 'Kunsten' vertelt mi dat hei geit over kunst- en wetenschapsgeschiedenis, cultuurkunde, literatuurwetenschap of anzeer andere gebiede van de humanities. De term 'Digitalen Kunsten' klinkt dus logisch en zuinig.",False
lg,Luganda,Digital Humanities,,,,,,,,,,,,2026-04-03 22:51:14,False,Eby’obuntubulamu ebya Digital,False,Obusobozi bw'Abantu,True,,False,Digiitali Obutonde,"{
  ""translated_term"": ""Digiitali Obutonde"",
  ""translation_rationale"": ""Luganda lino, \""Digitali\"" tuliwandiikibwa kuwandiikibwa w'abakulu abasaba okufumbula kati obutonde bwo. Kinyonyumba cha \""Humanities\"", tuliwandekebwa kuwawulidde ""Obutonde"" (obutonde), ekivuganya mu nyanja za butonde.""
}",2026-04-04T03:38:04.455644Z,stop,111.0,1802827916.0,[],77530666.0,llama3.1,152.0,350667084.0,2262608791.0,,"Luganda lino, ""Digitali"" tuliwandiikibwa kuwandiikibwa w'abakulu abasaba okufumbula kati obutonde bwo. Kinyonyumba cha ""Humanities"", tuliwandekebwa kuwawulidde ",False
lb,Luxembourgish,Digital Humanities,Digital Humanwissenschaften,137.0,1775274668.0,stop,gpt-4o-2024-08-06,148.0,285.0,"Den Ausdronk ""Digital Humanities"" gëtt am Lëtzebuergesche meeschtens als ""Digital Humanwissenschaften"" iwwersat. Dëst wiisst aus dem Asaz vun digitalen Technologien an de wëssenschaftlechen Disziplinen mat engem Fokus op Mënschlechkeet oder mënschlech Kultur. ""Humanwissenschaften"" ass den iwwergenommene Begrëff fir ""Humanities"" a reflektéiert déi multifacettéiert Nohaltegkeeten vun de mënschleche Wëssenschaften.",,,,2026-04-03 22:51:10,False,Digital Humanities,True,,False,Digital Geeschteswëssenschaft,False,Digiwallwëttesch Kultura,"{
  ""translated_term"": ""Digiwallwëttesch Kultura"",
  ""translation_rationale"": ""D'Termin 'Digital Humanities' ass kuerzgefest an der englescher Sprooch. Fir dës Zäit ze übertrecken, géint wéi an de meeschten Fäll, hunn mir och deemno e Kompromiss gesuergt. D'Begrëff 'Digiwallwëttesch' ass méiglech dofir, well et an der franséischer Sprooch ""humanités numériques"" heescht an d'Digital Humanitiest zu Lëtzebuerg awer och méi vu franséische Kulturinstituter inspiréiert sinn. 
D'Hierarchie vun de Wierder ass nach eng interessant Säit, well 'Digital' keng Äquivalenten a der luxemburgescher Sprooch huet. Dofir huet mir 'Digiwallwëttesch' ausgebild, an där 'digi' wéi franséisch ""numériques"" verwendet ginn ass, well et méiglech ass d'Semantik besser ze kommunizieren.""
}",2026-04-04T03:38:00.1776Z,stop,275.0,5842997294.0,[],71011666.0,llama3.1,152.0,378812542.0,6370965416.0,,"D'Termin 'Digital Humanities' ass kuerzgefest an der englescher Sprooch. Fir dës Zäit ze übertrecken, géint wéi an de meeschten Fäll, hunn mir och deemno e Kompromiss gesuergt. D'Begrëff 'Digiwallwëttesch' ass méiglech dofir, well et an der franséischer Sprooch ",False
la,Latin,Digital Humanities,Humanitates Digitales,110.0,1775274665.0,stop,gpt-4o-2024-08-06,140.0,250.0,"Vocabulum ""Humanitates"" refert ad studia humanitatis quae scientias humanas amplectuntur, et ""Digitales"" adhibetur ad indicandum modum technologiae modernae computratricis quae adhibetur in his studiis. In contextu moderni, termini saepe anglice retinentur sed in casu vocabulorum Latinorum adaptantur, duo elementa cum suis significationibus servatis.",,Humanitates digitales,Humanitates digitales,2026-04-03 22:51:07,False,Humanitates Digitales,True,,False,Digital Humanities,False,Humanitates Digitales,"{
  ""translated_term"": ""Humanitates Digitales"",
  ""translation_rationale"": ""Nomen 'Digital Humanities' a duobus partibus constat: substantivo 'humanitates,' quod significat studia liberalia, et adjectiveo 'digitales,' quod referre potest ad res computatales. Cum istis duas partes in ordine nominativo et adjectivum coniungeremus, obtineremus 'Humanitates Digitales.'""
}",2026-04-04T03:37:51.782637Z,stop,101.0,1415378287.0,[],82069334.0,llama3.1,144.0,349874542.0,1875870584.0,,"Nomen 'Digital Humanities' a duobus partibus constat: substantivo 'humanitates,' quod significat studia liberalia, et adjectiveo 'digitales,' quod referre potest ad res computatales. Cum istis duas partes in ordine nominativo et adjectivum coniungeremus, obtineremus 'Humanitates Digitales.'",False
ky,"Kirghiz, Kyrgyz",Digital Humanities,Санариптик гуманитардык илимдер,137.0,1775274663.0,stop,gpt-4o-2024-08-06,180.0,317.0,"“Digital Humanities” деген термин эки бөлүктөн турат: “digital” жана “humanities”. “Digital” аталышын “санариптик” сөзү менен которуу туура болот, анткени ал маалыматтарды санариптик түрдө иштеп чыгууну көрсөтөт. Ал эми “humanities” дегенди “гуманитардык илимдер” деп которобуз, себеби бул термин адамзаттын маданияты, тили, тарыхы жана адабияты сыяктуу тармактарды камтыйт.",,,,2026-04-03 22:51:04,False,Санариптик гуманитардык илимдер,True,,False,Санариптик гуманитардык илимдер,False,Дигиталдык адабият,"{
  ""translated_term"": ""Дигиталдык адабият"",
  ""translation_rationale"": ""Кыргызча \""дигиталдык\"" сөзү \""саналып жасалган\"", \""байланышкан\"" деген маанини берет, ал эми \""адабият\"" сөзү чыгармачыл чөйрөнү, адабий көркөмчүлүктү билдирет. Дигиталдык адабият деген термин биздин урууларда да жаңы технологияларды пайдалануу менен жаралып жаткан жаңы түрдөгү чыгармачыл ишмердикке берилип, жыйналып турат.""
}",2026-04-04T03:37:47.886587Z,stop,216.0,4290771161.0,[],100394542.0,llama3.1,184.0,383804792.0,4834410709.0,,"Кыргызча ""дигиталдык"" сөзү ""саналып жасалган"", ""байланышкан"" деген маанини берет, ал эми ""адабият"" сөзү чыгармачыл чөйрөнү, адабий көркөмчүлүктү билдирет. Дигиталдык адабият деген термин биздин урууларда да жаңы технологияларды пайдалануу менен жаралып жаткан жаңы түрдөгү чыгармачыл ишмердикке берилип, жыйналып турат.",False
kw,Cornish,Digital Humanities,Pennskientek Digysel,197.0,1775274658.0,stop,gpt-4o-2024-08-06,148.0,345.0,"An ger 'Pennskientek' a veu kevresyys gans 'Humanities' i'n Sowsnek; 'Digysel' a veu yowynkys aghan jentylalangewyth-enes kan 'digital'. I'n kesperghans-ma, yma 'Pennskientek Digysel' a skrifys an golok dhyworth technologik yn arghat Levrow rklydhen ha studhya dhedhi i'n sevel gans an oll ryvumda a'n dolgusyans gothvos, gans studhya an dusenyonorth in I.T. rak devenna orth-maris an dhyowleth in perhenni trelys. Ha ny 'Humanities' i paar Sowsnek omma ha res yw dell orth yn hwer ohr dyscunser.",,,,2026-04-03 22:51:01,True,,True,,True,,False,,"{'translated_term': 'Dhiazelekowethyek y'n Furvans', 'translation_rationale': 'Yma'n term ""Digital Humanities"" ow tavgroglowek a dheuth yn kever dewmadow ha furvansow kemmynnowek. Yn dhiazelekowethyek, dheutha a-dreus y'n kernewek, kepar hag e-vydhynnow yw ""Digital"" ow termnya yth yw dhe vos tavgroglowek ha ""Humanities"" ow termnya yth yw yurinow dhyworth an fylmynnyon.'}",2026-04-04T03:37:41.01663Z,stop,144.0,1766546079.0,[],91486625.0,llama3.1,152.0,361544959.0,2259935958.0,,,False
kv,Komi,Digital Humanities,Числан адьтöсяс,176.0,1775274652.0,stop,gpt-4o-2024-08-06,148.0,324.0,"Числан (digital)ortyd kȫ myuning nö, чимис сынонь мыжысь милысьироч медчыны лозысьöслöжысьö манöк. Адьтöсяс (humanities) сырисö му ормысь науктар луизыно, аланесь нö икысь тай, мыдзö кывсырöлан сятясысь васькöд юõnос инструкцияс.Лунö кытö выöлас, программыс, культура вuсö мын патсянö, тöлысь тöлысь медчатö лунö кывсыöлытысь.",,,,2026-04-03 22:50:57,False,Цифрӧвӧй гуманитарнӧй наукаяс,True,,True,,False,Kodikša mužita,"{
  ""translated_term"": ""Kodikša mužita"",
  ""translation_rationale"": ""I used the word ""kodikša"" to denote digital, as it comes from the Russian ""цифровой"", which is commonly used in Komi. I added ""mužit"" (human) and ""a"" (noun marker) to signify the connection between technology and humanities.""
}",2026-04-04T03:37:36.725307Z,stop,85.0,1009362124.0,[],79442750.0,llama3.1,152.0,332828375.0,1445146416.0,,I used the word ,False
ku,Kurdish,Digital Humanities,زانستە دیجیته‌ڵەکان,316.0,1775274647.0,stop,gpt-4o-2024-08-06,140.0,456.0,"لە زمانی کوردی ""زانستە دیجیته‌ڵەکان"" بە بەرزردەوا بە بڕی دوو پەرتە: ""زانستە"" کە بە مانایి هەموو گەورەترین بوارە بەرزیندانەی پەیوەندیدا بە جێناکەوەی هەوڵەکان و بوارەکانە، و ""دیجیته‌ڵەکان"" جەهەتكردنى به‌شى تكنولوجى یان بەڕێبسکەیەكە بە بەکارهێنانی کۆمپیوته‌ری و پلاتفۆڕمی دیجیته‌ڵی. ئەمە ڕەوشی بەڵگەگەرییە وەک دیجیته‌ڵەکان به‌كاردەھێنرێت بۆ بەدوادانی بڵاوكردنەوە و زانستەکانی دیجیتەڵکان لەچاوپیشاندانی بوارە نوێکاندا وەکو زانیارییەکان و کارە نوێیە دیجیته‌ڵەکان. کە ظاهراً ئەندرەچاوە لە بوارە دیجیته‌ڵەکان لە کوردی بەرزردەوا.",,,,2026-04-03 22:50:51,False,Mirovahiyên Dîjîtal,True,,False,Humanities dîjîtal,False,Bîrkaribûnên Digitale,"{
  ""translated_term"": ""Bîrkaribûnên Digitale"",
  ""translation_rationale"": ""Kurdîkiriya termê \""Digital Humanities\"" hema bi karsaziya bingehîn a îngilîzî ye, ku «digital» û «humanities» ji bo Kurdishan zêde tê gotin. Lê ew du wateyên jî hemû weke «bîrkari» û «insaniyeta» ango dewleta mezin a insaniyetê tê çavdariya.""
}",2026-04-04T03:37:33.256901Z,stop,128.0,1496290751.0,[],80934208.0,llama3.1,144.0,337803208.0,1951168416.0,,"Kurdîkiriya termê ""Digital Humanities"" hema bi karsaziya bingehîn a îngilîzî ye, ku «digital» û «humanities» ji bo Kurdishan zêde tê gotin. Lê ew du wateyên jî hemû weke «bîrkari» û «insaniyeta» ango dewleta mezin a insaniyetê tê çavdariya.",False
ks,Kashmiri,Digital Humanities,डीजिटल इन्सानीयत,126.0,1775274644.0,stop,gpt-4o-2024-08-06,156.0,282.0,"अस्सिन कश्मीरी ब्युन्याका अनुसार ""Digital"" बाजे अंग्रेजी संदर्भ छुक आदतें छक ""डीजिटल"" हिज संस्कृत तह व्थेन्द होक म्याना। ""Humanities"" सांदण्य दिसान ""इन्सानीयत"" या थक्तरा। एहतवानी हिज सम्भन्द मनि पतंज़ वजा कि अस्य म्यानी आणा पानुन असल फारम।",,,,2026-04-03 22:50:46,True,,True,,True,,False,Digital Humanities,"{
  ""translated_term"": ""Digital Humanities"", 
  ""translation_rationale"": ""Humanities Digital""
}",2026-04-04T03:37:29.279355Z,stop,24.0,270800416.0,[],77803000.0,llama3.1,152.0,334733541.0,690902167.0,,Humanities Digital,False
kr,Kanuri,Digital Humanities,Kwartani Shilɓa,153.0,1775274640.0,stop,gpt-4o-2024-08-06,148.0,301.0,"“Digital Humanities” kalaa ko kanuri da kwarata na zamani da kuma shilɓa wuro. “Kwartani” ko hankali cikku na zamani chinye day gal “digital”, ngalki shuwa butu cinwumbe yaukun be ayin ga pankurto so. Shilɓa daine ga “Humanities”, anan kushiliro butu ya ga ngalki hawšan gaɓarwori da gowun amai ngalki umma. Ga chiwurti, “Kwartani Shilɓa” yana matane ga gaaka ko “Digital Humanities”.",,,,2026-04-03 22:50:42,False,Ilmu adamganabe zamanbe,True,,True,,False,Ɛmmáɓí dúbbé rúbó,"{
  ""translated_term"": ""Ɛmmáɓí dúbbé rúbó"",
  ""translation_rationale"": ""Dubbé rúbó ní mmaɓí, wanda na yɛ a kɔrɩyɛn tukiyɛn. Rúbó ma nɔnniɗɛn òróhí, dúbbé nɔnniɗɛn ámúrɔ""
}",2026-04-04T03:37:26.559278Z,stop,109.0,1361304586.0,[],82698666.0,llama3.1,152.0,331969375.0,1806273916.0,,"Dubbé rúbó ní mmaɓí, wanda na yɛ a kɔrɩyɛn tukiyɛn. Rúbó ma nɔnniɗɛn òróhí, dúbbé nɔnniɗɛn ámúrɔ",False
ko,Korean,Digital Humanities,디지털 인문학,123.0,1775274637.0,stop,gpt-4o-2024-08-06,140.0,263.0,"‘Digital Humanities’를 한국어로 번역할 때, 직역하여 ‘디지털 인문학’이라고 합니다. 이는 ‘디지털’이라는 용어가 한국어에서도 그대로 사용되고 있으며, ‘인문학’이라는 것은 ‘Humanities’에 해당하는 번역입니다. 디지털 기술의 발전과 인문학의 융합을 뜻하는 이 용어는 그대로 번역해도 의미가 정확히 전달되므로 이러한 번역이 타당합니다.",,디지털 인문학,디지털 인문학,2026-04-03 22:50:39,False,디지털 인문학,True,,False,디지털 인문학,False,,"{'translated_term': '디지털 인문학', 'translation_rationale': ' ""Digital Humanities""이라는 용어는 영어권에서 유명한 학문 분야입니다. 한국어로 번역할 때 고려해야 할 점은 ""인문학""은 이미 우리나라의 공식 언어로 사용되고 있기 때문에, 단순히 '디지털'을 더하는 것만으로 충분하지 않습니다. 또한, 이 용어는 기존의 인문학에 컴퓨터 및 정보 과학 기술을 적용한 새로운 학문 영역을 의미하므로, ""인문""과 ""디지털"" 사이에 연결하는 역할도 해야 합니다. 따라서, ""디지털 인문학""이라는 번역이 가장 적절한 선택입니다.'}",2026-04-04T03:37:22.736612Z,stop,165.0,2421745001.0,[],64311291.0,llama3.1,144.0,360915666.0,2894452375.0,,,False
kn,Kannada,Digital Humanities,ಡಿಜಿಟಲ್ ಮಾನವಶಾಸ್ತ್ರ,144.0,1775274634.0,stop,gpt-4o-2024-08-06,140.0,284.0,"ಡಿಜಿಟಲ್ ಮಾನವಶಾಸ್ತ್ರ ಎಂಬ ಪದದ ಅನುವಾದದಲ್ಲಿ ""ಡಿಜಿಟಲ್"" ಎಂಬ ಪದವನ್ನು 그대로 ಬಳಸಲಾಗಿದೆ ಏಕೆಂದರೆ ಇದು ತಂತ್ರಜ್ಞಾನ ಸಂಬಂಧಿತ ಪದವಾಗಿ, ಅದಕ್ಕೆ ಹೊಂದುವ ಕನ್ನಡ ಶಬ್ದ ಇರುವುದಿಲ್ಲ. ""ಮಾನವಶಾಸ್ತ್ರ"" ಎಂಬ ಪದ ಒಂದು ಅಮೋಘ ಕನ್ನಡ ಪದವಾಗಿದೆ, ಇದು ಮಾನವರ ಅಧ್ಯಯನವನ್ನು ಸೂಚಿಸುತ್ತದೆ. ಆದ್ದರಿಂದ, ""ಡಿಜಿಟಲ್ ಮಾನವಶಾಸ್ತ್ರ"" ಎಂಬುದನ್ನು ""Digital Humanities""ಗೆ ಸಮಾನಾರ್ಥಕವಾಗಿ ಬಳಸಲಾಗುತ್ತದೆ.",,,,2026-04-03 22:50:36,False,ಡಿಜಿಟಲ್ ಮಾನವಿಕಗಳು,True,,False,ಡಿಜಿಟಲ್ ಹ್ಯುಮಾನಿಟೀಸ್,False,ಡಿಜಿಟಲ್ ಮಾನವಶಾಸ್ತ್ರ,"{'translated_term': 'ಡಿಜಿಟಲ್ ಮಾನವಶಾಸ್ತ್ರ', 'translation_rationale': 'ಈ ಪದವನ್ನು ಕಂಪ್ಯೂಟರೀಕೃತ ಮಾಹಿತಿಗಳ ಅಧ್ಯಯನ ಎಂಬ ಅರ್ಥದಲ್ಲಿ ಭಾವಿಸಿ ಕನ್ನಡಕ್ಕೆ ಅನುವಾದಿಸಬಹುದು. ಇದರ ಪರಭಾಷೆಯಾಗಲೆಂದರೆ, ಮಾನವತಾಶಾಸ್ತ್ರದ ಅಧ್ಯಯನ.'}",2026-04-04T03:37:17.800047Z,stop,277.0,5266683794.0,"[{'translated_term': 'ಡಿಜಿಟಲ್ ಮಾನವಶಾಸ್ತ್ರ', 'translation_rationale': 'ಈ ಪದವನ್ನು ಕಂಪ್ಯೂಟರೀಕೃತ ಮಾಹಿತಿಗಳ ಅಧ್ಯಯನ ಎಂಬ ಅರ್ಥದಲ್ಲಿ ಭಾವಿಸಿ ಕನ್ನಡಕ್ಕೆ ಅನುವಾದಿಸಬಹುದು. ಇದರ ಪರಭಾಷೆಯಾಗಲೆಂದರೆ, ಮಾನವತಾಶಾಸ್ತ್ರದ ಅಧ್ಯಯನ.'}]",95000459.0,llama3.1,152.0,337722084.0,5765633084.0,ಡಿಜಿಟಲ್ ಮಾನವಶಾಸ್ತ್ರ,"ಈ ಪದವನ್ನು ಕಂಪ್ಯೂಟರೀಕೃತ ಮಾಹಿತಿಗಳ ಅಧ್ಯಯನ ಎಂಬ ಅರ್ಥದಲ್ಲಿ ಭಾವಿಸಿ ಕನ್ನಡಕ್ಕೆ ಅನುವಾದಿಸಬಹುದು. ಇದರ ಪರಭಾಷೆಯಾಗಲೆಂದರೆ, ಮಾನವತಾಶಾಸ್ತ್ರದ ಅಧ್ಯಯನ.",False
